"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP B: Gamma Hurdle",1,"OK",0.877832993323679,0.0676366936529017,3.51079422746159,0.67967857489986,0.974,0.277522880328512,5.18571512265713,0.198154418423818,0.0478598135892148,0.0380327103503545,1,0.770353890906602,0.355891974940782,0.0296039833025472
"DGP B: Gamma Hurdle",2,"OK",0.885487234155989,0.0702398676842874,1.19071214687011,0.401032436416023,0.998,-0.240584773394594,4.29058334179467,0.484454797739966,0.103593190058475,0.0172226110489451,0.932,-0.0224148526774057,0.376365601476381,0.0530172566353423
"DGP B: Gamma Hurdle",3,"OK",0.838033296987511,0.0700272851520886,2.98314217771742,1.33363907800175,0.778,0.684428585031574,4.73896613509174,2.17167237498926,0.0902811437248484,0.0450629330366714,0.99,0.372033885874535,0.372315756758612,0.11509021818876
"DGP B: Gamma Hurdle",4,"OK",0.891630225780555,0.0724721762963871,1.49951972700745,0.991481752135151,0.984,0.645105773519011,5.03178961668592,1.88311197791571,0.119143211870417,0.0625936059255029,0.87,0.324387255592534,0.385635214319533,0.13506578222189
"DGP B: Gamma Hurdle",5,"OK",0.935785661095137,0.070567243591654,1.46441409655598,0.403481812248524,0.924,0.245216651469851,4.2267358459166,0.532303848846612,0.0882400848432527,0.0155255640117072,0.988,0.515629458792304,0.365216238793985,0.0550416795799468
"DGP B: Gamma Hurdle",6,"OK",0.851970669983379,0.0652346590932791,2.11160217056046,0.667024594096391,0.798,0.50918648911383,3.92842845430913,1.51899526407977,0.111020364114007,0.0580997826499465,0.824,0.0728020165320065,0.372867646549239,0.123334441743226
"DGP B: Gamma Hurdle",7,"OK",0.879852167888811,0.0700900794822414,2.30323629552391,0.365973219578578,0.996,0.806146053176743,4.16359385273737,1.24582538746739,0.0623807631879835,0.0185092259250788,1,0.698410844724333,0.372698446546898,0.0885993054073202
"DGP B: Gamma Hurdle",8,"OK",0.911065254097029,0.0707718282426789,1.78573102405959,0.0915209861823404,0.992,-0.13074434176889,5.10238118070416,1.00258624027937,0.124008684343098,0.0564527914517424,0.884,0.162709400864303,0.367876921844753,0.127224619694421
"DGP B: Gamma Hurdle",9,"OK",0.849913935652471,0.0683566479505106,1.18676016601587,0.0982826181017968,1,0.478149072997526,4.7169444030586,0.948196553754268,0.120336710524256,0.0704051277530639,0.884,0.753544381956509,0.374879935554067,0.138761775703575
"DGP B: Gamma Hurdle",10,"OK",0.88786656270901,0.0675852478706956,1.65080624190093,0.373100929863448,0.934,0.307931436510499,4.40301804478654,1.26096749257246,0.101415424803697,0.00826847703812907,0.91,-0.468345862998442,0.364716547255965,0.0593167708325666
"DGP B: Gamma Hurdle",11,"OK",0.876886325606814,0.0690251022564728,1.49904558405826,0.370046214102417,0.968,0.262325812569302,4.13666965401214,0.506840111504396,0.0750332600804625,0.047551705479467,1,0.642909954287841,0.377461069927623,0.11657680773594
"DGP B: Gamma Hurdle",12,"OK",0.826331414132779,0.0674785941727428,1.30422995437088,0.441686490481007,1,0.577891883350582,4.58018274405499,1.26801790461379,0.0492552854918718,0.0226275777842235,1,0.81864484628644,0.369216831683591,0.0901061719569663
"DGP B: Gamma Hurdle",13,"OK",0.901520522397141,0.0690862356519808,1.77393751639297,0.493790323788846,0.85,0.441163308210288,5.05891054246419,1.39531084618599,0.156145901179716,0.0905401228586776,0.706,0.423040823660366,0.378752221079822,0.159626358510658
"DGP B: Gamma Hurdle",14,"OK",0.856429697791471,0.0675548402320243,1.91146876108347,0.382995080264071,0.986,0.261187293457611,5.00606112959046,0.4734346175274,0.0871543768590456,0.028711851402047,0.992,0.394962197637993,0.382559935249416,0.0388429888299773
"DGP B: Gamma Hurdle",15,"OK",0.850762822369859,0.0684531221914,2.80188629147164,0.0615108948187139,0.866,-0.158436599604747,5.00581602767432,0.789251927551145,0.110496481669358,0.0209083637638364,0.9,-0.180740000894851,0.368914153873986,0.0893614859552364
"DGP B: Gamma Hurdle",16,"OK",0.857459046940346,0.0685263470041185,1.35760312133298,0.293287816291743,0.94,0.239116768890108,4.38953535479657,0.564171230648602,0.115975256003775,0.0169313560689764,0.884,0.667058765749226,0.36775521308456,0.0854577030730949
"DGP B: Gamma Hurdle",17,"OK",0.903537438867397,0.0697281429288348,1.8578709741152,0.022850314486041,0.854,0.380874458132626,3.77357563670579,0.926387753353438,0.11290696110086,0.0308792581735105,0.94,0.277185355837329,0.371924531401625,0.0388488847553242
"DGP B: Gamma Hurdle",18,"OK",0.827149122291837,0.067735999766267,1.0824469805403,0.130569811841997,1,0.329751805996947,4.69924491627883,0.957718934133834,0.0933558755015863,0.0424780021536053,0.978,0.194007978144247,0.382513732084989,0.110214001919872
"DGP B: Gamma Hurdle",19,"OK",0.888661877205888,0.0695543771359224,2.10797588152374,0.299683041523457,0.872,0.391977898061037,5.13988464883124,1.18834491872934,0.0809279016129154,0.0308296908846398,0.996,0.332744666862362,0.37782437210188,0.100384068020562
"DGP B: Gamma Hurdle",20,"OK",0.781744783994085,0.0655590182638859,3.78407683215707,0.97813932512051,0.954,-0.042434730584314,4.55105734404165,-0.196394541126425,0.100284918432824,0.00169663775507228,0.98,0.0958789855281947,0.366651563274049,0.0672556560189582
"DGP B: Gamma Hurdle",21,"OK",0.862108408501837,0.0704812246231716,1.97649935462317,0.688843246750098,1,0.749502885432079,3.90991392592862,1.55095165525194,0.105819000333537,0.0548547964396154,0.954,0.794236609436781,0.372059558281394,0.125336021062787
"DGP B: Gamma Hurdle",22,"OK",0.914701430807976,0.0694890364323045,1.15834152901927,0.105593206215857,0.998,0.585982209602464,4.17492942339912,0.809108224592119,0.0678581618913516,0.0126322269303532,1,0.754041559410672,0.378097034484284,0.0821212633626578
"DGP B: Gamma Hurdle",23,"OK",0.887833289144851,0.0687311010388328,0.472919465371959,0.108226193829893,1,0.804562349767608,3.65510075703614,0.996059482974744,0.0648572841357566,0.0203259195409844,1,-0.522961810453926,0.365878425441758,0.0484051814978485
"DGP B: Gamma Hurdle",24,"OK",0.883821918874614,0.069640705459611,2.30379476782154,0.409011962570353,1,0.040384512593724,5.57898955382659,0.47480995630426,0.0770817368838571,0.0365585627528758,1,0.671295149299344,0.382287810305031,0.106199268212487
"DGP B: Gamma Hurdle",25,"OK",0.913297440373263,0.0728271840252935,1.52453147031275,0.646887113788094,0.992,-0.314410094175434,4.484528554049,0.266410326585169,0.12497415712681,0.00378334311966909,0.888,0.0369744119754456,0.38217822172551,0.0766105271449626
"DGP B: Gamma Hurdle",26,"OK",0.843257043774672,0.0693515715481601,2.16209613996263,0.186442879788422,0.876,0.3447599442818,4.61638285427341,1.02969992356309,0.16573484426865,0.0310169593824543,0.712,0.410736828204688,0.368085179188902,0.100368530930614
"DGP B: Gamma Hurdle",27,"OK",0.898114266236084,0.0690329354899248,1.35669205461287,0.226208355867114,0.984,0.829282911394893,3.80262865426485,1.1243226221032,0.0655213763751936,0.0275792489763093,1,0.387172372414536,0.374474496479921,0.0414536865136155
"DGP B: Gamma Hurdle",28,"OK",0.880547484265932,0.0685557288947275,1.81569981563901,0.60915382625132,0.942,0.191926313308287,4.47092381753818,0.271393658014612,0.0881439500898345,0.0353080899417153,0.964,0.589113941551634,0.378595072047512,0.0332476389530122
"DGP B: Gamma Hurdle",29,"OK",0.828107932380487,0.0663311647945246,2.04461959677751,0.637258995103764,0.966,0.132017873111938,4.05568872906499,0.190848937276724,0.144531596112584,0.0316429885435734,0.812,0.0163397776845597,0.365780823478328,0.0346881762509512
"DGP B: Gamma Hurdle",30,"OK",0.879016983753631,0.0682591582130205,1.20285753244272,0.048452933897185,0.99,0.271411471621477,3.9022042683236,0.927469917650816,0.0672895649244673,0.0173739082603651,1,0.358447751875898,0.366835738355384,0.0856330664733856
"DGP B: Gamma Hurdle",31,"OK",0.8506038890403,0.0682660750746439,1.77273844366782,0.826268521772149,0.914,0.134705782617403,4.17020790399329,0.0243353672681501,0.0642515080435208,0.0487787267955644,1,0.437309492356477,0.363528316651022,0.0194873482790795
"DGP B: Gamma Hurdle",32,"OK",0.896909841569083,0.0707457218701314,2.09283848451313,0.977221901605707,1,0.562936930645784,4.76749927126313,1.87413174317479,0.0974594303001497,0.0898936088347361,0.972,0.693220096886103,0.371681594938702,0.160639330704868
"DGP B: Gamma Hurdle",33,"OK",0.864560011892221,0.0693988746441033,1.26561312971282,0.0790311156965849,0.996,0.807994295061162,3.76777272755209,0.943591127588805,0.119190774036716,0.0440736216294846,0.924,0.158967569517098,0.377464735131891,0.0253252530146187
"DGP B: Gamma Hurdle",34,"OK",0.854180371715952,0.0687351828776062,0.783823822394514,0.0517993285997101,1,0.887869270579134,3.69977007071461,0.905979700315662,0.126201196161433,0.00784715428585478,0.91,0.553821355894248,0.37038406120296,0.076582337163461
"DGP B: Gamma Hurdle",35,"OK",0.881645874064099,0.0693418887946167,1.82386917418447,0.172219090726297,0.902,0.697100817349163,4.07234368624358,1.0538649647904,0.110337867425916,0.020142399838689,0.946,0.564735882678257,0.365368289634084,0.0894842886333057
"DGP B: Gamma Hurdle",36,"OK",0.877962862833648,0.0701160403909168,0.981616264457527,0.489911172677369,1,0.618574128966205,4.25307832779396,1.36787403551102,0.0677723507391693,0.0367298015025494,1,0.45936142159897,0.377358187096236,0.106845841893466
"DGP B: Gamma Hurdle",37,"OK",0.860269746404968,0.0667472611838774,1.07113011753142,0.166108947289178,0.986,0.532011209823043,3.34898219512106,0.69416079911579,0.112127947010091,0.0706692282262032,0.914,0.348918812236768,0.363273089538623,-0.00392196704232579
"DGP B: Gamma Hurdle",38,"OK",0.890510507170828,0.0696547948942775,1.74819921430596,0.219272200667873,0.938,0.372914743075269,4.37414104893868,1.1097827078387,0.105747119539575,0.0171586866478359,0.978,0.247150361458875,0.367054124484212,0.0868134815421134
"DGP B: Gamma Hurdle",39,"OK",0.903044913413218,0.0707442818069674,2.89675025590061,0.325125470117308,0.868,-0.160442452123444,5.77167657246658,0.57791944329591,0.151194334759233,0.0797850575713467,0.726,-0.728827511509935,0.391713441087913,0.150529339378314
"DGP B: Gamma Hurdle",40,"OK",0.853148673315603,0.0671340767049561,2.12898001652708,0.343334302710893,0.904,0.263989111611455,4.09602679759638,1.1964829760265,0.0951594346618544,0.0277419382559705,0.928,-0.454481640420087,0.370940499250868,0.0393921384489856
"DGP B: Gamma Hurdle",41,"OK",0.934554431387437,0.0705492382462518,1.88615141319134,0.0717466608069565,0.978,0.253294440284904,4.34060527656901,0.862807770580481,0.104228859283578,0.0371726393459032,0.95,0.52314865113325,0.356917180863032,0.0333765989003486
"DGP B: Gamma Hurdle",42,"OK",0.869026887621129,0.069930602258035,1.19247964761247,0.203639589692593,0.998,0.638759246382263,4.78835467166222,1.07266647731372,0.077938409928595,0.00299866591356232,0.996,0.275071811211409,0.370450641948431,0.0729292681715974
"DGP B: Gamma Hurdle",43,"OK",0.922170841327169,0.0702806339710192,2.47156169943608,0.920445063061561,0.878,0.143197065591422,5.40391243268971,0.00172577826560805,0.115654335947017,0.0613348015991345,0.918,0.00124896306111846,0.364815168561744,0.00894583237188473
"DGP B: Gamma Hurdle",44,"OK",0.845502630667389,0.07000008189392,1.78381514237961,0.0951313495404798,0.962,0.250674397268535,4.76054867117371,0.940633980207868,0.0797855504095613,0.00357447225975656,1,0.433380275714639,0.383639291634199,0.0735745541536766
"DGP B: Gamma Hurdle",45,"OK",0.864559835984197,0.0696456423431022,1.42990345891374,0.0327828690908578,0.928,0.688866765186621,3.46042329314702,0.897342705075055,0.0421084014630829,0.0137376153340201,1,0.904376395485146,0.36186767701356,0.0559080270090821
"DGP B: Gamma Hurdle",46,"OK",0.867510087402705,0.070426737430998,1.92945565402788,0.504173145938099,0.936,0.74140326107007,4.0165586733745,1.3716832333408,0.0850020997252432,0.0269580202342603,0.996,0.45980278403686,0.362665016097751,0.0973847576652583
"DGP B: Gamma Hurdle",47,"OK",0.872019987638672,0.0679210177747598,1.42387881013488,0.164978291920891,1,0.727555066430905,4.02570563490824,1.03699827955956,0.114052292176955,0.025024024028812,0.886,0.730579870440652,0.365335122359252,0.0428969937459478
"DGP B: Gamma Hurdle",48,"OK",0.885714819728235,0.0666989050949024,1.16436839240214,0.475409262059348,1,0.765268676932884,5.12071155976057,1.36112408178758,0.0560979306196744,0.0235185745724722,1,0.6472141656535,0.373447409980179,0.0902174796673747
"DGP B: Gamma Hurdle",49,"OK",0.813303180083607,0.0655775767671034,2.12931916598581,0.201892327346177,0.986,0.478286860933469,4.4770498034593,0.61141085273743,0.0513389880590283,0.0224201311414114,1,0.892967083832849,0.365598790175877,0.0431574456256919
"DGP B: Gamma Hurdle",50,"OK",0.807206683787042,0.0662739528710519,1.09293467511952,0.0608117405307322,1,-0.0376841751924789,3.48274611202231,0.74639494325631,0.0913503938334396,0.0453496523385593,0.95,0.416628414093518,0.369360634677241,0.111623605209611
"DGP B: Gamma Hurdle",51,"OK",0.845609256194865,0.0682488459598846,0.890826835792117,0.135352958804261,0.994,0.226158460288535,3.78053997556352,0.710256297390605,0.0938331845665578,0.0161343313819387,0.99,0.0866752288332724,0.3826626474127,0.0521145145779459
"DGP B: Gamma Hurdle",52,"OK",0.854477717133344,0.0680138199785111,1.22034655837082,0.554254688233855,0.972,0.662562381837567,4.85122178099981,1.4087324053672,0.0945551984086892,0.0709971447816458,0.968,0.663310796281076,0.374192156544036,0.139010964760157
"DGP B: Gamma Hurdle",53,"OK",0.851252064154975,0.0671944012473127,2.51271441925353,1.14315433006736,0.958,0.65974995348923,4.67150868672216,1.99440639422233,0.106590381295556,0.0591305315868966,0.934,0.665582433344291,0.365958509096769,0.126324932834209
"DGP B: Gamma Hurdle",54,"OK",0.846148407852397,0.0675435949699761,0.676910704784173,0.0433426267148675,1,0.767472984723956,3.53325208214494,0.802805781137529,0.110600850769127,0.0174649887192164,0.946,0.512413425072401,0.37353984756771,0.0850085836891925
"DGP B: Gamma Hurdle",55,"OK",0.864316167963455,0.0694293593094284,1.14660949745124,0.270710491416771,0.978,0.779547312070111,3.7291925099045,1.13502665938023,0.116244475698882,0.0261331870643257,0.912,0.554377554598899,0.368722108625482,0.0432961722451027
"DGP B: Gamma Hurdle",56,"OK",0.854999007031688,0.068532788736843,1.13113653241003,0.29281133797036,0.998,0.862999500579405,4.23743041868713,1.14781034500205,0.0852499772461308,0.0152517084041474,0.964,0.676331180629096,0.359178567898564,0.0532810803326956
"DGP B: Gamma Hurdle",57,"OK",0.904865231344671,0.0701553710157168,0.922968417969455,0.113215696829078,1,0.237993239651348,4.8316251801782,0.791649534515594,0.0530000096259681,0.0143538633536119,1,0.360053755867604,0.38042120365744,0.0845092343693287
