"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP A: Log-Normal Hurdle",1,"OK",0.994715098435748,0.0676366936529017,2.54426558550427,0.600281911209447,0.998,0.277731361848009,5.31631326080675,0.394433187226302,0.0473605951514824,0.0383874797308858,1,0.802091181226409,0.361273575167306,0.0292492139220159
"DGP A: Log-Normal Hurdle",2,"OK",1.00338848959428,0.0702398676842874,1.64920886056272,0.31826102928408,0.994,0.294501242266107,4.15333998991608,0.685127460310202,0.106063324395984,0.0200712928201339,0.916,-0.0641440575875236,0.376766572539585,0.0501685748641535
"DGP A: Log-Normal Hurdle",3,"OK",0.94961613409989,0.0700272851520886,1.60653403411829,0.796606302420079,1,0.896173370683256,3.99830548164412,1.74622243651997,0.0900670994396752,0.0436870657061848,0.988,0.391809908276729,0.371935018717708,0.113714350858273
"DGP A: Log-Normal Hurdle",4,"OK",1.01034941105086,0.0724721762963871,1.5806025437292,0.54987695223458,1,0.494398482742987,4.56610095725246,1.56022636328544,0.117289549535427,0.0626542746272789,0.888,0.333909422275105,0.390094774603635,0.135126450923666
"DGP A: Log-Normal Hurdle",5,"OK",1.06038407427207,0.070567243591654,1.46377580673313,0.779971250896172,0.896,0.416457839621229,4.04138034336561,0.280412823375899,0.0885184034513471,0.0160684560554624,0.976,0.529708375078915,0.363372802878973,0.0544987875361915
"DGP A: Log-Normal Hurdle",6,"OK",0.965409246749973,0.0652346590932791,1.90877064461552,1.05004853737854,0.864,0.652752586011696,4.02622116410358,2.01545778412851,0.11281830882263,0.0583841114047915,0.82,0.0751546150890363,0.379930809505763,0.123618770498071
"DGP A: Log-Normal Hurdle",7,"OK",0.9970031229707,0.0700900794822414,0.942224270775317,0.0861368259013337,1,0.702430179865162,4.36902865644493,1.08313994887203,0.0613624168543512,0.0159827948429951,1,0.667564776998752,0.373778769059452,0.0860728743252365
"DGP A: Log-Normal Hurdle",8,"OK",1.03237218332298,0.0707718282426789,2.7120825286113,0.734574860992436,0.794,0.349815769595861,4.1622666177676,1.76694704431542,0.123991343287066,0.0571619226457682,0.878,0.157204023010538,0.372959166409335,0.127933750888447
"DGP A: Log-Normal Hurdle",9,"OK",0.963078661424535,0.0683566479505106,1.86234410096686,1.05639220598995,0.856,0.723458463590388,4.67337220019903,2.01947086741449,0.120801073763558,0.0711897090323324,0.882,0.755969170105367,0.371710009571367,0.139546356982843
"DGP A: Log-Normal Hurdle",10,"OK",1.00608462206348,0.0675852478706956,1.19038323587421,0.0298178143062855,0.992,0.452317489916552,3.88447315753344,1.03590243636976,0.101592969866743,0.0107662139600101,0.952,-0.485305776936179,0.365689091818901,0.0568190339106855
"DGP A: Log-Normal Hurdle",11,"OK",0.993642383376814,0.0690251022564728,1.05933626598327,0.371747358969705,1,0.824793814571904,3.8585486953138,1.36538974234652,0.075569399620958,0.0448065752283317,1,0.645513556412884,0.375681949300285,0.113831677484804
"DGP A: Log-Normal Hurdle",12,"OK",0.936356163645081,0.0674785941727428,1.90194915766434,0.409476632515922,1,0.40554658786958,3.98966802439018,1.345832796161,0.0485462593975048,0.0221561722792409,1,0.822092213309866,0.366670204199969,0.0896347664519836
"DGP A: Log-Normal Hurdle",13,"OK",1.02155658536232,0.0690862356519808,1.57959227664882,1.04477242294326,0.674,0.76871889974896,4.1080809649153,2.06632900830558,0.154970863854056,0.0926247475997583,0.716,0.421676647158271,0.379214338643958,0.161710983251739
"DGP A: Log-Normal Hurdle",14,"OK",0.970461987212895,0.0675548402320243,2.11457336175121,0.670778493743132,0.982,-0.0308738951439094,4.38302200788206,0.299683493469763,0.0883655455355918,0.0278531733489662,0.996,0.406137878217111,0.380774664595434,0.0397016668830581
"DGP A: Log-Normal Hurdle",15,"OK",0.964040576095173,0.0684531221914,1.44214417478393,0.541118405011655,0.906,0.31051789505071,4.04062848854815,1.50515898110683,0.109808577010617,0.0204616306704558,0.902,-0.186494248032494,0.370624502258275,0.0889147528618558
"DGP A: Log-Normal Hurdle",16,"OK",0.971628392608608,0.0685263470041185,1.6347782770503,0.222717010305865,0.958,0.523960147311307,3.95071921187872,0.748911382302742,0.114280588815574,0.0167763388564126,0.912,0.681939037779742,0.373754657888824,0.0853026858605311
"DGP A: Log-Normal Hurdle",17,"OK",1.02384205114055,0.0697281429288348,1.80428482259788,0.212786339670805,0.976,0.702966277786229,4.03203433922338,1.23662839081136,0.111349654619038,0.0324682188313489,0.958,0.290688208369499,0.377604377793802,0.0372599240974859
"DGP A: Log-Normal Hurdle",18,"OK",0.937282748380578,0.067735999766267,1.59496588817711,0.812315277485741,1,0.808735835649167,3.99327519142789,1.74959802586632,0.0920478749143702,0.0420489311244334,0.982,0.194391918417709,0.381617904839815,0.1097849308907
"DGP A: Log-Normal Hurdle",19,"OK",1.00698583145531,0.0695543771359224,1.67861183977878,0.535428273914802,0.988,0.746600126707722,4.34686067684046,1.54241410537012,0.0811556490988127,0.0287158774532555,1,0.328351146191013,0.374752051317934,0.098270254589178
"DGP A: Log-Normal Hurdle",20,"OK",0.885832892675958,0.0655590182638859,1.79290585443573,0.448933930332286,1,0.162791980313994,4.57822734093823,0.436898962343672,0.0986917453223131,0.00185271336241584,0.986,0.0859253340889235,0.364281637655076,0.0674117316263017
"DGP A: Log-Normal Hurdle",21,"OK",0.97689680946976,0.0704812246231716,1.31283667502557,0.496036192385287,0.956,0.644179190267162,3.38201035780104,1.47293300185505,0.107670062356282,0.0580286125269501,0.896,0.796114365147776,0.357479889505975,0.128509837150122
"DGP A: Log-Normal Hurdle",22,"OK",1.03649251133807,0.0694890364323045,1.55052736821653,0.0995717688654013,0.996,0.285266930305919,4.24133252794385,0.936920742472669,0.0677792750374203,0.0135291130447636,1,0.748283103326955,0.376445676209847,0.0830181494770681
"DGP A: Log-Normal Hurdle",23,"OK",1.00604691817572,0.0687311010388328,1.56575242298308,0.0434665011464099,0.99,-0.123678284233864,4.70892462526797,0.96258041702931,0.0637940427768979,0.0187111073470386,1,-0.517471933609085,0.367411299076935,0.0500199936917943
"DGP A: Log-Normal Hurdle",24,"OK",1.00150144015932,0.069640705459611,1.46514722522288,0.502711348897517,1,0.69339161912255,4.53519280324082,1.50421278905684,0.0812986528505476,0.0394851066469242,1,0.671332434383541,0.374748733364693,0.109125812106535
"DGP A: Log-Normal Hurdle",25,"OK",1.03490158174885,0.0728271840252935,1.60500527643062,0.170508624748075,0.936,0.384650165356788,4.25189022882749,1.20541020649693,0.126411476449494,0.00204747660346404,0.894,0.0234091333450231,0.380751624448255,0.0748746606287575
"DGP A: Log-Normal Hurdle",26,"OK",0.955535414690975,0.0693515715481601,1.81495118366633,0.266649549402342,0.884,0.495271816020567,4.34864472268676,0.688885865288633,0.166603358999197,0.030848221534571,0.714,0.400650152633428,0.368023035255757,0.100199793082731
"DGP A: Log-Normal Hurdle",27,"OK",1.01769679146267,0.0690329354899248,1.08741722369503,0.0743434067682279,0.996,0.567414903829521,4.36544224402747,0.943353384694439,0.0674162170734087,0.0303150956969042,1,0.378214459982634,0.37885501530182,0.0387178397930205
"DGP A: Log-Normal Hurdle",28,"OK",0.997791019647827,0.0685557288947275,1.94465285721018,0.475366237751758,0.838,0.561224413426483,4.60390016978619,0.522424781896069,0.0885356952691014,0.0361918890744959,0.96,0.594455811407457,0.371833559416989,0.0323638398202316
"DGP A: Log-Normal Hurdle",29,"OK",0.938369222549317,0.0663311647945246,2.18855945842001,0.927151002018564,0.8,0.0245183285038964,3.74232514986216,0.0112182205307533,0.143164638630963,0.0313877008669042,0.816,0.0208355966907505,0.368490372453988,0.0349434639276204
"DGP A: Log-Normal Hurdle",30,"OK",0.996056735359894,0.0682591582130205,0.640195240828251,0.0466173234254238,1,0.710850085455846,3.65709853467265,0.949439411934471,0.0678300200117676,0.0176074144147388,1,0.355888405775819,0.370997134239962,0.0858665726277594
"DGP A: Log-Normal Hurdle",31,"OK",0.963860481038642,0.0682660750746439,1.50923202853247,0.803134175526578,0.978,0.383001935899811,3.79209506007362,0.160726305512064,0.065391062293814,0.0486298995274103,1,0.396251601470575,0.37154813740527,0.0196361755472336
"DGP A: Log-Normal Hurdle",32,"OK",1.01633199951442,0.0707457218701314,1.1122200188711,0.477616514123451,1,0.660712570583328,4.31362760060451,1.49394851363787,0.101184906953774,0.0940200864612067,0.96,0.702069950966205,0.37873955803562,0.164765808331338
"DGP A: Log-Normal Hurdle",33,"OK",0.979674840059107,0.0693988746441033,2.36576226920202,1.02436586466603,0.926,-0.227789879133813,4.20220558770165,-0.0446910246069242,0.119754030692116,0.0439120693234305,0.928,0.160837371229108,0.375780126375772,0.0254868053206728
"DGP A: Log-Normal Hurdle",34,"OK",0.967913166849978,0.0687351828776062,2.13072327201252,0.641787831288633,0.844,0.8208694122807,3.66785973342962,1.60970099813861,0.125262480387337,0.00683558470740671,0.888,0.562007074067065,0.361856627742408,0.0755707675850129
"DGP A: Log-Normal Hurdle",35,"OK",0.999035658348483,0.0693418887946167,2.05384509089227,0.430903154426821,0.97,0.481452443880584,4.19203042031317,0.568132503921662,0.108716017118925,0.0194343065055157,0.94,0.568676975021033,0.365481909527189,0.0887761953001324
"DGP A: Log-Normal Hurdle",36,"OK",0.994862259870071,0.0701160403909168,0.881507060965528,0.0808564429285463,1,0.396596928987775,4.46561559116089,1.07571870279862,0.0684626449583618,0.0366355940352898,1,0.445359730220475,0.378628667283155,0.106751634426207
"DGP A: Log-Normal Hurdle",37,"OK",0.974813332358981,0.0667472611838774,1.63176362788077,0.0458247567151449,0.918,0.742411470546015,4.32479581202006,0.928988575643836,0.113613816675517,0.072179132705051,0.906,0.331548000118772,0.363123404171533,-0.00543187152117358
"DGP A: Log-Normal Hurdle",38,"OK",1.00908060364038,0.0696547948942775,1.59757708099049,0.118589350960454,0.976,0.261391639165205,4.45333256557319,0.890491252679924,0.103449034176453,0.0165991060656724,0.978,0.238792278794738,0.369275756599488,0.0862539009599499
"DGP A: Log-Normal Hurdle",39,"OK",1.02328394668405,0.0707442818069674,2.19372324636005,0.973684575530463,0.718,0.282165772913719,4.91230136945348,1.99696852221452,0.150802131007775,0.0817519797822681,0.714,-0.721672302048706,0.385524097988247,0.152496261589235
"DGP A: Log-Normal Hurdle",40,"OK",0.966744099403591,0.0671340767049561,1.79968032841564,0.0620267028950582,0.988,0.0930272162439614,4.7880417994266,1.02877080229865,0.0919324632995306,0.0259710164510947,0.916,-0.43944505748698,0.368292377657571,0.0411630602538614
"DGP A: Log-Normal Hurdle",41,"OK",1.05898890823342,0.0705492382462518,2.06459485053937,0.12468799697163,0.86,0.572586307844375,5.14915360761925,0.934300911261792,0.104780607134238,0.0380614747273308,0.948,0.533889158829819,0.358786092770801,0.032487763518921
"DGP A: Log-Normal Hurdle",42,"OK",0.984736473381361,0.069930602258035,2.6416383192925,0.788904361191084,0.976,-0.148825045421985,4.18496962389072,0.195832112190277,0.0810681174029092,0.0048317639156979,0.992,0.255289872521053,0.369984305474676,0.074762366173733
"DGP A: Log-Normal Hurdle",43,"OK",1.04495646231322,0.0702806339710192,3.2727523138119,1.38993708866378,0.836,-0.0933965900343191,4.41522753877023,-0.34498062635056,0.113167368164859,0.0588154926692344,0.906,0.0134045721539485,0.360437815793512,0.0114651413017848
"DGP A: Log-Normal Hurdle",44,"OK",0.958079998004683,0.07000008189392,1.13977287877991,0.14035448204143,0.99,0.423738627400274,3.91535243098585,0.817725515963253,0.0802762785290611,0.00204389085711982,1,0.419916739167924,0.377431280211091,0.0720439727510399
"DGP A: Log-Normal Hurdle",45,"OK",0.979674640729202,0.0696456423431022,0.573191923898692,0.0977947820235164,1,0.950138233640958,4.20780226060271,1.07746942275272,0.0419280699837931,0.0131998536884081,1,0.917174691733625,0.359351213600584,0.056445788654694
"DGP A: Log-Normal Hurdle",46,"OK",0.983017713560243,0.070426737430998,1.98904224635397,0.637743594698348,0.998,0.568738948960167,4.34993952028196,1.62076130825859,0.0859219116947091,0.0300072986728459,1,0.461028184064173,0.366961585349199,0.100434036103844
"DGP A: Log-Normal Hurdle",47,"OK",0.988128100036114,0.0679210177747598,1.71847126647391,0.078602446730296,0.936,0.392071633331759,4.64236705223255,0.909525653305818,0.114120302927354,0.0268521157675429,0.89,0.737383520218248,0.365244061233134,0.0410689020072169
"DGP A: Log-Normal Hurdle",48,"OK",1.00364637783341,0.0666989050949024,0.757298722218637,0.256690435348638,0.996,0.692393070693343,4.16963207568896,0.746955942484774,0.0585011748949811,0.0232882730159911,1,0.618965166209978,0.369857391991734,0.0899871781108936
"DGP A: Log-Normal Hurdle",49,"OK",0.921593240386069,0.0655775767671034,2.1460477874147,0.326113393139842,0.828,0.575269095755507,3.61054075714455,0.595479847246227,0.0512536296301958,0.0208170346568146,1,0.892904303472276,0.364655850604053,0.0447605421102888
"DGP A: Log-Normal Hurdle",50,"OK",0.91468500503849,0.0662739528710519,1.04781701474854,0.345040746691465,0.998,0.559374930593982,3.43283857180294,1.25972575172996,0.0898806397252581,0.0440321791987329,0.972,0.433690217672939,0.368604612827272,0.110306132069785
"DGP A: Log-Normal Hurdle",51,"OK",0.958200820556201,0.0682488459598846,1.78982525106691,0.0706706390029501,0.938,0.639081626348189,4.24273232974638,1.02887145955915,0.0946051902152555,0.0159140979554144,0.994,0.0853392397762663,0.382550348123331,0.0523347480044702
"DGP A: Log-Normal Hurdle",52,"OK",0.968250103349722,0.0680138199785111,1.77746968219275,0.441895878610652,0.9,0.2210994822572,5.02507729959976,1.41014598196037,0.0925765873702711,0.0706969127690064,0.98,0.683790727844582,0.378786482943894,0.138710732747517
"DGP A: Log-Normal Hurdle",53,"OK",0.964594959667153,0.0671944012473127,3.02925054984322,1.2404483924901,0.902,0.681952876025527,4.27515243172122,2.20504335215726,0.105025426103226,0.0563031424093178,0.948,0.656097755692209,0.370673936334143,0.123497543656631
"DGP A: Log-Normal Hurdle",54,"OK",0.958811759422902,0.0675435949699761,1.61587427029897,0.507589389549254,0.92,0.824112078189952,4.19416133149592,1.46640114897216,0.109959988049266,0.0189578554303245,0.952,0.500248114158941,0.379380145970548,0.0865014504003007
"DGP A: Log-Normal Hurdle",55,"OK",0.979398528688436,0.0694293593094284,2.27294157378401,0.506517969265166,0.926,-0.112325572778676,4.06347152573337,0.47288055942327,0.117873272291243,0.0274562411273602,0.912,0.548857636275286,0.367324846165647,0.0419731181820682
"DGP A: Log-Normal Hurdle",56,"OK",0.968840802191629,0.068532788736843,1.85495852277492,0.265761422424524,0.892,0.816273321603424,3.49830308813024,1.23460222461615,0.0847726100146086,0.0149660635988377,0.968,0.677882042833449,0.357195329123812,0.0535667251380053
"DGP A: Log-Normal Hurdle",57,"OK",1.02534663713217,0.0701553710157168,1.31068520565853,0.0897732370043305,0.996,0.477912221173799,4.35026894720041,1.1151198741365,0.0519514838099328,0.0158231463180734,1,0.370458631792123,0.381322408403981,0.0859785173337902
"DGP A: Log-Normal Hurdle",58,"OK",0.969236292672188,0.0694959317702511,1.59586874012626,0.825541693065671,0.994,0.657966712471123,4.5555606411062,1.79477798573786,0.0924401547243418,0.0702517710622371,0.996,0.902768456335525,0.358735855598847,0.139747702832488
"DGP A: Log-Normal Hurdle",59,"OK",0.987725724133495,0.0670772840659923,1.62407429578019,0.54020279955808,0.906,0.485721476904486,3.60590847675928,1.52792852369158,0.0877802204974259,0.0203620286953298,0.992,-0.0519210783963602,0.377281327770843,0.0874393127613221
"DGP A: Log-Normal Hurdle",60,"OK",1.02387438057023,0.0736015895517143,0.988231361166362,0.120086924492992,1,0.549072426847137,4.16661351288011,0.903787456077234,0.0620994184382984,0.000264797374557923,1,0.367127487405848,0.380908676975754,0.0738663869262722
"DGP A: Log-Normal Hurdle",61,"OK",0.951796363592946,0.0657639630518529,1.72379059015484,0.657573100918287,0.936,-0.265873946206988,4.69837518654112,0.294223262674659,0.112844621203147,0.0234613258675604,0.956,-0.0123745363378038,0.375634722643144,0.0423026371842925
"DGP A: Log-Normal Hurdle",62,"OK",1.00997891879193,0.0678883378901626,1.94494097513561,0.442143073172949,0.952,0.628139067101102,4.59437401022033,1.45212199196488,0.122927345269005,0.027752109693041,0.908,0.2581014104142,0.362968345548562,0.0401362281971216
"DGP A: Log-Normal Hurdle",63,"OK",0.89672396169969,0.0637624290322792,1.84595306076834,0.410373192317531,0.838,-0.429291018067155,4.05044828282589,0.486350769382159,0.129853411315436,0.0505449109911416,0.87,-0.482020007131349,0.371482215896542,0.0132175180411375
"DGP A: Log-Normal Hurdle",64,"OK",0.942954212660958,0.0698012530868889,2.78532627536297,1.21621020198184,0.788,-0.0525625797044701,3.79685651672174,-0.273255989320884,0.115043218911056,0.0637313344149752,0.914,0.412928812463654,0.373032947598706,0.00606991867191372
"DGP A: Log-Normal Hurdle",65,"OK",1.0121973423837,0.0702556935910439,1.53290763028497,0.272714269756682,0.922,0.57918102583354,4.06030471559498,0.739483072627013,0.0980724475904077,0.00801563238834391,0.966,0.655206875501646,0.358047451604395,0.0622400612026999
"DGP A: Log-Normal Hurdle",66,"OK",0.975749948363656,0.0674658184600903,1.92402790642755,0.686032358436775,0.998,0.536460927137273,5.0233241987895,1.66178230680043,0.0999688371165097,0.0617021271097885,0.962,0.545328600529886,0.363138095695919,0.129167945569879
