DGP,Seed,True_ATE,True_Hurdle_ATE,Linear_CATE_RMSE,Linear_CATE_Abs_Bias,Linear_CATE_Coverage,Linear_CATE_Correlation,Linear_CATE_CI_Length,Linear_Est_ATE,Smear_CATE_RMSE,Smear_CATE_Abs_Bias,Smear_CATE_Coverage,Smear_CATE_Correlation,Smear_CATE_CI_Length,Smear_Est_ATE,Linear_Hurdle_RMSE,Linear_Hurdle_Abs_Bias,Linear_Hurdle_Coverage,Linear_Hurdle_Correlation,Linear_Hurdle_CI_Length,Linear_Est_Hurdle_ATE,Smear_Hurdle_RMSE,Smear_Hurdle_Abs_Bias,Smear_Hurdle_Coverage,Smear_Hurdle_Correlation,Smear_Hurdle_CI_Length,Smear_Est_Hurdle_ATE
DGP B: Gamma Hurdle,1,0.979306583038026,0.0118031604407881,1.96497724590282,0.923194810282399,0.926,-0.0433467573828929,4.05055059584913,1.90250139332043,2.29910206425748,0.303643008064883,0.924,-0.265156599280709,4.10205433017178,1.28294959110291,NA,NA,NA,NA,NA,NA,0.0143980766084442,0.00381271834327985,1,0.506393077193209,0.133565921031908,0.015615878784068
DGP B: Gamma Hurdle,2,1.07990032976661,0.0113056811273697,5.74146111233257,0.339575243085314,0.96,-0.332079736488398,6.97379055814598,1.41947557285192,1.27331813799289,0.204698844090616,0.828,-0.195094839587699,3.27606805396201,0.875201485675989,NA,NA,NA,NA,NA,NA,0.0333920422735783,0.0117969051675497,1,0.135408747546041,0.127856464754097,0.0231025862949194
DGP B: Gamma Hurdle,3,0.984134107461838,0.0109262618963662,8.47260522610508,1.28615171534713,0.946,-0.115628013673631,8.62789877749557,2.27028582280896,2.86303678311952,1.44604116421872,0.914,-0.270675198254707,5.30660844409933,2.43017527168056,NA,NA,NA,NA,NA,NA,0.0115219481675375,0.00702522743543167,1,0.161156852992694,0.102078508247703,0.00390103446093455
DGP B: Gamma Hurdle,4,0.963820857218856,0.0111327539751749,4.72276225708753,0.577533346364301,0.942,-0.401736816215514,8.88368641499267,1.54135420358316,3.50130394970302,1.77153101379517,0.836,-0.264496903962169,5.42621176631454,2.73535187101403,NA,NA,NA,NA,NA,NA,0.0120550474182261,0.00198065143313689,1,0.258010076631023,0.147915903436371,0.0131134054083118
DGP B: Gamma Hurdle,5,1.13641093192348,0.0112212266445524,0.942851143249287,0.179669261948609,0.95,0.0137968331542929,3.3495530186939,1.31608019387209,1.44794977604681,0.166142090187617,0.924,0.136700109618453,3.73053603123768,1.3025530221111,NA,NA,NA,NA,NA,NA,0.0253135673068295,0.0198643966113476,1,0.39760241724832,0.135217271165961,0.0310856232559
DGP B: Gamma Hurdle,6,1.08901383283343,0.0113190698495429,6.773968482971,1.10440632681462,0.86,-0.264594575073117,8.94938470922488,-0.0153924939811904,1.32333760525702,0.707255087020956,0.6,-0.158038120081305,3.74139838726112,0.381758745812473,NA,NA,NA,NA,NA,NA,0.0326274502843624,0.0217052687733262,0.84,-0.194769320694602,0.188039867523141,-0.0103861989237832
DGP B: Gamma Hurdle,7,1.10930586497075,0.0122542943690812,0.931787443656735,0.203776650604004,0.968,0.247569509249774,3.02622344403263,1.31308251557475,2.03960464337644,0.779481797904653,0.964,-0.027913457171136,4.49398423175835,1.8887876628754,NA,NA,NA,NA,NA,NA,0.0139005613565261,0.0023119510147662,1,0.465437729119643,0.121878814436961,0.0145662453838474
DGP B: Gamma Hurdle,8,1.03919221420537,0.0118400699208606,0.968985853211047,0.131415214619895,0.978,0.316165514221317,3.80225251132132,0.907776999585472,2.1295473259775,0.698956475013298,0.97,-0.286154817496206,4.93284421578433,1.73814868921866,NA,NA,NA,NA,NA,NA,0.00751535221025092,0.00245500224926128,1,0.601603129852069,0.130346850966876,0.0142950721701219
DGP B: Gamma Hurdle,9,1.01721552786854,0.0111025147286804,6.35024321604465,0.13952352030023,0.848,0.0956672099899141,7.35179007070193,0.877692007568314,2.00342507301532,0.46649871656387,0.936,-0.119859791819088,4.15776501601631,1.48371424443242,NA,NA,NA,NA,NA,NA,0.0216631533853324,0.00938855739757072,1,0.100583074452667,0.138727605621373,0.0204910721262511
DGP B: Gamma Hurdle,10,1.03508228413914,0.0117427485672918,7.37314756416757,1.24880485868954,0.874,-0.174873095433464,8.84637205136087,2.28388714282868,2.19990382964913,0.570706233501779,0.96,-0.311711183370934,4.54104144601929,1.60578851764091,NA,NA,NA,NA,NA,NA,0.00931059830405548,0.00258180894202462,1,0.27127133143431,0.111508247373275,0.00916093962526721
