"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP B: Gamma Hurdle",1,"OK",0.440211374952954,0.0423865839285037,1.25409016178621,0.514422682501209,0.964,0.927627612084752,2.82039063232738,0.954634057454163,0.10746583456814,0.0769526448319595,0.89,0.880810849048496,0.286050944721332,0.119339228760463
"DGP B: Gamma Hurdle",2,"OK",0.421584099751513,0.0428445281544445,0.737058897654418,0.201992271306398,1,0.499646028957195,3.9261373723569,0.219591828445115,0.109026940493667,0.0508318709447412,0.936,0.935085486526834,0.284564266651748,0.0936763990991857
"DGP B: Gamma Hurdle",3,"OK",0.421562400136518,0.0438150071425033,2.35350321429995,0.0715265777708584,0.894,-0.251920190852365,4.32684060627369,0.35003582236566,0.130078499777534,0.0345848940407627,0.868,0.517262932729212,0.295096313271596,0.078399901183266
"DGP B: Gamma Hurdle",4,"OK",0.454699770381793,0.044843615830371,2.48665049359322,0.0469629182173311,1,-0.303198070785842,5.51091728062769,0.407736852164462,0.097129576827785,0.0150759387465624,0.874,-0.475543565291496,0.307433748523547,0.0599195545769334
"DGP B: Gamma Hurdle",5,"OK",0.457632448491053,0.0439652767195307,1.60990557398452,0.176799401889519,0.94,0.801563813127432,3.43683397287857,0.634431850380572,0.095945450944104,0.0235171294096391,0.944,0.691757669928466,0.271335403857126,0.0674824061291698
"DGP B: Gamma Hurdle",6,"OK",0.394656645990003,0.0389982826383319,1.51565561430788,0.208829255607154,1,-0.120129116727748,4.28567782368582,0.185827390382849,0.0778239203637158,0.0165036429669373,0.988,0.598754066856225,0.293338428867075,0.0555019256052692
"DGP B: Gamma Hurdle",7,"OK",0.412731291611451,0.0415335894214294,1.88343562643256,0.0816153128909259,0.998,0.395301210052838,3.16327162361578,0.331115978720526,0.0731839774329782,0.021072053105228,0.998,0.513929131264826,0.268332049499295,0.0626056425266573
"DGP B: Gamma Hurdle",8,"OK",0.442117702462213,0.0428365889084675,1.36825283407028,0.0971003396007636,0.938,0.542757274998615,2.93256868366863,0.345017362861449,0.0967649016894644,0.00561522502799401,0.942,0.331836699752946,0.260974047519785,0.0372213638804734
"DGP B: Gamma Hurdle",9,"OK",0.413497120269334,0.0419750270049907,1.33325073834787,0.277196738902196,0.998,0.765747861535416,3.2951612664999,0.690693859171529,0.0522096665518705,0.00448359435246257,1,0.206103054441114,0.290081630087367,0.0374914326525281
"DGP B: Gamma Hurdle",10,"OK",0.440892416833491,0.0424057012727649,1.06399581827528,0.047866904613902,1,0.299892551655813,3.83941483410517,0.393025512219589,0.0742387432459415,0.00452663094137684,0.998,0.914487355021328,0.274661166845419,0.0469323322141418
"DGP B: Gamma Hurdle",11,"OK",0.435426910535891,0.042494549819725,0.665802096229972,0.101325597605518,1,0.873016125923307,2.89914770448919,0.536752508141408,0.058461482316494,0.012795568100491,1,0.182119071169395,0.275167711970203,0.029698981719234
"DGP B: Gamma Hurdle",12,"OK",0.399225240607872,0.0413127816688058,2.56531349910113,0.732161961541279,1,0.656440128478131,5.52189985418134,1.13138720214915,0.0838511210128882,0.0116187137393603,0.954,0.553405502973023,0.269749433083784,0.0529314954081661
"DGP B: Gamma Hurdle",13,"OK",0.445598951652732,0.0430971532749401,0.814745486032045,0.198446622695824,0.994,0.357780524807401,3.24045037403358,0.644045574348556,0.101363724528201,0.000443346691033313,0.908,0.0117707388007493,0.288176893223617,0.0426538065839068
"DGP B: Gamma Hurdle",14,"OK",0.444790339861028,0.0427676988525768,5.05718004633949,1.17732919777246,0.954,-0.205162416803424,5.96822812930775,-0.732538857911436,0.0587824515112623,0.00621754142849406,1,0.810562885858214,0.273322538835614,0.0365501574240828
"DGP B: Gamma Hurdle",15,"OK",0.431324107033544,0.0431108938850413,1.63772582267619,0.0628939852527891,0.99,-0.369687703300388,3.54789699371863,0.368430121780755,0.080130428708561,0.00868452895306591,0.912,-0.429437537563592,0.299570861075034,0.0517954228381072
"DGP B: Gamma Hurdle",16,"OK",0.426635315566027,0.0420770418205282,1.9464503627357,0.471014470471162,1,-0.494393668647778,4.04468426025363,-0.0443791549051355,0.0802547291400447,0.00745913683837821,0.992,0.111616911323659,0.284649264861279,0.03461790498215
"DGP B: Gamma Hurdle",17,"OK",0.455587503029626,0.044928223410997,1.17324785600124,0.0839523211058373,0.87,0.739599053880809,2.7176433299832,0.539539824135464,0.0966368202771494,0.00223370052147331,0.88,0.833975738811042,0.292076948255572,0.0471619239324703
"DGP B: Gamma Hurdle",18,"OK",0.387489117441344,0.0394454291402483,0.400374339119058,0.160383955671588,1,0.900708309981674,2.73650450637529,0.547873073112932,0.0681309534908325,0.0112120751658274,1,0.639668443822779,0.278657607713902,0.0506575043060756
"DGP B: Gamma Hurdle",19,"OK",0.438170905454963,0.0435745003751088,154.647145770049,9.74118269799509,0.856,-0.254437420717826,73.8265698177614,-9.30301179254013,0.0827897189702197,0.0602018370981831,0.81,0.771542855347622,0.265746948374902,0.103776337473292
"DGP B: Gamma Hurdle",20,"OK",0.378416453538787,0.0406584609584649,0.685295802317347,0.172750108253121,0.918,0.198588412345059,2.66653992827079,0.205666345285666,0.0860437438118985,0.0106444791199797,0.966,0.638473559547138,0.264781309184195,0.0513029400784446
"DGP B: Gamma Hurdle",21,"OK",0.433086425672409,0.0442783172083121,1.58636744644744,0.170037695776164,0.992,0.394576822281415,3.50066098542107,0.603124121448573,0.0700010156793822,0.0162382847402053,0.994,0.182980286156061,0.287886105274286,0.0605166019485175
"DGP B: Gamma Hurdle",22,"OK",0.439283914013103,0.041899050862204,1.45421059805361,0.105576119966236,0.894,0.27407059532699,2.97619673690507,0.54486003397934,0.1257102702097,0.0134082343723982,0.816,-0.148056985274383,0.307936346575848,0.0553072852346022
"DGP B: Gamma Hurdle",23,"OK",0.436520718456189,0.0415700307762468,0.491066832086068,0.198470669660763,1,0.751365462046582,2.6313189447151,0.238050048795426,0.0670867025707716,0.0285992536012346,1,-0.130784620978758,0.267847293625425,0.0129707771750122
"DGP B: Gamma Hurdle",24,"OK",0.465482016050258,0.0448823346221281,2.16976342040664,0.0664141450052007,0.852,-0.246210791354515,4.62887221024775,0.399067871045057,0.12477355736573,0.0469258697336512,0.886,-0.410924376466896,0.273926861309599,-0.0020435351115231
"DGP B: Gamma Hurdle",25,"OK",0.44997736952771,0.0470651179164992,1.40451531830366,0.422911994392912,0.726,0.228971958638623,3.5225676164591,0.0270653751347985,0.128978699318335,0.00426149261977995,0.754,0.663799005038484,0.253103045136807,0.0428036252967192
"DGP B: Gamma Hurdle",26,"OK",0.407572733483615,0.0418488862980398,1.48535775295776,0.0421932840838154,0.744,0.558390140913669,3.27230723780416,0.449766017567431,0.132180192290377,0.0329671517818877,0.786,0.283730323909768,0.257232468214136,0.0088817345161521
"DGP B: Gamma Hurdle",27,"OK",0.430729449116451,0.0426050123318867,1.34957284507849,0.180071604553603,0.948,0.865752676414243,3.30865132163568,0.610801053670055,0.0851837220093552,0.00580413913459213,0.958,0.814768321157052,0.265815442988169,0.0368008731972946
"DGP B: Gamma Hurdle",28,"OK",0.447018227252947,0.0430460458670322,0.825860238994601,0.285552240018567,1,0.380480597773548,2.82422093054357,0.161465987234381,0.102878519432845,0.0587018528914409,0.91,0.0090953887616719,0.29283974576547,-0.0156558070244087
"DGP B: Gamma Hurdle",29,"OK",0.393246017257158,0.040880799129497,3.80662891679561,0.469050564582236,0.996,-0.25312940857248,3.40377298548313,-0.0758045473250784,0.0919971015265747,0.0377698528456117,0.854,0.553897321569783,0.280354358960238,0.0786506519751087
"DGP B: Gamma Hurdle",30,"OK",0.421364793041842,0.0415907030719595,0.622962188831071,0.137834648470169,1,0.855515152393258,2.40914746039759,0.55919944151201,0.062033314297671,0.000851187732056482,1,-0.167514215321787,0.287622993631488,0.042441890804016
"DGP B: Gamma Hurdle",31,"OK",0.400008914864129,0.0415907051106148,1.74423444466199,0.427992897721725,0.956,0.754692189738726,3.43812246418946,0.828001812585854,0.0706856405731306,0.0222226752428792,0.998,0.818420769250057,0.261978189379442,0.063813380353494
"DGP B: Gamma Hurdle",32,"OK",0.460220333798303,0.0450735997618857,1.47965028849474,0.113687465426105,1,0.419956543909361,4.26315384597477,0.346532868372198,0.0343724483667384,0.0203111718318368,1,0.964150862459352,0.26916666750736,0.0653847715937225
"DGP B: Gamma Hurdle",33,"OK",0.421726222966303,0.0430171283739078,0.922102287407931,0.0687098746911826,1,0.717882898505632,2.9972824135178,0.35301634827512,0.0575402644208685,0.0113574200761579,1,0.778655133717596,0.28522735329023,0.0543745484500657
"DGP B: Gamma Hurdle",34,"OK",0.431303327401671,0.0438123514441686,1.44079878332277,0.274008029674794,1,-0.141863256706309,3.04719023244574,0.157295297726877,0.108208459056457,0.00289450006607641,0.912,0.334202888750609,0.289546605947957,0.0409178513780922
"DGP B: Gamma Hurdle",35,"OK",0.413479498305528,0.0415005991752808,1.29236101153802,0.306491520350097,1,-0.172213020138065,4.09195056287176,0.106987977955431,0.0981154822862751,0.0373931942047475,0.944,0.195880840181439,0.271705386853147,0.00410740497053324
"DGP B: Gamma Hurdle",36,"OK",0.427805422540942,0.0437218072537659,0.852461967487858,0.168952615540162,0.924,0.515129846630784,2.53050658608179,0.596758038081104,0.0569519006619228,0.0111102006804254,1,0.358857962514755,0.28019982922856,0.0326116065733405
"DGP B: Gamma Hurdle",37,"OK",0.4188166801137,0.0403972844497081,0.641206032155643,0.0302664521519939,1,0.47650446015884,3.21732642810471,0.388550227961706,0.061153090720407,0.0325608003140834,0.992,0.700468191091603,0.256572685358825,0.00783648413562475
"DGP B: Gamma Hurdle",38,"OK",0.429413324698845,0.0429787117129062,1.40459612687761,0.0450156782828096,0.728,-0.461343501965505,3.90236275545867,0.474429002981654,0.0654779270035367,0.0191675342452556,1,0.45176863101743,0.287984996101136,0.0621462459581618
"DGP B: Gamma Hurdle",39,"OK",0.467370555607197,0.0443263750544887,1.35444741999935,0.530799800439102,0.662,0.604313086996631,4.34327796498832,0.998170356046299,0.0971336045442876,0.060191301086208,0.686,0.153380374710181,0.304597299419319,0.104517676140697
"DGP B: Gamma Hurdle",40,"OK",0.427766066449263,0.0426047903681715,1.74617029246858,0.282731472043548,1,0.323423163542593,4.57521395978736,0.145034594405715,0.0746560475903527,0.000196745380924792,1,0.38770721253399,0.29477805472002,0.0424080449872467
"DGP B: Gamma Hurdle",41,"OK",0.456885956136719,0.0433142063690151,1.18341370486257,0.18290496327316,0.992,0.707416138146501,4.02580661832574,0.639790919409879,0.073291138179002,0.0179924289718667,0.998,0.44898321788698,0.273504810764794,0.0613066353408818
"DGP B: Gamma Hurdle",42,"OK",0.442705998654883,0.0444516859912603,0.877783845835798,0.0748465814229413,0.998,0.563501594970754,3.16738787967195,0.367859417231941,0.0603540139962748,0.00846100812244675,1,0.536199651611421,0.289337875800962,0.052912694113707
"DGP B: Gamma Hurdle",43,"OK",0.472243681558186,0.0444606093869635,3.50394987295484,0.824919176342567,0.938,-0.590735057883744,5.65416180438184,-0.352675494784381,0.0642484818849734,0.0218039654021184,1,0.510374216021905,0.293039202326572,0.0662645747890819
"DGP B: Gamma Hurdle",44,"OK",0.40162377098906,0.0434790834720949,1.34791800750248,0.22323086846664,0.996,-0.162242138731365,3.60394513421313,0.17839290252242,0.0953893350057075,0.0151777445828409,0.914,0.611634192451141,0.28504000613108,0.0586568280549358
"DGP B: Gamma Hurdle",45,"OK",0.433431393443355,0.0447924580344755,1.41787937891259,0.23254480164927,0.978,0.770986619773302,3.57506277985745,0.665976195092625,0.0670197591413391,0.0191939753518492,1,0.673280113899489,0.273858438645026,0.0639864333863248
"DGP B: Gamma Hurdle",46,"OK",0.41490814280987,0.0436979387039694,0.524336783480646,0.0684164266944792,1,0.542769411674141,4.02522070067031,0.346491716115391,0.0652705203836114,0.0203351578363768,1,-0.247983780957828,0.273890879505535,0.0233627808675926
"DGP B: Gamma Hurdle",47,"OK",0.434027850024903,0.0433457087177506,1.1782197165989,0.392613681196794,0.992,-0.135740206665551,3.16906741902981,0.0414141688281089,0.0902739163818929,0.0368767924610563,0.87,0.352638194072094,0.26762940377126,0.00646891625669436
"DGP B: Gamma Hurdle",48,"OK",0.418767531906071,0.0398170624719969,1.86033764099257,0.47415352695831,0.986,0.607486628349866,4.57127164133154,0.892921058864381,0.0957957872924053,0.0327367339770311,0.904,0.472713943698491,0.272108309356105,0.072553796449028
"DGP B: Gamma Hurdle",49,"OK",0.37501712755796,0.0389694526654687,6.38244494393272,0.5275225224385,0.976,0.636274071064599,5.02622537274873,0.90253964999646,0.0751425576982234,0.00374280382065567,0.998,0.0214020705845604,0.282930305141759,0.0427122564861243
"DGP B: Gamma Hurdle",50,"OK",0.38778981768869,0.0399710282036676,1.09080802356662,0.310790271132596,0.956,-0.451263922439719,2.66851709136709,0.0769995465560939,0.119049659552129,0.0110732463665551,0.852,0.0567984204842732,0.27998216115464,0.0288977818371125
"DGP B: Gamma Hurdle",51,"OK",0.392067152311735,0.0412015183654204,3.59379241748089,0.737189867470096,0.87,-0.127582266413503,5.36497518985446,-0.34512271515836,0.0604301918045821,0.01580490292197,1,0.758476113591397,0.273440488992479,0.0570064212873905
"DGP B: Gamma Hurdle",52,"OK",0.420891040375016,0.0429020877476507,3.81092413137531,0.951706290033485,0.606,-0.180851530898192,4.50371408058551,-0.530815249658468,0.103702952494447,0.0624240178011203,0.75,0.329142951155102,0.254075327283068,-0.0195219300534696
"DGP B: Gamma Hurdle",53,"OK",0.410633218402563,0.0427712087267381,1.94428199427953,0.418888546576653,0.866,-0.373100764505184,3.42408282501436,-0.00825532817409047,0.0774281558943069,0.0368221428058911,0.998,-0.43693054858773,0.281859819970964,0.00594906592084705
"DGP B: Gamma Hurdle",54,"OK",0.398088786014877,0.0395016751187341,4.10035365101622,0.0530227478025907,0.594,0.0913296238605982,4.95083503106854,0.345066038212287,0.118685652852757,0.0317039396804913,0.664,0.273593433231557,0.281182784752416,0.0712056147992254
"DGP B: Gamma Hurdle",55,"OK",0.413050606825312,0.0429221390808087,1.25433759593448,0.329452564061104,0.996,0.860061087971167,2.89984856442517,0.742503170886416,0.0750466503249078,0.0204699385623761,1,0.38309363498043,0.278242104153181,0.0224522005184327
