"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP A: Log-Normal Hurdle",1,"OK",0.49882483855036,0.0423865839285037,2.42823511766722,0.459074555338584,0.898,-0.162351699037427,4.5393030624681,0.957899393888945,0.107130994372982,0.0768638703450281,0.918,0.884053659202243,0.289549452544044,0.119250454273532
"DGP A: Log-Normal Hurdle",2,"OK",0.477717370470998,0.0428445281544445,1.32576994973767,0.197544991821946,0.916,0.54293960699885,3.57256799626873,0.675262362292943,0.114103989661981,0.0546210709392921,0.92,0.935561063816368,0.279143237175921,0.0974655990937366
"DGP A: Log-Normal Hurdle",3,"OK",0.477692781585834,0.0438150071425033,1.76402141199397,0.185830764205139,0.93,0.63811777836631,4.18403874084341,0.663523545790973,0.129783609453532,0.0338740487368361,0.88,0.532966544814514,0.294429799404853,0.0776890558793395
"DGP A: Log-Normal Hurdle",4,"OK",0.51524234141797,0.044843615830371,1.36908784687689,0.302088632077312,0.886,0.105172686291917,3.46745942289874,0.817330973495282,0.097832315737797,0.0174667061088288,0.896,-0.476352277858132,0.317819461980386,0.0623103219391998
"DGP A: Log-Normal Hurdle",5,"OK",0.518565501080821,0.0439652767195307,1.28685850670535,0.311302151899847,0.944,0.81823082231798,2.95350605915891,0.829867652980667,0.0978965790641054,0.0236164425417148,0.934,0.690421609863318,0.269361123681325,0.0675817192612455
"DGP A: Log-Normal Hurdle",6,"OK",0.447204567896114,0.0389982826383319,1.07437656509637,0.0769446491718914,0.956,0.424062982244948,3.21146117187925,0.524149217068005,0.0769469549183248,0.0154042273998505,0.99,0.592133647595868,0.293852866321329,0.0544025100381824
"DGP A: Log-Normal Hurdle",7,"OK",0.467685824621789,0.0415335894214294,2.16056325471671,0.313848172944439,0.984,0.768504609761694,2.71880417357942,0.781533997566229,0.0751377726178765,0.0203248748445362,0.998,0.473565626616553,0.271344914399661,0.0618584642659656
"DGP A: Log-Normal Hurdle",8,"OK",0.500984990618516,0.0428365889084675,3.17050588268698,0.574630257095802,0.93,-0.26307396789209,3.79428505148259,-0.0736452664772864,0.0973979495920716,0.00477930709551093,0.934,0.326036394505111,0.267213777232884,0.0380572818129565
"DGP A: Log-Normal Hurdle",9,"OK",0.468553622180783,0.0419750270049907,1.31539455960128,0.0219494905096097,1,-0.105380250372527,3.50076410274813,0.490503112690392,0.053311841191001,0.00562530056441172,1,0.17819389097852,0.28584683228991,0.036349726440579
"DGP A: Log-Normal Hurdle",10,"OK",0.499596560103765,0.0424057012727649,1.63371254620639,0.221443926476774,0.886,0.889613553218497,2.98030649697214,0.721040486580539,0.0750924066497683,0.00418606701285752,0.982,0.921590158486788,0.273388914556628,0.0465917682856224
