"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP C: Tweedie Semicontinuous",1,"OK",0.0815333872754266,0.0456833651335591,0.106091425482858,0.0639175041086264,0.922,0.905228572170443,0.333564440858327,0.145450891384053,0.103821063736698,0.0372950063829443,0.942,0.840568431111819,0.382411521720962,0.0829783715165034
"DGP C: Tweedie Semicontinuous",2,"OK",0.0770992573242969,0.0466445124003248,0.0980187521798792,0.0479348583226205,1,0.978670578912155,0.30768541624159,0.125034115646917,0.0977297426636127,0.0368100839555744,0.978,0.584102010277415,0.398436526844905,0.0834545963558991
"DGP C: Tweedie Semicontinuous",3,"OK",0.082444495555657,0.0469713359987116,0.17771380662778,0.0305748938246633,0.918,0.81860705711672,0.363846086514769,0.11301938938032,0.134544370897458,0.0694335643517395,0.846,0.544386785593316,0.381604682352939,0.116404900350451
"DGP C: Tweedie Semicontinuous",4,"OK",0.0779616290440854,0.0481751493558514,0.131302584444154,0.0304431297445314,0.796,0.146965190841679,0.361094137754744,0.108404758788617,0.171385721617268,0.120502458568945,0.702,-0.133417800269325,0.395154565713966,0.168677607924796
"DGP C: Tweedie Semicontinuous",5,"OK",0.083365280967755,0.0472319219039003,0.133337569076591,0.0422438703959888,1,0.697484948258669,0.352195093735856,0.0411214105717662,0.107794548894963,0.0374105205000878,0.944,0.364166855124973,0.382333275221722,0.00982140140381248
"DGP C: Tweedie Semicontinuous",6,"OK",0.0699917818194697,0.0432960908433896,0.114722805974184,0.0118901082445989,0.888,0.448598994855932,0.268062263548365,0.0818818900640686,0.123041854365363,0.100461145527902,0.87,0.491304217573708,0.392644330646793,0.143757236371292
"DGP C: Tweedie Semicontinuous",7,"OK",0.0738115494155857,0.0464092161243885,0.105526213803733,0.0325673726365594,0.904,0.590625625101695,0.339902071302462,0.106378922052145,0.0904427888949505,0.0358304189564604,0.97,0.463222842968391,0.374421858447931,0.0822396350808489
"DGP C: Tweedie Semicontinuous",8,"OK",0.0742093327577503,0.0470256823971712,0.179621033688015,0.0621198719567981,0.99,-0.296838728221963,0.358891952923294,0.0120894608009522,0.0944601861929243,0.0396275380435624,0.972,0.108472022290124,0.386505209349625,0.0866532204407336
"DGP C: Tweedie Semicontinuous",9,"OK",0.0757933857102811,0.0456180403190146,0.153453212534505,0.0171514928792907,0.968,0.011945107522155,0.292222595425488,0.0586418928309904,0.120797084557445,0.0673200921783446,0.894,0.592441470800894,0.389563358787096,0.112938132497359
"DGP C: Tweedie Semicontinuous",10,"OK",0.0811531150847782,0.0456769650381445,0.118340525921016,0.0137137919506895,0.99,0.707545009268005,0.343397841383567,0.0948669070354677,0.0786394406184343,0.00374026928309704,1,0.124820323891613,0.387522015788653,0.0494172343212415
"DGP C: Tweedie Semicontinuous",11,"OK",0.0746516311169424,0.0461520037103632,0.099257295246676,0.00012474415373153,0.966,0.704551926973987,0.316277313834989,0.0745268869632108,0.0772237444469709,0.00433548748663533,1,0.0507979783936005,0.396625782306951,0.0504874911969986
"DGP C: Tweedie Semicontinuous",12,"OK",0.0771918967028309,0.0453752926096452,0.0443360597527269,0.01456429062812,1,0.958388639263101,0.309127295352997,0.0917561873309509,0.093154447823359,0.00609424092900214,1,0.286405981584915,0.384339484905769,0.0514695335386473
"DGP C: Tweedie Semicontinuous",13,"OK",0.0857153777098746,0.0466098926164519,0.0954426888600973,0.032230214268655,0.834,0.860535779811747,0.337998342826492,0.11794559197853,0.179261336579183,0.0989926663043102,0.666,0.191467279620778,0.392323447375602,0.145602558920762
"DGP C: Tweedie Semicontinuous",14,"OK",0.0823444475951421,0.0458544989480945,0.0697789033887958,0.0259980825628109,1,0.888421778994131,0.351715561448914,0.0563463650323312,0.101687133964591,0.0266383825007723,0.97,0.624461926480003,0.388047982910802,0.0192161164473223
"DGP C: Tweedie Semicontinuous",15,"OK",0.094438573747479,0.046189844751759,0.146515240033581,0.0678849177353503,0.89,0.920823165762183,0.416780862959728,0.162323491482829,0.0797565759804243,0.0269549133329384,1,-0.778336109560729,0.394602493254577,0.0731447580846974
"DGP C: Tweedie Semicontinuous",16,"OK",0.0757272624978619,0.0459921212241611,0.0898682229054751,0.00201217181764716,1,0.726534048801182,0.324330698271701,0.0737150906802148,0.0853810126012916,0.000300978372773584,1,0.564509771207961,0.394318374965799,0.0462930995969347
"DGP C: Tweedie Semicontinuous",17,"OK",0.0836452836377275,0.0474473659661178,0.109620950829431,0.0230282414459352,0.958,0.849375076306836,0.361821587234125,0.106673525083663,0.0953115381010759,0.00473358424635566,0.984,0.456905470561443,0.386673416370511,0.0427137817197621
"DGP C: Tweedie Semicontinuous",18,"OK",0.0707103630353205,0.0446804649299896,0.212441012123572,0.0515775245728002,0.85,0.785296591598599,0.371486829633355,0.122287887608121,0.121411059606029,0.0369996423513603,0.896,0.500408865365749,0.390514150152972,0.0816801072813499
