"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP B: Gamma Hurdle",1,"OK",1.03946845104642,0.0340762112105508,1.44440592123523,0.165587995737075,0.99,0.69216531505238,5.83042689078033,1.2050564467835,0.0825122373544617,0.015458873321921,1,0.680977052101303,0.32500775999789,0.0186173378886298
"DGP B: Gamma Hurdle",2,"OK",1.11670130545484,0.0342525736893592,1.77646439681611,0.270453451531812,0.99,-0.231705267811411,4.86850579354823,1.38715475698665,0.0774782107695777,0.0132160429651796,0.996,-0.373268405828565,0.318928125439962,0.0210365307241796
"DGP B: Gamma Hurdle",3,"OK",1.0244863748076,0.0337552539442459,1.86246417983641,0.299045679411648,0.94,0.613559636386964,5.01234200061319,1.32353205421925,0.0572500457791016,0.0134383302348582,1,0.284895018081836,0.320055237971295,0.0203169237093877
"DGP B: Gamma Hurdle",4,"OK",1.0228337861837,0.0341860009290037,1.5567166041506,0.526187388550244,1,0.406691397742738,5.2785388395226,1.54902117473394,0.0959391697188059,0.0139945212279302,0.968,0.378568556085639,0.329236459998505,0.0201914797010735
"DGP B: Gamma Hurdle",5,"OK",1.17320885925167,0.0342092103804721,1.5514553850527,0.174742154840238,0.946,0.575215665646194,4.8110258550806,1.34795101409191,0.0620384367084423,0.00719156205568076,1,-0.428616836430086,0.301379057180184,0.0414007724361528
"DGP B: Gamma Hurdle",6,"OK",1.12307194693151,0.0335530779584051,2.68732681149909,1.50643979700098,0.908,0.4419792537647,5.02060326947575,-0.383367850069466,0.0888848969529991,0.0458247552832405,0.99,0.0707747028165675,0.327240321355222,-0.0122716773248353
"DGP B: Gamma Hurdle",7,"OK",1.1486699191055,0.0362052777828499,1.53798447495837,0.11845908598175,0.994,0.844024426424431,4.94427528917781,1.26712900508725,0.0722674909742683,0.0360217570884629,1,-0.383217758190292,0.316790173604454,0.00018352069438699
"DGP B: Gamma Hurdle",8,"OK",1.09676391690297,0.0351783931348561,0.669034852445278,0.00932217862095176,1,0.723914472267503,5.41001118770576,1.10608609552392,0.075778019893023,0.00170060070241858,0.994,0.549851747928432,0.319217806614224,0.0368789938372747
"DGP B: Gamma Hurdle",9,"OK",1.05683891549581,0.0337258855244657,2.84941643683757,0.966988892773378,0.942,0.227131008155159,4.68251459479137,2.02382780826919,0.113829108262828,0.0170151668144619,0.898,-0.0199680007157477,0.318597749399837,0.0167107187100037
"DGP B: Gamma Hurdle",10,"OK",1.08736286710881,0.034032008468493,2.86974655474942,0.682893457919452,0.972,-0.145517309872387,5.04387389703618,1.77025632502826,0.111369981577986,0.0529358272079697,0.944,0.0439225967008101,0.312353320740042,-0.0189038187394767
"DGP B: Gamma Hurdle",11,"OK",1.07398336993988,0.0341197418275955,1.89106765799309,0.785189823358971,1,0.37416075816927,5.07165220211824,0.288793546580913,0.0917760660554541,0.0461102258495456,1,0.546120474934691,0.330936364354747,-0.0119904840219501
"DGP B: Gamma Hurdle",12,"OK",1.07926345236328,0.0351902360046576,2.05961517041406,0.331144540337028,0.994,0.273355921416373,5.4142596016366,0.74811891202625,0.103072311787638,0.052717457452557,0.874,0.118141504324074,0.319432374876672,-0.0175272214478994
"DGP B: Gamma Hurdle",13,"OK",1.12043025539916,0.034689175152116,2.10580215865249,0.661328000257752,0.976,0.406598961104085,5.00820738774303,0.459102255141411,0.0874362878877384,0.0559776806246035,0.994,-0.319317941322398,0.313194753145744,-0.0212885054724875
"DGP B: Gamma Hurdle",14,"OK",1.01470586888103,0.03405170678811,1.29836246261138,0.080710751524988,0.992,0.585255065248137,4.95164963237758,1.09541662040602,0.0780980580015853,0.00518737155561248,1,0.0327416520626982,0.320378118638993,0.0288643352324975
