"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaP01_CATE_RMSE","GammaP01_CATE_Abs_Bias","GammaP01_CATE_Coverage","GammaP01_CATE_Correlation","GammaP01_CATE_CI_Length","GammaP01_Est_ATE","GammaP01_Hurdle_RMSE","GammaP01_Hurdle_Abs_Bias","GammaP01_Hurdle_Coverage","GammaP01_Hurdle_Correlation","GammaP01_Hurdle_CI_Length","GammaP01_Est_Hurdle_ATE"
"DGP B: Gamma Hurdle",1,"OK",0.440211374952954,0.0423865839285037,25.6110233304267,2.56208589173975,0.978,0.620088200712628,25.0733996433171,3.0022972666927,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",2,"OK",0.421584099751513,0.0428445281544445,6.37082958037365,0.380973498716347,1,0.369736811088092,8.90333459191422,0.80255759846786,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",3,"OK",0.421562400136518,0.0438150071425033,8.3200600678477,0.487426449289088,0.912,0.00699301445450773,12.7159834996569,0.908988849425606,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",4,"OK",0.454699770381793,0.044843615830371,50.5557669478854,9.17031638760029,0.436,-0.353040400084067,24.5014396619352,-8.71561661721849,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",5,"OK",0.457632448491053,0.0439652767195307,91.3423706848409,5.91474844090696,0.9,0.352678978441694,44.4720378731844,6.37238088939801,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",6,"OK",0.394656645990003,0.0389982826383319,3125372.77019696,2920919.26906839,0,0.0933979585446948,6444684.70456169,2920919.66372503,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",7,"OK",0.412731291611451,0.0415335894214294,4.94839147647239,0.701867432461251,0.982,0.572926427240183,4.23241468432012,1.1145987240727,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",8,"OK",0.442117702462213,0.0428365889084675,2.58286612126277,0.262979595901947,1,0.691394176864903,6.06639816748793,0.70509729836416,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",9,"OK",0.413497120269334,0.0419750270049907,1983574290048.06,706137972129.302,0,-0.0030601291063405,637537571605.747,-706137972128.888,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",10,"OK",0.440892416833491,0.0424057012727649,7.96634337254647,1.59252055846099,0.656,0.367940254205181,10.8715439957342,2.03341297529448,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",11,"OK",0.435426910535891,0.042494549819725,1.05679128168458,0.0814935877466461,0.998,0.237089239072877,4.60841653543403,0.516920498282537,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",12,"OK",0.399225240607872,0.0413127816688058,18.0634746488646,2.11782996457042,0.848,0.594466144766397,11.7813142046691,2.51705520517829,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",13,"OK",0.445598951652732,0.0430971532749401,4.42374453964189,1.33237866371449,1,0.739500676027495,11.7168945173136,1.77797761536722,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",14,"OK",0.444790339861028,0.0427676988525768,7.81550980741878,1.4045408048131,0.812,-0.173032614968672,11.7310357843945,-0.959750464952076,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",15,"OK",0.431324107033544,0.0431108938850413,6.83669448702808,0.465263948264019,0.972,-0.312306772762413,9.03465632031692,-0.0339398412304752,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",16,"OK",0.426635315566027,0.0420770418205282,2.81438927953901,0.193604158852684,1,0.463152718963365,6.40931729703264,0.620239474418711,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",17,"OK",0.455587503029626,0.044928223410997,2.92981921165895,0.381136180499745,0.628,0.574691596880512,4.79533004447648,0.836723683529371,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",18,"OK",0.387489117441344,0.0394454291402483,1.82193466882192,0.214674639545889,1,0.542931929563234,7.31246240575325,0.602163756987233,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",19,"OK",0.438170905454963,0.0435745003751088,24.1063899552356,2.28740167020109,0.896,0.402577294379445,14.9296526659989,2.72557257565606,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",20,"OK",0.378416453538787,0.0406584609584649,13.0649095914004,0.146434701767598,0.574,-0.0992175390987453,9.08274437613051,0.524851155306386,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",21,"OK",0.433086425672409,0.0442783172083121,3.25956182536293,0.49384481172835,1,0.426745613318164,6.52838784532597,0.92693123740076,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",22,"OK",0.439283914013103,0.041899050862204,3.28641867676549,0.890453489551628,0.648,0.0676806015681606,6.82557745998582,1.32973740356473,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",23,"OK",0.436520718456189,0.0415700307762468,1.31111216061386,0.0186111661361209,0.98,0.75031151014958,4.97292213107813,0.417909552320068,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",24,"OK",0.465482016050258,0.0448823346221281,2.25323450859475,0.0637361404942886,0.996,0.127075831779566,12.5908426159761,0.529218156544547,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",25,"OK",0.44997736952771,0.0470651179164992,5.17563721660106,0.782214349022638,0.796,-0.111341505202353,6.97958881885857,-0.332236979494927,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",26,"OK",0.407572733483615,0.0418488862980398,4.33000085226065,0.23149554295561,0.574,0.545806295658249,6.25915324182054,0.639068276439225,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",27,"OK",0.430729449116451,0.0426050123318867,6.81387934546061,0.691495275149553,0.74,0.380196807095217,17.3258132415246,1.122224724266,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",28,"OK",0.447018227252947,0.0430460458670322,21688682748.8318,13574477644.6196,0,-0.101663964142453,19690225528.9681,-13574477644.1726,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",29,"OK",0.393246017257158,0.040880799129497,2.9657439052619,0.0919593670596703,0.936,-0.196029402328776,5.96408710183946,0.301286650197487,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",30,"OK",0.421364793041842,0.0415907030719595,3964978053.53062,2832185121.13629,0,0.164823864720945,7254507520.25069,2832185121.55766,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",31,"OK",0.400008914864129,0.0415907051106148,7.61858406068771,1.63709214261774,0.828,0.639481257704704,9.69563736642281,2.03710105748187,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",32,"OK",0.460220333798303,0.0450735997618857,5.12998628386896,0.449133558845871,0.904,0.476583457633735,8.35089358432882,0.909353892644174,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",33,"OK",0.421726222966303,0.0430171283739078,3.8504197525187,0.474002464770463,1,0.737004181807409,5.8855364320958,0.895728687736766,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",34,"OK",0.431303327401671,0.0438123514441686,13.4086447239146,1.02031430327273,1,-0.141504231129333,10.3592206602287,-0.589010975871056,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",35,"OK",0.413479498305528,0.0415005991752808,8.45586553598437,0.211103371465608,0.894,-0.0984213378603058,11.1854341454337,0.20237612683992,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",36,"OK",0.427805422540942,0.0437218072537659,0.997543993500743,0.237664951790388,0.966,0.358381577524101,3.95281155094073,0.66547037433133,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",37,"OK",0.4188166801137,0.0403972844497081,2.19704705953686,0.193996060462312,0.688,0.0853186086677014,4.28115536686501,0.224820619651387,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",38,"OK",0.429413324698845,0.0429787117129062,0.797524850757405,0.330814584364726,0.93,0.515652345732701,4.88389631746832,0.760227909063571,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",39,"OK",0.467370555607197,0.0443263750544887,255255634186.605,167504040668.656,0,0.30575304987552,230770561831.754,-167504040668.188,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",40,"OK",0.427766066449263,0.0426047903681715,1.92168446538913,0.417819093244118,0.954,0.720844559635395,6.34939527441384,0.845585159693381,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",41,"OK",0.456885956136719,0.0433142063690151,70277312890.3185,12943437768.2211,0,-0.128010605132511,37593969364.9843,-12943437767.7642,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",42,"OK",0.442705998654883,0.0444516859912603,4.49727157022882,0.323398705068293,0.928,0.335723655546161,10.1439430510508,0.766104703723176,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",43,"OK",0.472243681558186,0.0444606093869635,1.40597184480545,0.0598116251140884,0.962,0.245846097417158,5.61259957018454,0.532055306672275,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",44,"OK",0.40162377098906,0.0434790834720949,6.90710428837766,0.914744303436924,0.872,0.345200547743335,9.73843546494778,1.31636807442598,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",45,"OK",0.433431393443355,0.0447924580344755,2424.95820283214,22.1491627699916,1,0.212089426850504,889.100304171032,22.582594163435,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",46,"OK",0.41490814280987,0.0436979387039694,3.95158252087586,0.269371921011183,0.892,0.273500968934737,4.95587540541271,0.684280063821053,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",47,"OK",0.434027850024903,0.0433457087177506,1.3056263015844,0.342029866245546,1,-0.0561452915706065,4.27107164604737,0.0919979837793574,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",48,"OK",0.418767531906071,0.0398170624719969,18.6163100375451,2.50924323859578,0.996,0.424889175400736,15.8854669489549,2.92801077050185,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",49,"OK",0.37501712755796,0.0389694526654687,2.88761477671607,0.352462603840499,1,0.799905519609386,4.17414638465587,0.727479731398459,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",50,"OK",0.38778981768869,0.0399710282036676,1264512746.60552,1178692470.03901,0,0.12587934931583,2571001586.99002,1178692470.4268,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",51,"OK",0.392067152311735,0.0412015183654204,2.14657349230583,0.447200763197673,0.972,-0.268902929739477,4.96413516332949,-0.0551336108859372,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",52,"OK",0.420891040375016,0.0429020877476507,2.20103207402414,0.580804434787634,0.346,-0.10832443505611,4.30719695359758,-0.159913394412618,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",53,"OK",0.410633218402563,0.0427712087267381,3.64432883794165,0.642906446797274,0.928,-0.1458926573097,6.10281563888673,-0.232273228394711,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",54,"OK",0.398088786014877,0.0395016751187341,11.9165496711079,1.37335032118513,0.688,0.748996628265236,6.62668638927486,1.77143910720001,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",55,"OK",0.413050606825312,0.0429221390808087,5.68591152516909,0.994554206331786,0.98,0.632227604261723,10.7087253190744,1.4076048131571,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",56,"OK",0.430573853881415,0.0440613507883775,12.2584464312981,1.26864155132788,0.736,0.096441823385842,13.6910573192043,1.6992154052093,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",57,"OK",0.445399773623035,0.0445107102737414,1.80962810031962,0.215519439148636,1,0.22326912735334,7.5908994835996,0.229880334474399,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",58,"OK",0.421640663026259,0.0442897255722136,3102276.82463674,3099244.08316025,0,-0.052950828837358,4019172.3203979,-3099243.66151959,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",59,"OK",0.427424873513073,0.0419950457160588,172429817683.22,16741638461.1494,1,-0.00726301165151294,21372949163048.9,-16741638460.722,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",60,"OK",0.439480726567662,0.0453879993352699,6.87297002087621,1.03753068294322,0.982,0.760149528823187,10.125617755681,1.47701140951088,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",61,"OK",0.404459258385825,0.0389829632166546,3.579698849226,0.0628441495745573,0.994,0.545856242037434,5.57021687464143,0.467303407960383,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",62,"OK",0.450139637047423,0.0431334287004274,5.78990458778757,1.02734437784667,0.922,0.788195923261725,10.8443520619392,1.47748401489409,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",63,"OK",0.361158517497072,0.0367914282960181,5.96070456600727,1.33407149477386,0.848,0.484390479688494,7.4977238391394,1.69523001227093,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",64,"OK",0.404463617493974,0.0440210481908148,2479.42955294895,2218.49444776349,0,-0.297195203537019,4866.51126378845,-2218.089984146,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",65,"OK",0.442192406575228,0.0434864706129484,5.30434302408783,0.548421623198059,1,-0.232595632119578,12.3448450807675,-0.106229216622831,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",66,"OK",0.437002117344286,0.0429714800252671,3.17273342547766,0.424877912646678,0.876,0.0930594552785241,6.23012631463917,0.861880029990964,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",67,"OK",0.437836510252664,0.045122084333992,565693020433.716,564840411408.628,0,-0.489013801263958,942213297219.034,-564840411408.19,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",68,"OK",0.431088335767309,0.0422036997832962,5.10914851197223,0.412310716957641,0.994,-0.13674230167069,8.45313467871619,0.0187776188096676,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",69,"OK",0.405138484317581,0.0405542931254869,2.95533577690311,0.761255087187819,0.97,-0.438406366776202,13.4712512423096,-0.356116602870237,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",70,"OK",0.453266147183808,0.0438146649159298,5.86079481247799,0.393967415918517,1,0.577794985054363,12.9913578411389,0.847233563102325,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",71,"OK",0.453549380699966,0.0422282913306174,15.7353252918706,2.56979149545955,0.702,-0.572603400553438,16.8475669923981,-2.11624211475958,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",72,"OK",0.423767779343605,0.0426165392422148,0.981476080092631,0.0333025675377153,1,0.718753078465309,3.54341617042153,0.457070346881321,NA,NA,NA,NA,NA,NA
