"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","DPglm_CATE_RMSE","DPglm_CATE_Abs_Bias","DPglm_CATE_Coverage","DPglm_CATE_Correlation","DPglm_CATE_CI_Length","DPglm_Est_ATE","DPglm_Hurdle_RMSE","DPglm_Hurdle_Abs_Bias","DPglm_Hurdle_Coverage","DPglm_Hurdle_Correlation","DPglm_Hurdle_CI_Length","DPglm_Est_Hurdle_ATE"
"DGP C: Tweedie Semicontinuous",1,"OK",0.36540729061992,0.0484428995583751,0.725881430410306,0.110526167940387,1,0.0934052917572505,37.2403218423739,0.254881122679533,0.0365802753350373,0.0177808995583751,1,-0.113730853296876,2,0.030662
"DGP C: Tweedie Semicontinuous",2,"OK",0.345534898881483,0.0499503921390371,0.628479037763986,0.128975836330575,1,0.184457386013236,38.0945530638723,0.474510735212058,0.0694753280244155,0.0567776078609629,1,-0.293176860591964,2,0.106728
"DGP C: Tweedie Semicontinuous",3,"OK",0.369490594641323,0.0495994350648372,0.672040378335913,0.1131556793374,1,0.133114060232414,37.2006559274072,0.256334915303923,0.0340000735516491,0.00184943506483717,1,-0.123144373242128,2,0.04775
"DGP C: Tweedie Semicontinuous",4,"OK",0.349399780792628,0.0511785232325177,0.551712913187951,0.097040666524271,1,0.194546371427178,37.3589132142185,0.252359114268357,0.0686112163864294,0.0545614767674823,1,-0.301802763683979,2,0.10574
"DGP C: Tweedie Semicontinuous",5,"OK",0.373617268558849,0.0500914014072644,0.795337426691825,0.154391822376977,1,0.195192794087457,37.722670592812,0.219225446181872,0.0448500214188899,0.0311714014072644,1,-0.119188564827999,1.998,0.01892
"DGP C: Tweedie Semicontinuous",6,"OK",0.313681403593804,0.046988971521108,0.580763383734607,0.0238478714616584,1,0.181450953490492,37.8123223184772,0.337529275055462,0.06807161240425,0.053493028478892,1,-0.319866578611894,2,0.100482
"DGP C: Tweedie Semicontinuous",7,"OK",0.330800414280548,0.0505731678285735,0.590037597216507,0.0804200059513006,1,0.157975457530989,36.9295964456037,0.250380408329248,0.0491463938871214,0.0295248321714265,1,-0.308187600440981,1.996,0.080098
"DGP C: Tweedie Semicontinuous",8,"OK",0.33258315553749,0.0505930513736296,0.54083272583743,0.180055294994337,1,0.256284662504628,37.5709779212199,0.512638450531827,0.0621221541118716,0.0478009486263704,1,-0.287630314552232,2,0.098394
"DGP C: Tweedie Semicontinuous",9,"OK",0.339682388341684,0.048801513110956,0.593935239879165,0.0246728958559629,1,0.191578477021164,36.8162129879823,0.315009492485721,0.053295790779192,0.037526486889044,1,-0.218549455183056,2,0.086328
"DGP C: Tweedie Semicontinuous",10,"OK",0.363703028899337,0.0483971082636627,0.64885728670825,0.156539685857066,1,0.271954169386028,37.7288000809881,0.520242714756403,0.0368817774226836,0.00567289173633731,1,-0.302324209661829,2,0.05407
"DGP C: Tweedie Semicontinuous",11,"OK",0.334565399259709,0.0493067333562108,0.507359389303517,0.101962735811466,1,0.317538167672118,37.492451826532,0.436528135071176,0.0626413749771146,0.0482552666437892,1,-0.218905206381067,2,0.097562
"DGP C: Tweedie Semicontinuous",12,"OK",0.345950079771742,0.0486992610468551,0.649704981035093,0.0832274724083681,1,0.190228510354425,37.8726906336501,0.42917755218011,0.0416939703534485,0.0232872610468551,0.998,-0.23743390468216,1.998,0.025412
"DGP C: Tweedie Semicontinuous",13,"OK",0.384149671442244,0.0493864673396707,0.735632724926933,0.184427974606032,1,0.209283090322732,37.7418026144498,0.199721696836211,0.0820521045375347,0.0695175326603293,1,-0.283282269906393,2,0.118904
"DGP C: Tweedie Semicontinuous",14,"OK",0.369042210790174,0.0483047744575515,0.661252482435114,0.0505265258052445,1,0.162868343371235,37.3572944626868,0.318515684984929,0.0379625082857424,0.0036472255424485,1,-0.32222657698136,2,0.051952
"DGP C: Tweedie Semicontinuous",15,"OK",0.423244323782392,0.0488311951441309,1.21003511368595,0.14339129189323,1,0.150814453396682,37.6126561952945,0.279853031889162,0.0452069402090869,0.0276168048558691,0.998,-0.106404044739695,1.99205,0.076448
"DGP C: Tweedie Semicontinuous",16,"OK",0.339386044663289,0.0493211233689245,0.592341426847126,0.157684637431007,1,0.222350095737992,37.5656113134761,0.181701407232283,0.0424667720988032,0.0239208766310755,1,-0.203383686817475,2,0.073242
"DGP C: Tweedie Semicontinuous",17,"OK",0.37487215346453,0.0495576772851869,0.579639772492894,0.125817136983865,1,0.2681770885829,36.91863725432,0.500689290448396,0.0352204199250013,0.00563167728518692,1,-0.231716580482008,2,0.043926
"DGP C: Tweedie Semicontinuous",18,"OK",0.316901861175033,0.0490916120005957,0.596555498803506,0.129594288630033,1,0.238481728381692,37.6267279344903,0.446496149805065,0.035699966285675,0.00889438799940432,1,-0.146300544745415,2,0.057986
"DGP C: Tweedie Semicontinuous",19,"OK",0.382564519722846,0.0495737181939951,0.951012712666486,0.072852440972552,1,0.0836928091519946,37.4879587051867,0.309712078750294,0.0369494474663417,0.0131382818060049,1,-0.152503433189997,2,0.062712
"DGP C: Tweedie Semicontinuous",20,"OK",0.386207936000876,0.0471614058069879,0.953559629425302,0.158837992459446,1,0.71283578969331,37.9008037019907,0.545045928460322,0.0502906376814273,0.0296125941930121,1,-0.299721703871872,1.998,0.076774
"DGP C: Tweedie Semicontinuous",21,"OK",0.361273490248861,0.0501303576317744,0.566261698808962,0.121489650069485,1,0.228361915034052,37.580205562767,0.239783840179375,0.0363828421680654,0.0168123576317744,1,-0.12690042965125,2,0.033318
"DGP C: Tweedie Semicontinuous",22,"OK",0.32651215923979,0.0497448984331152,0.557008497228582,0.0360104901964106,1,0.108105551246514,37.1452500269115,0.290501669043379,0.0481306831007966,0.0376328984331152,1,-0.00860874037645838,2,0.012112
"DGP C: Tweedie Semicontinuous",23,"OK",0.34313855306243,0.0493681715378115,0.670360344428944,0.154459358325106,1,0.112796499593126,37.4973383704089,0.188679194737323,0.0340037334634828,0.00171382846218852,1,-0.141920838058426,2,0.051082
"DGP C: Tweedie Semicontinuous",24,"OK",0.40727463508086,0.0492671999098621,0.805084844033486,0.126971033208003,1,0.0326258792051728,37.5535910073627,0.280303601872857,0.0517314465171979,0.0322968000901379,1,-0.275799205586624,1.998,0.081564
"DGP C: Tweedie Semicontinuous",25,"OK",0.399172593036278,0.05108902424116,0.652173908494468,0.233817111619305,1,0.313923697019729,37.5687636647073,0.632989704655583,0.0385559957954656,0.00789097575884003,1,-0.315699490009793,2,0.05898
"DGP C: Tweedie Semicontinuous",26,"OK",0.327552960286873,0.0498096834572758,0.601193911385112,0.162306354983998,1,0.0831699897167672,38.1173215742096,0.165246605302875,0.0351064409172897,0.00478768345727575,1,-0.236702852637686,2,0.045022
"DGP C: Tweedie Semicontinuous",27,"OK",0.354224923690297,0.0495474814853293,0.596509191505499,0.0373617271148994,1,0.322990040400249,38.0046680509378,0.391586650805197,0.0709052436176074,0.0647434814853293,1,0.031561666546078,2,-0.015196
"DGP C: Tweedie Semicontinuous",28,"OK",0.381906345056694,0.0488782514522726,0.751849423345277,0.129157785452579,1,0.142545187486022,38.0792989152212,0.252748559604115,0.0366201150302943,0.00446774854772738,1,-0.264262302223615,2,0.053346
"DGP C: Tweedie Semicontinuous",29,"OK",0.35383980336818,0.0477812840556003,0.734284614945898,0.286520835827195,1,0.257050397280516,38.2510200970647,0.640360639195375,0.112423857599182,0.1014087159444,1,-0.221603191332726,1.998,0.14919
"DGP C: Tweedie Semicontinuous",30,"OK",0.343199943670893,0.0491966821148333,0.65112093473203,0.0172949286969344,1,0.155412432833919,37.2693191274605,0.360494872367827,0.0450560446992233,0.0332006821148333,1,-0.101845099495594,2,0.015996
"DGP C: Tweedie Semicontinuous",31,"OK",0.324722842734619,0.0489829884648954,0.515608985063326,0.00416171998285611,1,0.198435201522446,36.8852887607112,0.320561122751763,0.0373463390624728,0.00557101153510459,1,-0.309611892724103,2,0.054554
"DGP C: Tweedie Semicontinuous",32,"OK",0.399699552684124,0.0502817896845083,0.767889543860166,0.072576062801954,1,0.286003738655625,37.5550036844387,0.32712348988217,0.0366836027849466,0.0128222103154917,1,-0.0836497565646217,1.998,0.063104
"DGP C: Tweedie Semicontinuous",33,"OK",0.350937001158421,0.0494645210481701,0.601300353495603,0.0438356607997933,1,0.31212483406921,38.1816121565956,0.394772661958215,0.0958056142286006,0.0869654789518299,1,-0.233791132659138,2,0.13643
"DGP C: Tweedie Semicontinuous",34,"OK",0.378003852249015,0.0487359705214258,0.655293325268175,0.141935299526332,1,0.235877240433089,37.0201938688777,0.519939151775347,0.0888886916899331,0.0837799705214258,1,0.129422784350744,2,-0.035044
"DGP C: Tweedie Semicontinuous",35,"OK",0.329704987448229,0.0497916954957678,0.599780876319974,0.0362586509731482,0.994,0.206187515860168,37.2759935658634,0.293446336475081,0.0642263456829753,0.0400963045042322,0.992,-0.450887898673008,1.97205,0.089888
"DGP C: Tweedie Semicontinuous",36,"OK",0.356870049102198,0.0499659565135273,0.682350427025718,0.00381980159997612,1,0.135609244754394,37.8609166835764,0.353050247502222,0.0369878590221895,0.0141079565135273,1,-0.177115379074452,2,0.035858
"DGP C: Tweedie Semicontinuous",37,"OK",0.324902990937775,0.0479221163356473,0.62395272154363,0.0419301369624396,1,0.140658657484189,38.5792355173808,0.366833127900215,0.053336428507375,0.0439261163356473,1,-0.00643733293600749,2,0.003996
"DGP C: Tweedie Semicontinuous",38,"OK",0.363746176349217,0.0497481464215469,0.610808636075291,0.0675789958962428,1,0.384068397649565,38.3311970105111,0.296167180452975,0.0353429340244766,0.0111861464215469,1,-0.137610897277304,2,0.038562
"DGP C: Tweedie Semicontinuous",39,"OK",0.382258539669058,0.0501872416173869,0.707570779710156,0.216438304264628,1,0.313046039771539,37.2053792079777,0.598696843933686,0.0839136996899825,0.0726627583826131,1,-0.322563605015557,2,0.12285
"DGP C: Tweedie Semicontinuous",40,"OK",0.379131466993963,0.048098865792573,0.70518672345713,0.106732535719831,1,0.228430555859456,38.0942266285291,0.272398931274132,0.0330659363386451,0.00231913420742701,1,-0.12677500100348,2,0.050418
"DGP C: Tweedie Semicontinuous",41,"OK",0.34715401247441,0.0502861295316065,0.566313042095339,0.0107963010613559,1,0.212974439545911,37.8497931089521,0.357950313535766,0.0468498361438138,0.0353001295316065,1,-0.0403470248097966,2,0.014986
"DGP C: Tweedie Semicontinuous",42,"OK",0.416869202985912,0.0496201311624489,1.02868215179733,0.102084572808423,1,0.0817867932959641,38.0680898572597,0.314784630177489,0.0378674282341368,0.0200921311624489,1,-0.0248573910206739,2,0.029528
"DGP C: Tweedie Semicontinuous",43,"OK",0.396158731346388,0.0498193778290235,0.747808630260784,0.0223759943796724,1,0.22244589851332,38.1547486332219,0.418534725726061,0.0484530311409991,0.0306286221709765,1,-0.205121346722264,2,0.080448
"DGP C: Tweedie Semicontinuous",44,"OK",0.34762452594144,0.0498682625365217,0.544283414702376,0.0803034509558947,1,0.267429532981803,37.3911517656982,0.427927976897334,0.0779360885894879,0.0657377374634783,1,-0.288104705626902,2,0.115606
"DGP C: Tweedie Semicontinuous",45,"OK",0.390820597091423,0.0495436808056117,0.629795434881829,0.0316106909025874,1,0.233960357295214,37.4593165867344,0.359209906188836,0.0475630038937867,0.0273623191943883,1,-0.149115985151152,1.99605,0.076906
"DGP C: Tweedie Semicontinuous",46,"OK",0.36112578441715,0.0505497793314244,0.630044264472968,0.183673995190888,1,0.160762508615236,37.766792594145,0.177451789226263,0.0416964006700004,0.0256337793314244,1,-0.123994015174166,2,0.024916
"DGP C: Tweedie Semicontinuous",47,"OK",0.384650117525952,0.0482073021304538,0.787897575266083,0.112035183317856,1,0.0893275164208092,37.7119927143671,0.272614934208095,0.0416834653285712,0.0278913021304538,1,-0.05601736972142,1.998,0.020316
"DGP C: Tweedie Semicontinuous",48,"OK",0.320427873719763,0.0485804336623725,0.569032180424941,0.0417348627674844,1,0.117321143555655,37.9319754924293,0.278693010952278,0.0782709184790419,0.0656215663376275,1,-0.273806263970337,2,0.114202
"DGP C: Tweedie Semicontinuous",49,"OK",0.309840947119527,0.0472006022693448,0.594732458328518,0.113084255310728,1,0.177539915116164,37.5974061729456,0.422925202430255,0.0406946052832385,0.0254566022693448,1,-0.0198378153685615,2,0.021744
"DGP C: Tweedie Semicontinuous",50,"OK",0.314800882409322,0.0479487724957553,0.524454993717777,0.00721566548283124,1,0.246052614934134,38.1956803089799,0.322016547892153,0.0614120621420064,0.0474812275042446,1,-0.276526645908645,2,0.09543
"DGP C: Tweedie Semicontinuous",51,"OK",0.324856843943511,0.0491907921539656,0.551268163904252,0.0225050044548972,1,0.295845312810124,37.5897078374486,0.347361848398408,0.0447067138513196,0.0257032078460344,1,-0.255380836447829,2,0.074894
"DGP C: Tweedie Semicontinuous",52,"OK",0.361145440661112,0.0485725514237001,0.610578644885015,0.0356190031873524,1,0.20020617395785,37.5398170639601,0.325526437473759,0.0404714095722905,0.0244125514237001,1,-0.0773488859357253,2,0.02416
"DGP C: Tweedie Semicontinuous",53,"OK",0.37776905090929,0.0480848582594271,0.755417010600685,0.214532144390366,1,0.133254491193358,37.6802929535734,0.163236906518925,0.0588778887478964,0.0503768582594271,1,-0.0419559834822876,2,-0.002292
"DGP C: Tweedie Semicontinuous",54,"OK",0.296010820566257,0.0488987124099843,0.471222176248439,0.0176008753799608,1,0.261835018949882,37.5850185386432,0.313611695946218,0.0995543678951981,0.0880792875900157,1,-0.428758205141604,2,0.136978
"DGP C: Tweedie Semicontinuous",55,"OK",0.351377172053287,0.0496750382655663,0.678353178722363,0.240343335485658,0.998,0.0782450171964597,37.4826057691756,0.111033836567629,0.0445077235500848,0.0232529617344337,0.998,-0.271950814943258,1.994,0.072928
"DGP C: Tweedie Semicontinuous",56,"OK",0.38871921594019,0.0487372603436711,0.706867337883133,0.0720962500700814,1,0.226101493602631,38.2558277815493,0.316622965870109,0.0714739737741909,0.0556287396563289,1,-0.343347751934283,2,0.104366
"DGP C: Tweedie Semicontinuous",57,"OK",0.375927532642419,0.0498148486451018,0.602970192397826,0.0483532796875549,1,0.263975004645973,37.306658798631,0.327574252954864,0.0612697040581987,0.0411071513548982,1,-0.386513446383324,1.998,0.090922
"DGP C: Tweedie Semicontinuous",58,"OK",0.373761103918345,0.0493823420440468,0.609393368119109,0.0907917621716408,1,0.226141968885911,37.4495947519001,0.282969341746704,0.0519513120547034,0.0336736579559532,1,-0.220785571775801,2,0.083056
"DGP C: Tweedie Semicontinuous",59,"OK",0.364193861360831,0.0481558893455624,0.770680378653941,0.0323162292184106,1,0.149632644474549,38.1614060895443,0.33187763214242,0.0675634774295496,0.0513281106544375,1,-0.372219258415069,2,0.099484
"DGP C: Tweedie Semicontinuous",60,"OK",0.336884033414156,0.051864404707876,0.48042875343456,0.0991066784891128,1,0.158826580428952,36.9816437275181,0.237777354925044,0.0343485547252781,0.00228959529212404,1,-0.188629280202255,2,0.054154
"DGP C: Tweedie Semicontinuous",61,"OK",0.325527111160105,0.0474227289716204,0.712717047576335,0.0228054362652847,1,0.119472334065001,37.2180731706636,0.30272167489482,0.0882230712722472,0.0747412710283796,1,-0.389353285100532,2,0.122164
"DGP C: Tweedie Semicontinuous",62,"OK",0.382428177694738,0.0480758406748793,0.767470189717505,0.0518010357627644,1,0.0939948908559709,37.9511949214588,0.330627141931973,0.0429048640896049,0.0259078406748793,1,-0.15604083590494,2,0.022168
"DGP C: Tweedie Semicontinuous",63,"OK",0.289168371203221,0.0465949755801427,0.608556632265523,0.0343006640300669,1,0.143237834203507,37.8108640527412,0.323469035233288,0.0407978086988919,0.0136290244198573,0.998,-0.257429547952482,1.994,0.060224
"DGP C: Tweedie Semicontinuous",64,"OK",0.359303318158437,0.0497524822412945,0.625146414579289,0.0174544630999141,1,0.0772726068715892,37.2958572690399,0.376757781258351,0.0344089991156098,0.00387951775870546,1,-0.21300266782744,2,0.053632
"DGP C: Tweedie Semicontinuous",65,"OK",0.369796008136401,0.0501092262804728,0.762790191413718,0.092640601265671,1,0.0468523965495034,38.1876431295224,0.27715540687073,0.0852133120964412,0.0800152262804728,1,0.0875798497787433,2,-0.029906
"DGP C: Tweedie Semicontinuous",66,"OK",0.382496957457543,0.048258714756104,0.7123071914657,0.147323597212245,1,0.176316995984002,37.3215937650678,0.235173360245298,0.0772587430035346,0.065265285243896,1,-0.26821664868414,2,0.113524
"DGP C: Tweedie Semicontinuous",67,"OK",0.392362965717716,0.050242822342305,0.788584044082968,0.298257683069793,1,0.122848318624227,37.4135955871759,0.0941052826479234,0.0711574186746547,0.055015177657695,1,-0.3473753309793,2,0.105258
"DGP C: Tweedie Semicontinuous",68,"OK",0.37028389651883,0.0486144897989881,0.77566836495446,0.15929925188421,1,0.282181463116378,37.8193063980726,0.52958314840304,0.0840309234844559,0.0721855102010119,1,-0.0772160668082486,1.994,0.1208
"DGP C: Tweedie Semicontinuous",69,"OK",0.3503503286253,0.0480377883482067,0.711507110654756,0.0370614427324526,1,0.230479153886446,37.3773354464015,0.387411771357753,0.0347418352436344,0.0125317883482067,1,-0.0756472692083181,1.998,0.035506
"DGP C: Tweedie Semicontinuous",70,"OK",0.381377471434732,0.0494146515901804,0.68929619431522,0.0186738222297476,1,0.162687247837262,37.3217312066236,0.40005129366448,0.0349870559703578,0.0110146515901804,1,-0.186831517755711,2,0.0384
"DGP C: Tweedie Semicontinuous",71,"OK",0.346545536934748,0.0499841313981373,0.64351754522983,0.219195142291787,1,0.200143988746557,37.4320810913202,0.127350394642961,0.0341019007114938,0.000416131398137261,1,-0.177672542119582,2,0.049568
"DGP C: Tweedie Semicontinuous",72,"OK",0.354795886238369,0.0482441856824087,0.58980983609979,0.0582182253722955,1,0.193892229724195,37.2374655926555,0.296577660866073,0.0347811460685753,0.0128961856824087,1,-0.125890930720335,2,0.035348
