"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaP01_CATE_RMSE","GammaP01_CATE_Abs_Bias","GammaP01_CATE_Coverage","GammaP01_CATE_Correlation","GammaP01_CATE_CI_Length","GammaP01_Est_ATE","GammaP01_Hurdle_RMSE","GammaP01_Hurdle_Abs_Bias","GammaP01_Hurdle_Coverage","GammaP01_Hurdle_Correlation","GammaP01_Hurdle_CI_Length","GammaP01_Est_Hurdle_ATE"
"DGP B: Gamma Hurdle",1,"OK",1.02386081795244,0.0609373733025546,1.8205847856185,0.84317100306067,1,0.410668784626221,7.68315014032221,0.180689814891767,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",2,"OK",1.0935928822047,0.0611317147876129,1.98112109920057,0.425046576248307,0.992,0.315739757593796,8.39108529445902,1.51863945845301,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",3,"OK",1.04941968476852,0.0599685300516193,5.39341501805221,2.16169339205453,0.952,-0.253934089078611,10.7213392600298,-1.11227370728601,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",4,"OK",1.11875928826024,0.0645764522847024,2.74206734596032,0.152172752440998,0.988,0.111939385458217,10.117526290592,1.27093204070123,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",5,"OK",1.01686049490686,0.0620960771405408,3.35482267840628,1.00294295935438,0.912,0.592920583814676,11.9242238611887,0.0139175355524775,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",6,"OK",0.995796211988016,0.0585138626943219,5.6754921100546,0.822485211743522,0.728,0.630433090525716,9.57821157740833,1.81828142373154,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",7,"OK",1.13047256925297,0.063896254771107,1.9741082821754,0.192868440940172,1,0.054912937700156,7.89872570351973,0.937604128312796,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",8,"OK",1.05451245221241,0.0639903770556158,2.96367501870212,0.332205400631117,1,0.1911394765476,9.08156718991773,0.722307051581294,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",9,"OK",1.00654277288138,0.0622423698318759,4.8215044914829,0.416991586053198,0.76,-0.180946565584758,10.1066824593681,1.42353435893457,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",10,"OK",1.09092306653365,0.0591505664900695,7.30826872416983,2.59590358244085,0.92,-0.454517115209229,11.2265699081254,-1.5049805159072,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",11,"OK",1.08293271685498,0.0630362500390472,6.15903537482374,1.66040406107327,0.784,-0.500197201801656,9.81753812846468,-0.577471344218288,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",12,"OK",1.07167943163405,0.0612782195443407,5.52441173259445,0.946968241310186,0.988,0.0946070232191008,8.95734634190097,2.01864767294423,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",13,"OK",1.06314696055363,0.0621558687133932,4.17026582291296,1.65964883157479,0.96,0.405987107472588,10.8511255472137,2.72279579212842,NA,NA,NA,NA,NA,NA
