DGP,Seed,True_ATE,True_Hurdle_ATE,Linear_CATE_RMSE,Linear_CATE_Abs_Bias,Linear_CATE_Coverage,Linear_CATE_Correlation,Linear_CATE_CI_Length,Linear_Est_ATE,Smear_CATE_RMSE,Smear_CATE_Abs_Bias,Smear_CATE_Coverage,Smear_CATE_Correlation,Smear_CATE_CI_Length,Smear_Est_ATE,Linear_Hurdle_RMSE,Linear_Hurdle_Abs_Bias,Linear_Hurdle_Coverage,Linear_Hurdle_Correlation,Linear_Hurdle_CI_Length,Linear_Est_Hurdle_ATE,Smear_Hurdle_RMSE,Smear_Hurdle_Abs_Bias,Smear_Hurdle_Coverage,Smear_Hurdle_Correlation,Smear_Hurdle_CI_Length,Smear_Est_Hurdle_ATE
DGP B: Gamma Hurdle,1,0.440211374952954,0.0423865839285037,5.08905649989171,0.981711176558698,0.794,0.412971058865854,2.46368905099018,1.42192255151165,0.892132991292052,0.408975080022198,1,0.75846625318271,2.82238698868222,0.849186454975152,NA,NA,NA,NA,NA,NA,0.0707302568501734,0.0598782690621751,1,0.872727502655467,0.251797831766485,0.102264852990679
DGP B: Gamma Hurdle,2,0.421584099751513,0.0428445281544445,5.11240159619676,0.528673617148369,0.928,0.154722144760658,3.45462999069376,0.950257716899882,0.398018900871373,0.192605670049716,1,0.882163010264115,2.39324658702357,0.61418976980123,NA,NA,NA,NA,NA,NA,0.0674131837954269,0.0577239491179367,0.996,0.918060950942761,0.246432942092612,0.100568477272381
DGP B: Gamma Hurdle,3,0.421562400136518,0.0438150071425033,3.27083666391276,0.36767210116595,0.904,0.502871957182263,3.58897843466982,0.789234501302469,0.508328823610138,0.204955301644512,1,0.748535445382969,2.76992068226221,0.626517701781031,NA,NA,NA,NA,NA,NA,0.0300799662187403,0.0162634650983149,1,0.82844666133847,0.223389545001886,0.0600784722408182
DGP B: Gamma Hurdle,4,0.454699770381793,0.044843615830371,5.84601250693456,0.567285579260721,0.95,0.143153267581037,3.94683899464103,1.02198534964251,0.673039782656341,0.292740159750459,0.998,0.697755654693154,3.24330083206622,0.747439930132252,NA,NA,NA,NA,NA,NA,0.0381145727001383,0.0142895378980238,0.988,0.54890277398473,0.192820503429967,0.0591331537283948
DGP B: Gamma Hurdle,5,0.457632448491053,0.0439652767195307,3.00918777975468,0.258656701708992,0.838,0.268465340815784,3.44677666381381,0.716289150200045,0.333712832074007,0.12915586401606,1,0.895379399138375,2.75125247621231,0.586788312507113,NA,NA,NA,NA,NA,NA,0.0258719210955517,0.0127884243041634,1,0.871796578446983,0.232117472396532,0.0567537010236941
DGP B: Gamma Hurdle,6,0.394656645990003,0.0389982826383319,2.0466533098601,0.217684075638372,0.978,0.454384478326042,5.35847117441697,0.612340721628374,0.698201504973353,0.244937795219256,0.998,0.632809497977537,2.97056331205158,0.639594441209258,NA,NA,NA,NA,NA,NA,0.0199615931621223,0.00466624805707087,1,0.877966009194413,0.184986412590657,0.0436645306954028
DGP B: Gamma Hurdle,7,0.412731291611451,0.0415335894214294,0.58316375134735,0.0291704539986045,0.998,0.607614431419759,2.86822086988703,0.441901745610056,0.435423194321307,0.184127217676159,0.994,0.823523268751019,2.20413995593195,0.59685850928761,NA,NA,NA,NA,NA,NA,0.0302359958141946,0.0213021363609252,0.998,0.893484511683209,0.200992708521646,0.0628357257823546
DGP B: Gamma Hurdle,8,0.442117702462213,0.0428365889084675,2.29822096703194,0.166169951181145,0.892,0.32605931487939,3.34533619535759,0.608287653643358,0.353624597576991,0.0222600020249241,0.994,0.830302621982413,2.40110861887693,0.419857700437289,NA,NA,NA,NA,NA,NA,0.0202731960166464,0.00839104876091065,1,0.921679964638577,0.177107432365585,0.0344455401475568
DGP B: Gamma Hurdle,9,0.413497120269334,0.0419750270049907,4.124991717855,0.288759192140364,0.804,0.447035178976367,2.23436920890662,0.702256312409698,0.465991588057957,0.0570274002001698,0.998,0.778541628060385,2.38357214105421,0.470524520469503,NA,NA,NA,NA,NA,NA,0.0321088198042232,0.0171250041115012,1,0.906481898194166,0.162984403964908,0.0248500228934895
DGP B: Gamma Hurdle,10,0.440892416833491,0.0424057012727649,1.18098459164433,0.24504742687452,0.998,0.76355688582017,4.78533004764972,0.685939843708011,0.288620560001217,0.0522639104400706,1,0.89009343737049,2.59044592452333,0.493156327273562,NA,NA,NA,NA,NA,NA,0.0186482625336247,0.00252425715327168,1,0.907709356501457,0.237249757487042,0.0398814441194932
DGP B: Gamma Hurdle,11,0.435426910535891,0.042494549819725,2.95613758563147,0.257979346708858,0.86,0.282208316363551,1.96381649596871,0.693406257244748,0.220997607713695,0.0124813111188905,1,0.922345656197598,1.80729149668526,0.422945599417,NA,NA,NA,NA,NA,NA,0.0281187395657547,0.0130966594285368,1,0.914158107129037,0.150523939880963,0.0293978903911881
DGP B: Gamma Hurdle,12,0.399225240607872,0.0413127816688058,6.45516234882957,1.00679107846527,0.92,-0.00766389844303985,3.7410293289718,1.40601631907314,0.395297193704938,0.206109524049918,1,0.788077802352047,2.56761479812418,0.60533476465779,NA,NA,NA,NA,NA,NA,0.0203467036362497,0.00648039709993303,1,0.896119922274056,0.183580115904995,0.0477931787687388
