"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","DPglm_CATE_RMSE","DPglm_CATE_Abs_Bias","DPglm_CATE_Coverage","DPglm_CATE_Correlation","DPglm_CATE_CI_Length","DPglm_Est_ATE","DPglm_Hurdle_RMSE","DPglm_Hurdle_Abs_Bias","DPglm_Hurdle_Coverage","DPglm_Hurdle_Correlation","DPglm_Hurdle_CI_Length","DPglm_Est_Hurdle_ATE"
"DGP A: Log-Normal Hurdle",1,"OK",0.49882483855036,0.0423865839285037,1.32149214692444,0.680656484790519,0.904,0.573415840548993,49.3154273374726,1.17948132334088,0.0709559101218601,0.0569774160714963,0.92,0.899338807143475,1.5964,0.099364
"DGP A: Log-Normal Hurdle",2,"OK",0.477717370470998,0.0428445281544445,1.16315071167249,0.740141429013468,0.924,0.773169803315586,55.2740614971345,1.21785879948447,0.0626749549560672,0.0465714718455555,0.922,0.836768871566756,1.70435,0.089416
"DGP A: Log-Normal Hurdle",3,"OK",0.477692781585834,0.0438150071425033,1.19233596957583,0.83045524497229,0.872,0.847348756649359,42.4161714666283,1.30814802655812,0.0297627194761438,0.0202589928574967,0.892,0.8834671307345,1.67635,0.064074
"DGP A: Log-Normal Hurdle",4,"OK",0.51524234141797,0.044843615830371,1.51109711869621,0.361804195087007,0.944,0.149810941658503,70.8021025972891,0.877046536504976,0.065183549698474,0.032854384169629,0.948,0.473932490996312,1.79815,0.077698
"DGP A: Log-Normal Hurdle",5,"OK",0.518565501080821,0.0439652767195307,0.968696203094428,0.461911168810768,0.904,0.795432297082979,42.2332744027748,0.980476669891589,0.0260943981473097,0.0164267232804693,0.922,0.90941867958712,1.71025,0.060392
"DGP A: Log-Normal Hurdle",6,"OK",0.447204567896114,0.0389982826383319,0.922554844271721,0.692974156109572,0.926,0.80370314539961,43.8031338265049,1.14017872400569,0.0322402813504265,0.0222457173616681,0.932,0.829989763346623,1.77235,0.061244
"DGP A: Log-Normal Hurdle",7,"OK",0.467685824621789,0.0415335894214294,1.06189993198662,0.126931224981531,0.838,0.505885167575339,57.355802715038,0.594617049603321,0.0651124225579447,0.0299904105785706,0.85,0.703243133984144,1.5366,0.071524
"DGP A: Log-Normal Hurdle",8,"OK",0.500984990618516,0.0428365889084675,2.21510053557514,0.895589150343,0.67,-0.307340197892988,48.6168032533185,-0.394604159724484,0.188646977344079,0.133240588908467,0.514,-0.338844960584012,1.19265,-0.090404
"DGP A: Log-Normal Hurdle",9,"OK",0.468553622180783,0.0419750270049907,0.467238900183577,0.165364892081961,0.9,0.766133239464602,41.0100450787841,0.633918514262744,0.0254233062041866,0.00803102700499068,0.906,0.809253159535469,1.75635,0.033944
"DGP A: Log-Normal Hurdle",10,"OK",0.499596560103765,0.0424057012727649,1.17513232818656,0.0543283717651925,0.948,0.331095259838024,62.9696670539524,0.553924931868957,0.0255159740605693,0.00367229872723508,0.962,0.791864008579697,1.8441,0.046078
