DGP,Seed,True_ATE,True_Hurdle_ATE,Linear_CATE_RMSE,Linear_CATE_Abs_Bias,Linear_CATE_Coverage,Linear_CATE_Correlation,Linear_CATE_CI_Length,Linear_Est_ATE,Smear_CATE_RMSE,Smear_CATE_Abs_Bias,Smear_CATE_Coverage,Smear_CATE_Correlation,Smear_CATE_CI_Length,Smear_Est_ATE,Linear_Hurdle_RMSE,Linear_Hurdle_Abs_Bias,Linear_Hurdle_Coverage,Linear_Hurdle_Correlation,Linear_Hurdle_CI_Length,Linear_Est_Hurdle_ATE,Smear_Hurdle_RMSE,Smear_Hurdle_Abs_Bias,Smear_Hurdle_Coverage,Smear_Hurdle_Correlation,Smear_Hurdle_CI_Length,Smear_Est_Hurdle_ATE
DGP A: Log-Normal Hurdle,1,0.994715098435748,0.0676366936529017,2.94685027819339,0.116836670557714,0.892,0.378258060350617,5.97034055734254,0.877878427878034,0.843510105545946,0.383035934398803,0.852,0.637250536097669,2.81781214103685,0.611679164036946,NA,NA,NA,NA,NA,NA,0.0717221140114706,0.0625501045204455,0.92,0.873809900000095,0.183126831450386,0.00508658913245618
DGP A: Log-Normal Hurdle,2,1.00338848959428,0.0702398676842874,2.9886665270423,0.401991798291134,0.928,0.130615064159048,6.81833849650436,0.601396691303148,0.71271536991181,0.119231040351609,0.994,0.711255674020601,2.74956350260654,0.884157449242673,NA,NA,NA,NA,NA,NA,0.0588426724082868,0.0502778744694383,1,0.820237514413133,0.216684185119705,0.0199619932148491
DGP A: Log-Normal Hurdle,3,0.94961613409989,0.0700272851520886,4.47908394973805,0.885441428452451,0.88,0.396135970700973,7.0358603601043,1.83505756255234,1.17048908700457,0.624712824025238,0.986,0.801090919267872,3.54046277493176,1.57432895812513,NA,NA,NA,NA,NA,NA,0.0367100985645005,0.027693671976532,1,0.776882548006003,0.234772050413837,0.0977209571286206
DGP A: Log-Normal Hurdle,4,1.01034941105086,0.0724721762963871,4.63338245706849,1.13595735679619,0.88,0.309859580366913,7.22449662772283,2.14630676784705,0.966773466021251,0.376903676659335,0.976,0.688197862004036,3.35776594758977,1.3872530877102,NA,NA,NA,NA,NA,NA,0.0458876802935326,0.0360794337484351,1,0.673047195607387,0.288260162769199,0.108551610044822
DGP A: Log-Normal Hurdle,5,1.06038407427207,0.070567243591654,1.9823444468085,0.307439265223211,0.994,0.596383118121762,7.23666892954623,0.75294480904886,0.581123646644728,0.276569417925177,0.984,0.813806751901192,3.30610785453343,0.783814656346894,NA,NA,NA,NA,NA,NA,0.0307105367071093,0.0171824992644793,1,0.766514884425594,0.321563653462929,0.0533847443271747
DGP A: Log-Normal Hurdle,6,0.965409246749973,0.0652346590932791,3.94540462705292,1.33186343519057,0.902,0.323724686479447,6.64570309379687,2.29727268194054,1.45058039134972,0.933219190294192,0.928,0.745521422261559,4.01258700448159,1.89862843704416,NA,NA,NA,NA,NA,NA,0.0776900485299505,0.0703499396873121,0.918,0.55240618312183,0.307277025097355,0.135584598780591
DGP A: Log-Normal Hurdle,7,0.9970031229707,0.0700900794822414,4.08318645003758,0.440355280513885,0.94,0.31345611515713,5.85083025990701,1.43735840348459,1.19622179603413,0.443150323031616,0.992,0.751014088917403,3.56257890701319,1.44015344600232,NA,NA,NA,NA,NA,NA,0.0207125847275436,0.0025918254249866,1,0.893872897234222,0.23801610456854,0.0674982540572548
DGP A: Log-Normal Hurdle,8,1.03237218332298,0.0707718282426789,5.35161550030305,1.53231009778156,0.886,0.39290303617248,7.10059664552517,2.56468228110454,1.53203931399088,0.774842101175483,0.946,0.621504234352738,3.74632256180721,1.80721428449847,NA,NA,NA,NA,NA,NA,0.0633808316885858,0.0546145133351968,0.998,0.588323742565075,0.285468536453679,0.125386341577876
DGP A: Log-Normal Hurdle,9,0.963078661424535,0.0683566479505106,3.08487144103229,1.4240568873201,0.834,0.644015528405379,7.6047690160663,2.38713554874463,1.8320169815748,1.19331445683147,0.972,0.741417227865042,4.60161300928463,2.15639311825601,NA,NA,NA,NA,NA,NA,0.0851224712956593,0.0801072757016061,1,0.823796369403871,0.351391091062418,0.148463923652117
DGP A: Log-Normal Hurdle,10,1.00608462206348,0.0675852478706956,6.01039432979453,0.442040719722503,0.896,0.294629987232713,6.56707671132405,1.44812534178598,0.863472432288249,0.00906303268127517,0.986,0.685365502104738,2.79022538202349,1.01514765474475,NA,NA,NA,NA,NA,NA,0.0463211904602381,0.0337013396275897,1,0.720023671493601,0.187203824166589,0.0338839082431059
