"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaP01_CATE_RMSE","GammaP01_CATE_Abs_Bias","GammaP01_CATE_Coverage","GammaP01_CATE_Correlation","GammaP01_CATE_CI_Length","GammaP01_Est_ATE","GammaP01_Hurdle_RMSE","GammaP01_Hurdle_Abs_Bias","GammaP01_Hurdle_Coverage","GammaP01_Hurdle_Correlation","GammaP01_Hurdle_CI_Length","GammaP01_Est_Hurdle_ATE"
"DGP B: Gamma Hurdle",1,"OK",1.00040882513034,0.0614567004604292,2.80442280051512,0.420832980531889,0.91,0.045342152212691,4.75398137520658,0.57957584459845,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",2,"OK",1.05042945624279,0.0633362563340666,1.57002787864687,0.210810457277069,0.887,0.514318668916944,3.98862038700526,1.26123991351985,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",3,"OK",1.03432374789037,0.0612173262296859,5.0946006187305,1.21042867880985,0.85,0.0611765565247039,4.65738879870616,-0.176104930919471,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",4,"OK",1.04929407221181,0.0622989220253295,0.884377896168632,0.133113581679774,1,0.584456531312318,4.18060422584649,1.18240765389158,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",5,"OK",1.02717331797174,0.061301634659011,2.71864564164779,0.624311121035022,0.927,0.163673534828995,4.21018543818785,0.402862196936718,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",6,"OK",1.03958141569625,0.0609359749226901,1.9032876048372,0.180449609520779,0.813,0.518382937241066,4.46664431512544,1.22003102521703,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",7,"OK",1.07900760544891,0.0631129316851842,1.40838250265629,0.357786577977546,0.987,0.0594619761606478,4.30954998040114,0.721221027471367,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",8,"OK",1.06898339601962,0.0624204089489714,1.56952941351943,0.019202269320452,0.92,0.61417732283523,4.14550927491925,1.04978112669917,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",9,"OK",1.01839658484719,0.0614879138001816,2.24607759832514,0.671011633971088,0.949,0.173136522923724,4.01046660517076,1.68940821881828,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",10,"OK",1.03578066746984,0.0616496440515706,2.31931312072626,0.338784553696264,0.746,0.348882552116039,4.43807739516304,1.3745652211661,NA,NA,NA,NA,NA,NA
