"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP B: Gamma Hurdle",1,"OK",1.04131593370232,0.0605390965549027,1.34986461638766,0.333799425316569,1,0.680674997166367,5.99891483310154,1.37511535901889,0.0927375559545184,0.0570828311484091,0.954,-0.368717059768595,0.375477640874134,0.00345626540649359
"DGP B: Gamma Hurdle",2,"OK",1.08168351446858,0.0625899902775181,1.39786330599232,0.343803146799603,0.948,-0.152426786975774,4.77595916925162,0.73788036766898,0.0859474619489268,0.0318248738636052,1,0.021251991976787,0.396157134295157,0.0307651164139129
"DGP B: Gamma Hurdle",3,"OK",1.00459273220035,0.061989410173133,1.50227126258172,0.313819016671305,0.938,0.594181195089336,4.41644327505644,1.31841174887165,0.0515036386471511,0.0255805708223609,1,0.360022135604354,0.375546777749994,0.0364088393507721
"DGP B: Gamma Hurdle",4,"OK",1.03701276850961,0.0635660014797508,1.85353835502064,0.571998664408064,1,0.370886950700269,5.1558630852836,0.465014104101547,0.0815041086982213,0.006972702868408,1,0.678043607927819,0.371353712596781,0.0705387043481588
"DGP B: Gamma Hurdle",5,"OK",1.13630313034745,0.0624933389534259,1.49625612463139,0.373850782525773,0.996,0.621558742826175,4.82920730873017,1.51015391287322,0.0908144248236849,0.0346975255867752,0.978,-0.397080823273148,0.363823695629632,0.0277958133666507
"DGP B: Gamma Hurdle",6,"OK",1.06711140769309,0.0594924405387721,2.97916981867712,0.336567996932727,0.778,0.249599068677387,5.13536641494319,1.40367940462582,0.137235052737958,0.0174297622016769,0.868,-0.350930316399775,0.387209977852545,0.076922202740449
"DGP B: Gamma Hurdle",7,"OK",1.09669941366151,0.0641070511478757,2.30694486565436,0.865706300262862,0.966,0.211412843472582,4.59719847356991,0.230993113398646,0.0984529980120327,0.0236108662966629,0.982,-0.324526621248656,0.375702638642669,0.0404961848512127
"DGP B: Gamma Hurdle",8,"OK",1.09017566870585,0.0634768842927548,1.64753067974312,0.0880762492854255,1,0.275003631556599,5.34847915897075,1.00209941942043,0.107205494941776,0.031100501003334,0.932,-0.0506947880570637,0.373262338183903,0.0323763832894208
"DGP B: Gamma Hurdle",9,"OK",1.03084480168908,0.0611201041898992,1.77734210233408,0.250033555002397,0.942,0.730804848919398,4.14125492855504,1.28087835669147,0.0654527568487268,0.0532759615044605,1,0.635097547845349,0.368588674993511,0.00784414268543875
"DGP B: Gamma Hurdle",10,"OK",1.06812638985511,0.0604860253685846,2.68701381159799,0.647651566909835,0.758,0.0249794932930724,4.81639166809588,1.71577795676494,0.112586405816132,0.0114426607009593,0.818,-0.759519203018316,0.359446557427331,0.0490433646676253
