"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP C: Tweedie Semicontinuous",1,"OK",2.77011576670263,0.0213711480183911,2.47603063876914,0.577885587751861,1,0.985378885649927,3.55167826919056,2.19223017895077,0.0429630472265695,0.0196838511818645,0.995,0.487420115385553,0.200821562406025,0.0410549992002556
"DGP C: Tweedie Semicontinuous",2,"OK",2.51273758688065,0.0221051664161677,1.17416180759641,0.192684591997106,0.974,0.979293433741644,3.40964832952745,2.32005299488355,0.0992610627685876,0.0184447515366365,0.85,0.264448985675453,0.192583142296465,0.00366041487953127
"DGP C: Tweedie Semicontinuous",3,"OK",2.72720559580676,0.0213080347042642,1.42235597032435,0.48004481395666,0.993,0.9937677611021,3.38798315549351,3.20725040976342,0.0573852028232497,0.0139997275022124,0.982,0.57128046916733,0.190130559535065,0.0353077622064766
"DGP C: Tweedie Semicontinuous",4,"OK",2.78206004564607,0.0210137356648442,0.996873501575676,0.0452318583944029,1,0.978318264823615,3.38799735540761,2.73682818725166,0.0512251654552383,0.0128237000231506,1,0.317610433746911,0.190452128147666,0.00819003564169359
"DGP C: Tweedie Semicontinuous",5,"OK",2.66342119695655,0.0214491455920264,1.1735221666913,0.195905087145316,1,0.987162992071547,3.41521331368027,2.46751610981123,0.052541432099789,0.0070146335292845,0.994,0.0981373330818918,0.189772718055294,0.0144345120627419
"DGP C: Tweedie Semicontinuous",6,"OK",2.41180215679913,0.0216937746525349,1.37077402998004,0.0862351027030884,0.88,0.939530858639734,3.29550673922532,2.49803725950222,0.04162624665217,0.00651163191285086,1,0.307808354679193,0.188704821272539,0.0282054065653858
"DGP C: Tweedie Semicontinuous",7,"OK",2.47478383903016,0.0221837032714411,0.541132881247271,0.0353337174084489,0.984,0.991593232081313,3.14281469157531,2.43945012162171,0.0756197983593322,0.0106872358171266,0.715,0.636221279807482,0.19208118183388,0.0328709390885677
"DGP C: Tweedie Semicontinuous",8,"OK",2.69545435296753,0.0215674859787271,1.95858185709946,0.250908616342126,0.799,0.982304417204158,3.40768487656958,2.94636296930966,0.0580903784300887,0.0152923142273011,0.949,-0.31698529582892,0.181180727557324,0.00627517175142604
"DGP C: Tweedie Semicontinuous",9,"OK",2.57591301621224,0.0213855075776258,0.914097806548207,0.0752427046142634,0.909,0.98294779484476,3.23332387288016,2.50067031159798,0.118167402631077,0.0152132356137131,0.637,0.637822270202364,0.193855206650529,0.0365987431913389
"DGP C: Tweedie Semicontinuous",10,"OK",2.61808915857038,0.021538247365463,2.26783580883756,0.630948507467299,0.92,0.989363563816299,3.65637368893108,3.24903766603768,0.0926177680892992,0.00427152595515968,0.767,-0.0530775657213295,0.184236082225071,0.0258097733206227
"DGP C: Tweedie Semicontinuous",11,"OK",2.4952733301805,0.0215684871370966,0.99986845547348,0.301060189669846,0.993,0.975806841771715,2.98329498496028,2.19421314051065,0.063305207653478,0.0293004327286396,0.998,0.399212139444265,0.20379806039299,-0.00773194559154299
"DGP C: Tweedie Semicontinuous",12,"OK",2.6743657685962,0.0216832101083223,0.929838122795451,0.303988625410287,1,0.990005814745874,3.58949091511396,2.97835439400648,0.0487290201164003,0.0028911090544857,0.989,0.293894073640862,0.184985781854747,0.024574319162808
"DGP C: Tweedie Semicontinuous",13,"OK",2.59862697398071,0.0212726221970503,1.72822894472945,0.630061342314654,0.995,0.993141801136851,3.36412506751493,3.22868831629536,0.0315203459344819,0.00954994705567643,1,0.635846395784978,0.184107617473876,0.0117226751413739
"DGP C: Tweedie Semicontinuous",14,"OK",2.87098672646098,0.0215941728915255,1.70998156751042,0.183538555902064,0.882,0.990438145160649,3.93460380889044,3.05452528236305,0.0786015284569125,0.0217009075295594,0.922,0.432139813411455,0.204107204319263,-0.000106734638033856
