"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaP01_CATE_RMSE","GammaP01_CATE_Abs_Bias","GammaP01_CATE_Coverage","GammaP01_CATE_Correlation","GammaP01_CATE_CI_Length","GammaP01_Est_ATE","GammaP01_Hurdle_RMSE","GammaP01_Hurdle_Abs_Bias","GammaP01_Hurdle_Coverage","GammaP01_Hurdle_Correlation","GammaP01_Hurdle_CI_Length","GammaP01_Est_Hurdle_ATE"
"DGP B: Gamma Hurdle",1,"OK",1.04131593370232,0.0605390965549027,1.58709560575962,0.558348895852999,1,0.345893296873396,7.7758582902434,1.59966482955532,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",2,"OK",1.08168351446858,0.0625899902775181,1.60148559174499,0.251358100090207,0.944,-0.0605576884754399,5.75734945678363,0.830325414378376,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",3,"OK",1.00459273220035,0.061989410173133,1.12887937143322,0.267812355171837,1,0.50601661179047,5.58403543438173,1.27240508737219,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",4,"OK",1.03701276850961,0.0635660014797508,4.06174551061699,1.16572482720967,0.954,0.197657046620265,6.92189543864976,-0.128712058700058,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",5,"OK",1.13630313034745,0.0624933389534259,2.28138858179209,0.562376603665378,0.932,0.483895783783232,6.36512690794842,1.69867973401283,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",6,"OK",1.06711140769309,0.0594924405387721,3.30888665289525,0.389154665932205,0.79,0.31846596933571,6.56709173802811,1.4562660736253,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",7,"OK",1.09669941366151,0.0641070511478757,3.20438695356992,1.01574197017475,0.96,0.130853282134837,5.7125788646072,0.0809574434867534,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",8,"OK",1.09017566870585,0.0634768842927548,3.30058454305482,0.698695079680238,0.92,0.055902285982887,6.67604631465745,0.391480589025614,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",9,"OK",1.03084480168908,0.0611201041898992,1.66426839789126,0.031383871104509,0.992,0.706153070899829,5.65766826070629,1.06222867279359,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",10,"OK",1.06812638985511,0.0604860253685846,3.58636326430437,0.089876592083808,0.676,-0.21333318212236,6.82878661173845,1.15800298193891,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",11,"OK",1.05097897564146,0.0616537347756644,2.74091870977366,1.26906375597431,0.886,-0.417984507846427,5.5340237617042,-0.218084780332848,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",12,"OK",1.02502604152068,0.0614808953529731,19.3064697444917,1.97139676600106,0.858,0.439926139398701,10.3194983509838,-0.946370724480382,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",13,"OK",1.09205019577225,0.0620441719790205,2.43052908124986,0.229693872264717,0.882,0.358505902774613,5.81747970842854,0.862356323507529,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",14,"OK",1.00826892395016,0.0604188110902955,1.42504134015245,0.173372391271528,1,0.469249415560751,5.56575171713354,1.18164131522168,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",15,"OK",1.02162541709684,0.0611058087363861,4.00891134006786,0.927978686257344,0.944,0.461482868605115,7.44978341881275,0.0936467308394984,NA,NA,NA,NA,NA,NA
"DGP B: Gamma Hurdle",16,"OK",1.04374948740396,0.0619602601447845,2.54036065164709,0.357853342666833,0.972,0.308423310457758,6.84798436026104,0.685896144737131,NA,NA,NA,NA,NA,NA
