"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaP01_CATE_RMSE","GammaP01_CATE_Abs_Bias","GammaP01_CATE_Coverage","GammaP01_CATE_Correlation","GammaP01_CATE_CI_Length","GammaP01_Est_ATE","GammaP01_Hurdle_RMSE","GammaP01_Hurdle_Abs_Bias","GammaP01_Hurdle_Coverage","GammaP01_Hurdle_Correlation","GammaP01_Hurdle_CI_Length","GammaP01_Est_Hurdle_ATE"
"DGP C: Tweedie Semicontinuous",1,"OK",2.70001496934885,0.0212458164602577,3.51268498314018,0.6005483114071,0.986,0.732560932266896,6.19556816554713,2.09946665794175,NA,NA,NA,NA,NA,NA
"DGP C: Tweedie Semicontinuous",2,"OK",2.55317675197361,0.021305719934207,3.25576018210118,1.21834994881194,0.992,0.994862209020042,5.35812661381362,3.77152670078555,NA,NA,NA,NA,NA,NA
"DGP C: Tweedie Semicontinuous",3,"OK",2.73018673183198,0.0209051289857752,1.33024489069996,0.494574582971455,0.994,0.963787840648951,5.63442123833573,3.22476131480343,NA,NA,NA,NA,NA,NA
"DGP C: Tweedie Semicontinuous",4,"OK",2.5817345812308,0.0211293249316936,1.9492434164124,0.189437248941617,0.978,0.885743947134455,5.30706896772221,2.77117183017242,NA,NA,NA,NA,NA,NA
"DGP C: Tweedie Semicontinuous",5,"OK",2.76067895691057,0.0211869762912533,9.18793231924156,1.16176507355047,0.988,0.958822591101041,6.4294740638757,3.92244403046104,NA,NA,NA,NA,NA,NA
"DGP C: Tweedie Semicontinuous",6,"OK",2.31780948834592,0.0210303316287965,1.26457760624901,0.0844212549112716,1,0.949472046210197,4.97146426865598,2.23338823343465,NA,NA,NA,NA,NA,NA
"DGP C: Tweedie Semicontinuous",7,"OK",2.44430281866847,0.0226334155846351,2.26318483000308,0.0110521618752823,0.888,0.971764126996224,5.0508893936382,2.45535498054375,NA,NA,NA,NA,NA,NA
"DGP C: Tweedie Semicontinuous",8,"OK",2.45747559382589,0.0218233227907417,1.15702971420106,0.252731946714076,1,0.951045386437854,5.25839099717609,2.71020754053997,NA,NA,NA,NA,NA,NA
"DGP C: Tweedie Semicontinuous",9,"OK",2.50993222327545,0.0209743183776661,2.50449255041065,0.363561962118654,0.998,0.826188131094218,5.384554082461,2.14637026115679,NA,NA,NA,NA,NA,NA
"DGP C: Tweedie Semicontinuous",10,"OK",2.6874220838882,0.0212399421254203,3.22869119268079,0.793573938478027,1,0.994509249839729,6.02390170407435,3.48099602236623,NA,NA,NA,NA,NA,NA
