"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","DPglm_CATE_RMSE","DPglm_CATE_Abs_Bias","DPglm_CATE_Coverage","DPglm_CATE_Correlation","DPglm_CATE_CI_Length","DPglm_Est_ATE","DPglm_Hurdle_RMSE","DPglm_Hurdle_Abs_Bias","DPglm_Hurdle_Coverage","DPglm_Hurdle_Correlation","DPglm_Hurdle_CI_Length","DPglm_Est_Hurdle_ATE"
"DGP B (nonlinear): Gamma Hurdle",1,"OK",1.59603648457209,0.0329479757699442,2.08837329438073,0.39347958317873,1,0.260993790751677,58.4380150493585,1.20255690139336,0.0514966258999965,0.0313559757699442,0.94,0.0966517446377682,1.87215,0.001592
"DGP B (nonlinear): Gamma Hurdle",2,"OK",1.51963286726657,0.0321607180856195,1.82409706575186,0.47359767054122,0.994,0.426467948167972,60.3492253948073,1.04603519672535,0.0448203971185964,0.0193987180856195,0.764,0.250068842121566,1.4705,0.012762
"DGP B (nonlinear): Gamma Hurdle",3,"OK",1.34001490351222,0.0288687258027891,1.37664930164168,0.712667970494259,1,0.386754014668297,52.6997849984393,2.05268287400648,0.0937529388867898,0.0548652741972109,0.904,0.163703726354884,1.5865,0.083734
"DGP B (nonlinear): Gamma Hurdle",4,"OK",1.48990863160567,0.0279982103707325,4.14222394451696,0.966701130171239,1,0.573575493681788,67.1048687894961,2.45660976177691,0.0671760673407726,0.0331237896292675,0.854,0.326505578817652,1.59015,0.061122
"DGP B (nonlinear): Gamma Hurdle",5,"OK",1.51152887882419,0.0307617566940785,3.88350281773293,0.79647995927657,0.994,0.655076103987784,62.7375032615626,2.30800883810076,0.0613200135154606,0.0208362433059215,0.812,0.168158044875356,1.45645,0.051598
"DGP B (nonlinear): Gamma Hurdle",6,"OK",1.51484056842239,0.0318730062144022,8.11235765451341,2.19540174486653,1,-0.388300907451387,61.0072264547063,-0.680561176444139,0.0536017905230231,0.0194690062144022,0.94,0.147299220197947,1.8642,0.012404
"DGP B (nonlinear): Gamma Hurdle",7,"OK",1.52416572960618,0.0320040934409262,1.85270323606233,0.46863919120048,1,0.724181486761213,55.773617944906,1.0555265384057,0.071185303011961,0.0538400934409262,0.992,-0.139489372046787,1.97815,-0.021836
"DGP B (nonlinear): Gamma Hurdle",8,"OK",1.44453172929624,0.0291468659986657,3.23294227228363,1.00074906978243,1,-0.359447794681864,60.7571589781505,0.443782659513809,0.0456871835767765,0.0198648659986657,0.834,0.185210577425111,1.6605,0.009282
"DGP B (nonlinear): Gamma Hurdle",9,"OK",1.40665250514598,0.0272413670561292,1.58961795113915,0.359795020770469,1,0.72425002597053,55.7738574498799,1.76644752591645,0.0472899986709951,0.00226863294387076,0.986,0.210943357407712,1.95205,0.02951
"DGP B (nonlinear): Gamma Hurdle",10,"OK",1.46131768077834,0.0322460466138831,2.69435766250123,0.143344822438278,1,0.499082724107735,58.4743592441494,1.60466250321662,0.042420921963065,0.00515795338611688,0.918,0.425188415596988,1.78035,0.037404
