"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","DPglm_CATE_RMSE","DPglm_CATE_Abs_Bias","DPglm_CATE_Coverage","DPglm_CATE_Correlation","DPglm_CATE_CI_Length","DPglm_Est_ATE","DPglm_Hurdle_RMSE","DPglm_Hurdle_Abs_Bias","DPglm_Hurdle_Coverage","DPglm_Hurdle_Correlation","DPglm_Hurdle_CI_Length","DPglm_Est_Hurdle_ATE"
"DGP A (nonlinear): Log-Normal Hurdle",1,"OK",1.73338437832028,0.0624191325525533,2.81514202817773,0.07147113953604,0.998,-0.227511427024251,59.2054895839421,1.80485551785632,0.0594676842718123,0.0144408674474467,0.992,0.165160251919988,1.986,0.07686
"DGP A (nonlinear): Log-Normal Hurdle",2,"OK",1.64723122181896,0.0623430499301357,3.58217333707327,0.979453572972698,0.996,-0.587496469168175,54.6851353643593,0.66777764884626,0.0614185316239084,0.0319350499301357,0.992,0.107301753070974,1.97605,0.030408
"DGP A (nonlinear): Log-Normal Hurdle",3,"OK",1.44405080599355,0.0601662307259155,1.52553734986596,0.135998629252932,1,0.263244153861444,60.0835127105529,1.58004943524648,0.0685312537935456,0.0300697692740845,1,0.252697551201416,1.994,0.090236
"DGP A (nonlinear): Log-Normal Hurdle",4,"OK",1.61373734651575,0.0580166545707573,2.10459506891532,0.242213681537102,1,0.0973117393016534,56.0585505233909,1.37152366497865,0.0497109013431834,0.0133633454292427,0.996,0.371306378177889,1.99,0.07138
"DGP A (nonlinear): Log-Normal Hurdle",5,"OK",1.64278439106285,0.0613111005316233,2.45018212700655,0.26282956050866,1,0.0843187271917705,67.3277339229912,1.90561395157151,0.101024600505565,0.0745828994683767,0.998,0.206950944806485,1.98805,0.135894
"DGP A (nonlinear): Log-Normal Hurdle",6,"OK",1.60566987379573,0.0618354267449801,2.36098297002481,0.718210391350413,0.992,0.325315469981089,64.4130352883131,2.32388026514614,0.0549594634860472,0.0175685732550199,0.98,0.294886346545818,1.95205,0.079404
"DGP A (nonlinear): Log-Normal Hurdle",7,"OK",1.60545618708621,0.0591669038805663,4.53799074854373,0.318996042671218,0.998,-0.593845337660247,62.4586796627879,1.92445222975742,0.0586793593675454,0.0238690961194337,0.98,0.2059074406746,1.964,0.083036
"DGP A (nonlinear): Log-Normal Hurdle",8,"OK",1.58171126859087,0.0590533839471208,2.18267410468198,0.400058351727615,1,0.191522240606623,55.4836284421678,1.18165291686325,0.0738009050670168,0.0527353839471208,1,0.0525001363833024,2,0.006318
"DGP A (nonlinear): Log-Normal Hurdle",9,"OK",1.51117175435717,0.0557522297524369,2.77508450421713,0.136004622279651,0.998,-0.207102918158928,56.1979873830611,1.64717637663682,0.0636122890258816,0.00644777024756314,0.986,0.0957752114901396,1.97605,0.0622
"DGP A (nonlinear): Log-Normal Hurdle",10,"OK",1.56996380323537,0.0617781929444686,3.07506303298093,1.13779626535743,1,-0.309403052756175,62.4753039423285,0.432167537877937,0.0600616118159592,0.0146901929444686,0.994,0.319595985470227,1.99,0.047088
