"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","DPglm_CATE_RMSE","DPglm_CATE_Abs_Bias","DPglm_CATE_Coverage","DPglm_CATE_Correlation","DPglm_CATE_CI_Length","DPglm_Est_ATE","DPglm_Hurdle_RMSE","DPglm_Hurdle_Abs_Bias","DPglm_Hurdle_Coverage","DPglm_Hurdle_Correlation","DPglm_Hurdle_CI_Length","DPglm_Est_Hurdle_ATE"
"DGP C (nonlinear): Tweedie Semicontinuous",1,"OK",1.12668278815721,0.0331449351506992,1.31374977563464,0.779272855899122,1,-0.0394766094745274,42.4272489063465,0.347409932258089,0.0284187693599099,0.0176589351506992,0.93,0.336301297133216,1.8004,0.015486
"DGP C (nonlinear): Tweedie Semicontinuous",2,"OK",1.28568523334661,0.0310126800397457,1.16673894272319,0.184744075403157,1,0.241668277168254,44.5405143675772,1.47042930874977,0.0443179643609762,0.0305713199602543,0.96,0.660967153436266,1.72465,0.061584
"DGP C (nonlinear): Tweedie Semicontinuous",3,"OK",1.14730036698923,0.0317774129213744,0.987557640867537,0.501870911922854,1,0.0574211297583889,42.7599606662689,0.645429455066372,0.0276975735350056,0.0174594129213744,0.928,0.309096746057039,1.81225,0.014318
"DGP C (nonlinear): Tweedie Semicontinuous",4,"OK",1.20911251686963,0.0310381688107188,1.15583461410481,0.530311445474236,0.996,-0.019856232243609,42.7418876944846,0.678801071395392,0.0494107341886822,0.0244198311892812,0.816,0.608709287219559,1.32685,0.055458
"DGP C (nonlinear): Tweedie Semicontinuous",5,"OK",1.18625056024608,0.0317726521259216,1.28786273973923,0.76768076985832,1,0.0159193134974688,44.7864506181337,0.418569790387761,0.0332499028235368,0.00768734787407844,0.77,0.532264363408382,1.35445,0.03946
"DGP C (nonlinear): Tweedie Semicontinuous",6,"OK",1.21046758284274,0.0335757771260119,1.1528344424383,0.0896316048744047,1,0.0603910475903735,42.042652000304,1.12083597796833,0.0621768801139232,0.0402102228739881,0.95,0.540183691905965,1.66045,0.073786
"DGP C (nonlinear): Tweedie Semicontinuous",7,"OK",1.22389894074735,0.0325285315811925,1.26685403423822,0.697195009866756,1,0.475550466346407,44.2626258399276,0.526703930880594,0.0205800675939433,0.00183853158119254,0.934,0.564724315975366,1.7685,0.03069
"DGP C (nonlinear): Tweedie Semicontinuous",8,"OK",1.17804180665248,0.032283792941639,1.26119445890668,0.853378149935452,1,0.0677417394987674,42.2434230039658,0.324663656717026,0.020488671361781,0.00426179294163896,0.984,0.529637486333487,1.92435,0.028022
"DGP C (nonlinear): Tweedie Semicontinuous",9,"OK",1.1615075435524,0.0321026848276149,1.00167362350663,0.115330447167499,1,0.0592847990458851,42.3623602287537,1.0461770963849,0.0284082753855738,0.0194826848276149,0.916,0.400493068781232,1.78065,0.01262
"DGP C (nonlinear): Tweedie Semicontinuous",10,"OK",1.19623619193296,0.0328393190249056,1.01592553755002,0.0402733969312226,0.994,0.0345858149637635,43.5976372513933,1.15596279500173,0.0367561126474177,0.0171466809750944,0.886,0.643688804840537,1.5845,0.049986
"DGP C (nonlinear): Tweedie Semicontinuous",11,"OK",1.14129575687171,0.0319110433208811,1.01379344861226,0.098166643383296,1,0.100079437308609,42.2417117319911,1.04312911348842,0.0441893182025075,0.0356810433208811,0.962,-0.107686040229388,1.9302,-0.00377
"DGP C (nonlinear): Tweedie Semicontinuous",12,"OK",1.1965561006286,0.0335822547753205,1.52351991387988,1.1066699626355,1,-0.0482044281067263,42.5437934093075,0.0898861379930973,0.0288580912076562,0.000257745224679457,0.752,0.547054834211854,1.35115,0.03384
"DGP C (nonlinear): Tweedie Semicontinuous",13,"OK",1.22717596854204,0.0322444645901366,1.32001928430278,0.305032415652214,1,0.127266544041644,44.8834731891171,1.53220838419425,0.0339935553628616,0.0183155354098634,0.98,0.485494612511078,1.8903,0.05056
"DGP C (nonlinear): Tweedie Semicontinuous",14,"OK",1.19650427939372,0.0335622762504779,1.36017716881882,0.230226236470149,1,0.0583065357943762,42.0764588583819,0.966278042923571,0.0259186182595673,0.00950572374952206,0.992,0.421359692681442,1.8923,0.043068
"DGP C (nonlinear): Tweedie Semicontinuous",15,"OK",1.17795411593788,0.0327626296836063,1.009784254764,0.15839059596902,0.998,0.122588553850153,42.843724667753,1.01956351996886,0.0247757220910109,0.0143226296836063,0.85,0.507742945187005,1.63655,0.01844
"DGP C (nonlinear): Tweedie Semicontinuous",16,"OK",1.14599506106291,0.0332332822257997,0.981617949000571,0.154954600080374,1,0.125446299193064,42.4808256591871,1.30094966114328,0.0606353563454804,0.0508492822257997,0.924,-0.436860316825297,1.86035,-0.017616
"DGP C (nonlinear): Tweedie Semicontinuous",17,"OK",1.18837171191288,0.0313136245798337,1.4456762351203,0.826712271714507,1,0.0224976205075583,41.7600160864737,0.361659440198373,0.0197080282862397,0.00180562457983374,0.882,0.623245641415304,1.62055,0.029508
"DGP C (nonlinear): Tweedie Semicontinuous",18,"OK",1.11032043163334,0.0339678754244831,1.06874805354516,0.516792440990033,1,-0.0201759455618025,42.7454433095211,0.593527990643303,0.0312827269949251,0.0161241245755169,0.946,0.646638387524077,1.8162,0.050092
"DGP C (nonlinear): Tweedie Semicontinuous",19,"OK",1.12249010382183,0.0316132354772179,1.32745499829645,0.736961946708542,1,-0.163227424032413,41.6358708569511,0.38552815711329,0.0712400519819342,0.0465667645227821,0.9,0.540857593021028,1.4704,0.07818
"DGP C (nonlinear): Tweedie Semicontinuous",20,"OK",1.18300973708644,0.0339874153301231,1.32220825215461,0.432734113842585,1,-0.0401870914290486,43.8605183306834,0.750275623243856,0.102438485809571,0.0854734153301231,0.718,-0.688992418630462,1.5786,-0.051486
"DGP C (nonlinear): Tweedie Semicontinuous",21,"OK",1.23005848066628,0.0318142097978698,1.21526478372707,0.283814925915015,1,0.0990219569662298,43.3612082047129,0.946243554751269,0.0187441466829813,0.00210820979786984,0.988,0.578038955514491,1.9163,0.029706
