"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","DPglm_CATE_RMSE","DPglm_CATE_Abs_Bias","DPglm_CATE_Coverage","DPglm_CATE_Correlation","DPglm_CATE_CI_Length","DPglm_Est_ATE","DPglm_Hurdle_RMSE","DPglm_Hurdle_Abs_Bias","DPglm_Hurdle_Coverage","DPglm_Hurdle_Correlation","DPglm_Hurdle_CI_Length","DPglm_Est_Hurdle_ATE"
"DGP B (nonlinear): Gamma Hurdle",1,"OK",1.32068980625029,0.0587625169975603,2.00974688582277,0.423982934965338,0.988,0.375723907329826,47.8081589684558,0.896706871284951,0.0636661612098243,0.0256385169975603,0.896,0.172241980426847,1.76845,0.033124
"DGP B (nonlinear): Gamma Hurdle",2,"OK",1.35611582704947,0.0610520065084555,1.64727348405398,0.206585281035244,0.998,0.136717384639892,44.9788453717401,1.14953054601423,0.0682248589936321,0.0481449934915445,0.988,0.430442959295943,1.976025,0.109197
"DGP B (nonlinear): Gamma Hurdle",3,"OK",1.26357303851236,0.0590965599524502,1.6956090943838,0.0347352965374283,0.995,0.554301622530196,49.7784261713912,1.22883774197493,0.0750938755033398,0.0480304400475498,0.987,0.399320612905772,1.965025,0.107127
"DGP B (nonlinear): Gamma Hurdle",4,"OK",1.33088919772982,0.0605077594224344,5.592399305229,1.23609896093531,0.996,-0.308941802171949,54.1045644296737,0.094790236794512,0.0581609577642553,0.0213082405775657,0.98,0.209797713136833,1.95005,0.081816
"DGP B (nonlinear): Gamma Hurdle",5,"OK",1.43332602686414,0.0583541145427272,2.12924858731135,0.198952905522004,0.996,0.538394648136175,52.0203775192484,1.23437312134213,0.0837033306743157,0.0615898854572728,0.993,0.392089283915486,1.984,0.119944
"DGP B (nonlinear): Gamma Hurdle",6,"OK",1.36760288256194,0.0616226001234908,1.39875852097447,0.400492566518898,0.994,0.547238997357211,48.064478307343,0.967110316043045,0.0525644371003901,0.000391600123490771,0.97,0.239115566186918,1.946025,0.061231
"DGP B (nonlinear): Gamma Hurdle",7,"OK",1.43020001537259,0.0614730536667273,2.93805363622325,0.117526576269692,0.973,0.565152689522192,53.7008072423439,1.31267343910289,0.143948249385593,0.106016053666727,0.902,-0.0668431030118897,1.8122,-0.044543
"DGP B (nonlinear): Gamma Hurdle",8,"OK",1.37022467475421,0.0597239384862113,1.88707014825559,0.316839877835413,0.995,-0.100671629317846,44.5486314475084,1.0533847969188,0.0478417302709817,0.00859606151378872,0.977,0.360125438505335,1.943025,0.06832
"DGP B (nonlinear): Gamma Hurdle",9,"OK",1.37450822336125,0.0587225640735067,2.76832721433663,0.310787414319293,0.994,-0.162951524164638,48.6018745412038,1.06372080904196,0.0781013104519004,0.0431084359264933,0.977,0.158777222462435,1.95215,0.101831
"DGP B (nonlinear): Gamma Hurdle",10,"OK",1.36941266639923,0.0603379527723118,1.78801386131921,0.533336291406721,1,0.0359603400287159,48.8518149763064,0.836076374992506,0.0859668805436039,0.0647649527723118,0.996,-0.0664502268298886,1.991025,-0.004427
"DGP B (nonlinear): Gamma Hurdle",11,"OK",1.33718339697206,0.0572577352138295,1.56527228820366,0.0901885474623925,0.999,0.520532832681096,45.602940067544,1.24699484950966,0.0630558480456669,0.0270902647861705,0.982,0.287897583205208,1.95305,0.084348
"DGP B (nonlinear): Gamma Hurdle",12,"OK",1.48903795856514,0.0599373040062258,2.97952304134843,0.374385589967672,1,0.310215212292588,47.08895387734,1.86342354853281,0.0577124875970778,0.0187596959937743,0.99,0.171000549466455,1.976,0.078697
"DGP B (nonlinear): Gamma Hurdle",13,"OK",1.4139880326978,0.0593662699262725,2.06820134524788,0.228437599838019,0.986,0.566736067309257,45.6928519619266,1.64242563253582,0.0817946432943736,0.0496497300737275,0.948,0.27709945859156,1.884075,0.109016
"DGP B (nonlinear): Gamma Hurdle",14,"OK",1.30120606310678,0.0596000102345923,1.36955985746304,0.603789262028967,0.967,0.682472903654519,45.8882616654634,0.697416801077811,0.0748541235049955,0.0540140102345923,0.903,0.0402737830374861,1.792175,0.005586
"DGP B (nonlinear): Gamma Hurdle",15,"OK",1.25451647960309,0.0583721859998741,1.28332208456283,0.426007932516759,0.991,0.519397913024334,45.8548056305323,1.68052441211985,0.079360554765815,0.049187814000126,0.962,0.340264936659399,1.923075,0.10756
"DGP B (nonlinear): Gamma Hurdle",16,"OK",1.31780993140563,0.0568934866467129,1.4371740800718,0.333831532361822,0.99,0.568191722116304,51.6461193134812,1.65164146376745,0.0536352687680135,0.00443048664671286,0.93,0.275765615236912,1.856225,0.052463
"DGP B (nonlinear): Gamma Hurdle",17,"OK",1.39688289903147,0.0587473146997512,2.17737530351333,0.0923257411060847,0.994,0.31350301691524,48.9338025668542,1.48920864013755,0.0994356588481204,0.0697816853002488,0.955,0.373025765197883,1.8872,0.128529
"DGP B (nonlinear): Gamma Hurdle",18,"OK",1.38252654182065,0.0591254549017733,1.98646842989178,0.300303643609553,0.998,-0.214683245437851,49.2444142438256,1.0822228982111,0.0633718628820873,0.0226555450982267,0.993,0.264445974280545,1.971025,0.081781
"DGP B (nonlinear): Gamma Hurdle",19,"OK",1.34919299037019,0.0586586171497328,2.3127664776977,0.786072932522808,0.983,-0.291280870444463,47.2306145804351,0.563120057847383,0.059865849121199,0.00480761714973276,0.937,0.183020924167112,1.8791,0.053851
"DGP B (nonlinear): Gamma Hurdle",20,"OK",1.37389341920467,0.0603221980808123,3.21224180922574,1.05304046213336,1,0.649291251229595,51.3788848775674,2.42693388133803,0.0922756347798995,0.0664108019191877,0.99,0.321862064730145,1.98,0.126733
"DGP B (nonlinear): Gamma Hurdle",21,"OK",1.34089798016005,0.0551162898876442,3.65459644577326,0.170057585284542,0.999,-0.589354845415583,53.1637616208215,1.51095556544459,0.081569403158382,0.0414617101123558,0.97,0.278414491818953,1.927075,0.096578
"DGP B (nonlinear): Gamma Hurdle",22,"OK",1.37335222525522,0.0569182829463318,3.21304051771881,0.558343868175672,0.994,0.0301594025870009,49.4121100797162,0.815008357079546,0.054338933814335,0.0272307170536682,0.987,0.390793566516998,1.977075,0.084149
"DGP B (nonlinear): Gamma Hurdle",23,"OK",1.48005920230009,0.0609843456185739,2.97643580195076,1.05536283991599,0.993,0.665397733147072,58.5358090888834,2.53542204221609,0.0912835606002921,0.0587496543814261,0.974,0.289305398181826,1.944,0.119734
"DGP B (nonlinear): Gamma Hurdle",24,"OK",1.31300439546536,0.0571617464573346,2.22890286959294,0.225443966100112,0.999,0.532569359367374,48.3014950801428,1.53844836156548,0.0695009289966814,0.0236902535426654,0.979,0.245266572803291,1.95005,0.080852
"DGP B (nonlinear): Gamma Hurdle",25,"OK",1.33421564763261,0.0612688498425717,1.80785229606643,0.492951203627786,0.996,0.573410663541794,44.7591473773879,1.8271668512604,0.0627383153036639,0.0316421501574283,0.981,0.275735936451844,1.97,0.092911
