"DGP","Seed","True_ATE","True_Hurdle_ATE","Linear_CATE_RMSE","Linear_CATE_Abs_Bias","Linear_CATE_Coverage","Linear_CATE_Correlation","Linear_CATE_CI_Length","Linear_Est_ATE","Smear_CATE_RMSE","Smear_CATE_Abs_Bias","Smear_CATE_Coverage","Smear_CATE_Correlation","Smear_CATE_CI_Length","Smear_Est_ATE","Linear_Hurdle_RMSE","Linear_Hurdle_Abs_Bias","Linear_Hurdle_Coverage","Linear_Hurdle_Correlation","Linear_Hurdle_CI_Length","Linear_Est_Hurdle_ATE","Smear_Hurdle_RMSE","Smear_Hurdle_Abs_Bias","Smear_Hurdle_Coverage","Smear_Hurdle_Correlation","Smear_Hurdle_CI_Length","Smear_Est_Hurdle_ATE"
"DGP B (nonlinear): Gamma Hurdle",1,1.59603648457209,0.0329479757699442,2.27644840070331,1.06917624017223,0.834,-0.181872378439125,2.81110462295869,0.526860244399866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",2,1.51963286726657,0.0321607180856195,7.67255348894243,0.232447502699848,0.934,0.278963397870789,9.51760639340593,1.75208036996642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",3,1.34001490351222,0.0288687258027891,3.74028771239529,0.95031537295794,0.92,0.508009947615914,8.30511686836086,2.29033027647016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",4,1.48990863160567,0.0279982103707325,6.85808195959825,0.833378552851182,0.866,-0.254924589895766,8.09519426835131,0.656530078754491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",5,1.51152887882419,0.0307617566940785,1.75027568982877,0.475514476220155,0.96,0.383489868115074,6.35933400050328,1.98704335504434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",6,1.51484056842239,0.0318730062144022,2.075430183189,0.780273451126747,0.946,0.0414298007145979,6.42263168101876,0.73456711729564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",7,1.52416572960618,0.0320040934409262,35.2125196519643,0.111686245121317,0.876,0.363389851919401,7.72658196654251,1.41247948448487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",8,1.44453172929624,0.0291468659986657,1.78501646338329,0.232202916212147,0.972,0.272918845560296,5.65860031292876,1.67673464550839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",9,1.40665250514598,0.0272413670561292,12.0406757822051,0.251969146202865,0.9,0.60959751911717,9.46234062362861,1.65862165134885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",10,1.46131768077834,0.0322460466138831,14.6827957519563,0.382500025671129,0.836,0.243197910094961,10.6587717685144,1.84381770644947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",11,1.4703280150288,0.0321274542298326,1.87792833700601,0.887938444229733,0.872,-0.443538043828261,4.37999337044101,0.582389570799068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",12,1.56022788016808,0.0342870599306884,3.56426777895116,0.735784867489783,0.884,-0.0250245570461991,3.85363600205045,0.824443012678295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",13,1.48962262427129,0.0323357899330454,19.7900992491402,0.248959790770461,0.844,0.512738852099458,8.42689756302813,1.24066283350083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",14,1.38178415172397,0.029103306944675,1.48163479238305,0.382618924644661,0.926,0.283137997078015,3.53288850803246,0.999165227079312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
