"DGP","Seed","True_ATE","True_Hurdle_ATE","Linear_CATE_RMSE","Linear_CATE_Abs_Bias","Linear_CATE_Coverage","Linear_CATE_Correlation","Linear_CATE_CI_Length","Linear_Est_ATE","Smear_CATE_RMSE","Smear_CATE_Abs_Bias","Smear_CATE_Coverage","Smear_CATE_Correlation","Smear_CATE_CI_Length","Smear_Est_ATE","Linear_Hurdle_RMSE","Linear_Hurdle_Abs_Bias","Linear_Hurdle_Coverage","Linear_Hurdle_Correlation","Linear_Hurdle_CI_Length","Linear_Est_Hurdle_ATE","Smear_Hurdle_RMSE","Smear_Hurdle_Abs_Bias","Smear_Hurdle_Coverage","Smear_Hurdle_Correlation","Smear_Hurdle_CI_Length","Smear_Est_Hurdle_ATE"
"DGP C (nonlinear): Tweedie Semicontinuous",1,0.179774340934483,0.0517373543818313,0.193835902030246,0.0112494553649327,0.984,0.163892133576806,0.635867155941895,0.16852488556955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",2,0.190058327717779,0.053554214632161,0.286868515017168,0.197984870032602,0.804,-0.297274851661516,0.555396461081814,-0.00792654231482275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",3,0.19386277034822,0.0506217469413154,0.480488204705768,0.230305047092335,0.924,-0.0940648034521747,0.786958698859447,-0.0364422767441144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",4,0.167214574419584,0.0504742685817854,0.190087643909028,0.118363561228718,0.908,0.0236021532709534,0.482949890250071,0.0488510131908663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",5,0.168107596135877,0.0509384806424474,0.195443106974028,0.13352392211274,0.916,0.040876982756596,0.497198440073549,0.0345836740231366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",6,0.171634674237786,0.052212650702827,0.228854429801774,0.17294480464734,0.848,-0.10072776809385,0.515364265685116,-0.00131013040955456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",7,0.18636811387013,0.0532693465161535,0.143553960391341,0.0646241353972932,0.984,0.395094904668001,0.710184110860182,0.121743978472837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",8,0.171663677339342,0.0487506793299295,0.162293139643583,0.0432386265452913,0.972,-0.014087976805272,0.873627395039287,0.128425050794051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",9,0.176790865604907,0.0504091881365901,0.150086828473754,0.0757617417905727,1,0.330102838601706,0.873468662182943,0.25255260739548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",10,0.178516758379617,0.054809738031281,0.929840646994141,0.112871911433969,0.896,0.183307531956321,1.10304625022408,0.291388669813586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",11,0.186653834903343,0.0513707092691459,0.18745291279688,0.100656034406568,0.96,0.299752141337554,0.702658700587483,0.0859978004967752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",12,0.181818892036178,0.0524894216548736,0.158610632966331,0.0710263115764304,0.98,0.248154209322991,0.66300736547299,0.110792580459747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",13,0.183504062031868,0.052009156590066,0.251324574855892,0.0367220463997287,0.98,-0.0139731708527886,1.17866770743322,0.146782015632139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",14,0.173790038749707,0.0514630434215178,0.194563769662019,0.125149831818375,0.916,0.0516345907615085,0.560564462976888,0.0486402069313318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",15,0.164437727599184,0.0518649368678989,0.141529910938175,0.0102249113756943,0.984,0.24269696774298,0.611000257843879,0.174662638974878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",16,0.187741380857829,0.0506985022028121,0.265285957923273,0.164420458329227,0.796,-0.243256165283644,0.462487064678239,0.0233209225286014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",17,0.193237974582985,0.0508297297379331,0.270784557984048,0.119490142114517,0.932,0.174279875694069,0.668042796098193,0.0737478324684682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",18,0.197369483121649,0.0519969780066005,0.308809886963808,0.0849344896522452,0.984,0.0487575318359568,1.14519450312125,0.282303972773894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
