"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","DPglm_CATE_RMSE","DPglm_CATE_Abs_Bias","DPglm_CATE_Coverage","DPglm_CATE_Correlation","DPglm_CATE_CI_Length","DPglm_Est_ATE","DPglm_Hurdle_RMSE","DPglm_Hurdle_Abs_Bias","DPglm_Hurdle_Coverage","DPglm_Hurdle_Correlation","DPglm_Hurdle_CI_Length","DPglm_Est_Hurdle_ATE"
"DGP B (nonlinear): Gamma Hurdle",1,"OK",1.52970634485617,0.0624191325525533,3.58739246191829,1.17788767419088,1,0.345148038627505,63.7690776278035,2.70759401904705,0.0665105102587636,0.00378286744744672,0.984,0.157211386794978,1.984,0.066202
"DGP B (nonlinear): Gamma Hurdle",2,"OK",1.45367645109587,0.0623430499301357,1.89592796009392,0.904665164011115,1,0.474642488637523,61.1046659082203,0.549011287084754,0.0731001199618641,0.0477690499301357,0.982,0.0826220548841087,1.9661,0.014574
"DGP B (nonlinear): Gamma Hurdle",3,"OK",1.2743703634641,0.0601662307259155,1.62753078112085,0.729838940011966,1,0.491006993235447,54.8776170062078,2.00420930347606,0.0673911105950977,0.0329737692740845,1,0.260485693028399,2,0.09314
"DGP B (nonlinear): Gamma Hurdle",4,"OK",1.42411820988523,0.0580166545707573,5.2718719328872,0.722667162352409,0.992,0.404883264551438,62.879575969544,2.14678537223764,0.0725432490301229,0.0481153454292427,0.982,0.352648168045821,1.962,0.106132
"DGP B (nonlinear): Gamma Hurdle",5,"OK",1.44975213672729,0.0613111005316233,6.13297808742481,0.0609698619027824,1,-0.384094498989975,83.1548013882501,1.51072199863007,0.0746222469777423,0.0295468994683767,1,0.201689505405769,1.996,0.090858
"DGP B (nonlinear): Gamma Hurdle",6,"OK",1.41699869019813,0.0618354267449801,4.43687031069343,0.831781990278396,0.992,-0.351777692301889,64.2102469681068,0.585216699919732,0.0688063393029394,0.0407085732550199,0.984,0.154642875063991,1.96405,0.102544
"DGP B (nonlinear): Gamma Hurdle",7,"OK",1.41681011233885,0.0591669038805663,2.62347528247498,0.351839582152767,0.994,0.611700474276018,70.3393963354011,1.06497053018608,0.0621348746750851,0.00157709611943367,0.944,0.0835803917666143,1.88615,0.060744
"DGP B (nonlinear): Gamma Hurdle",8,"OK",1.39585529531459,0.0590533839471208,2.49345031587229,0.742262997976537,0.998,-0.155763863434518,56.4743356453647,0.653592297338054,0.0965360310226953,0.0746933839471208,0.998,0.0103147992790725,1.98405,-0.01564
"DGP B (nonlinear): Gamma Hurdle",9,"OK",1.33360439249353,0.0557522297524369,3.81594491157218,0.451158176952814,0.998,-0.632838469054764,59.8599090044073,0.882446215540713,0.0573460518707169,0.0220762297524369,0.994,0.170286613367382,1.988,0.033676
"DGP B (nonlinear): Gamma Hurdle",10,"OK",1.38548819352514,0.0617781929444686,3.10408784076781,0.376701857928897,1,0.218529152216098,74.5063092432748,1.76219005145404,0.0532459928437428,0.00997780705553144,0.998,0.26288365024014,1.99405,0.071756
"DGP B (nonlinear): Gamma Hurdle",11,"OK",1.41263973405662,0.0630202518837032,2.44158949657811,0.145052601654554,1,-0.174825981693238,54.2783153344545,1.26758713240206,0.063398918577449,0.0186537481162968,0.994,0.176144166946918,1.988,0.081674
"DGP B (nonlinear): Gamma Hurdle",12,"OK",1.47014044881434,0.0621864220973198,12.9114424324377,0.299873097678211,1,-0.638371500631989,97.9555487159454,1.17026735113613,0.0975433461000513,0.0761055779026802,0.992,0.344471827230155,1.988,0.138292
"DGP B (nonlinear): Gamma Hurdle",13,"OK",1.42037192883164,0.060634872011263,2.33415818143249,0.764519917680974,1,0.161814091011673,61.025635696423,0.65585201115067,0.0614472377251458,0.027726872011263,1,0.0216236102952982,2,0.032908
"DGP B (nonlinear): Gamma Hurdle",14,"OK",1.30590478263948,0.0570086981567413,1.569200681731,0.306589183298091,1,0.396449942092648,62.5370299484146,0.999315599341392,0.0571523459430548,0.0229093018432587,0.998,0.245375434084318,1.992,0.079918
"DGP B (nonlinear): Gamma Hurdle",15,"OK",1.30449438294042,0.0583448530577473,2.55285784438344,0.660506442190236,1,0.464747068068861,69.4399086368888,1.96500082513065,0.0603734214363805,0.0080391469422527,0.972,0.255066844047385,1.9183,0.066384
"DGP B (nonlinear): Gamma Hurdle",16,"OK",1.38118035120706,0.0581820700710751,2.50030171183237,0.360624170065686,1,0.619468823190961,54.6161167611565,1.74180452127275,0.054013711088497,0.00535207007107508,0.996,0.0391462788699954,1.99205,0.05283
"DGP B (nonlinear): Gamma Hurdle",17,"OK",1.5317229568816,0.0590700761727592,2.46299882707773,0.843528026139239,1,0.546092105113519,61.9160237983501,0.688194930742358,0.0677451986064893,0.0419860761727592,1,0.0245803179705658,2,0.017084
