"DGP","Seed","True_ATE","True_Hurdle_ATE","Linear_CATE_RMSE","Linear_CATE_Abs_Bias","Linear_CATE_Coverage","Linear_CATE_Correlation","Linear_CATE_CI_Length","Linear_Est_ATE","Smear_CATE_RMSE","Smear_CATE_Abs_Bias","Smear_CATE_Coverage","Smear_CATE_Correlation","Smear_CATE_CI_Length","Smear_Est_ATE","Linear_Hurdle_RMSE","Linear_Hurdle_Abs_Bias","Linear_Hurdle_Coverage","Linear_Hurdle_Correlation","Linear_Hurdle_CI_Length","Linear_Est_Hurdle_ATE","Smear_Hurdle_RMSE","Smear_Hurdle_Abs_Bias","Smear_Hurdle_Coverage","Smear_Hurdle_Correlation","Smear_Hurdle_CI_Length","Smear_Est_Hurdle_ATE"
"DGP B (nonlinear): Gamma Hurdle",1,1.59603648457209,0.0329479757699442,NA,NA,NA,NA,NA,NA,1.40908981282513,0.293684371604037,0.928,0.730562630476231,4.5853871588835,1.30235211296806,NA,NA,NA,NA,NA,NA,0.0418563288948626,0.0101110713641597,0.984,0.036025453916712,0.220172800514807,0.0228369044057845
"DGP B (nonlinear): Gamma Hurdle",2,1.51963286726657,0.0321607180856195,NA,NA,NA,NA,NA,NA,1.32562771155316,0.436788471548395,0.92,0.665048859864018,3.73185637554008,1.08284439571818,NA,NA,NA,NA,NA,NA,0.0545816036618828,0.0383285949974634,0.98,-0.139831857963075,0.169553812959626,-0.00616787691184389
"DGP B (nonlinear): Gamma Hurdle",3,1.34001490351222,0.0288687258027891,NA,NA,NA,NA,NA,NA,1.49004183033779,0.852039075901377,0.912,0.68032885072925,4.59036295079356,2.1920539794136,NA,NA,NA,NA,NA,NA,0.0512897742464848,0.0121167325845971,0.97,0.138281104435555,0.248804357209778,0.0409854583873863
"DGP B (nonlinear): Gamma Hurdle",4,1.48990863160567,0.0279982103707325,NA,NA,NA,NA,NA,NA,1.67705139143242,0.867844775468272,0.938,0.698942846725966,5.34122102798796,2.35775340707394,NA,NA,NA,NA,NA,NA,0.0432662558687486,0.0204079325384552,0.946,0.357450869380582,0.195020449537331,0.0484061429091877
"DGP B (nonlinear): Gamma Hurdle",5,1.51152887882419,0.0307617566940785,NA,NA,NA,NA,NA,NA,1.51064961817298,0.104551348750949,0.94,0.727372277133007,4.62683733919086,1.61608022757513,NA,NA,NA,NA,NA,NA,0.0420416584583177,0.00334740225820532,0.958,0.151943373168205,0.171627143012723,0.0341091589522838
"DGP B (nonlinear): Gamma Hurdle",6,1.51484056842239,0.0318730062144022,NA,NA,NA,NA,NA,NA,2.00917557648595,1.15854618257852,0.554,0.572214741736941,3.24788408701433,0.356294385843867,NA,NA,NA,NA,NA,NA,0.0406697943766051,0.0170271008200176,0.976,0.207379118078441,0.182178229598342,0.0148459053943846
"DGP B (nonlinear): Gamma Hurdle",7,1.52416572960618,0.0320040934409262,NA,NA,NA,NA,NA,NA,1.42226753424797,0.187749383359032,0.96,0.698719958439792,5.22529191129076,1.33641634624715,NA,NA,NA,NA,NA,NA,0.0587287212095742,0.0369203284302345,0.952,-0.233463073849511,0.235951248668886,-0.00491623498930834
"DGP B (nonlinear): Gamma Hurdle",8,1.44453172929624,0.0291468659986657,NA,NA,NA,NA,NA,NA,1.55131171133609,0.0937597073435113,0.984,0.541527623315656,4.63638107191495,1.53829143663975,NA,NA,NA,NA,NA,NA,0.0462528987188818,0.0204960687319446,0.982,-0.0252698825232732,0.195024017167347,0.00865079726672112
"DGP B (nonlinear): Gamma Hurdle",9,1.40665250514598,0.0272413670561292,NA,NA,NA,NA,NA,NA,1.13218544484445,0.120601219548471,0.93,0.785609109351478,4.58579300143518,1.52725372469445,NA,NA,NA,NA,NA,NA,0.0552881610600984,0.0279654666371193,0.962,-0.175253684247456,0.188122665631754,-0.000724099580990068
"DGP B (nonlinear): Gamma Hurdle",10,1.46131768077834,0.0322460466138831,NA,NA,NA,NA,NA,NA,1.17757779486482,0.188957465191275,0.964,0.606708094936945,4.20543185376938,1.27236021558707,NA,NA,NA,NA,NA,NA,0.0442758740994063,0.0249156771063486,0.984,0.372818906169952,0.177074301218912,0.00733036950753456
