"DGP","Seed","True_ATE","True_Hurdle_ATE","Linear_CATE_RMSE","Linear_CATE_Abs_Bias","Linear_CATE_Coverage","Linear_CATE_Correlation","Linear_CATE_CI_Length","Linear_Est_ATE","Smear_CATE_RMSE","Smear_CATE_Abs_Bias","Smear_CATE_Coverage","Smear_CATE_Correlation","Smear_CATE_CI_Length","Smear_Est_ATE","Linear_Hurdle_RMSE","Linear_Hurdle_Abs_Bias","Linear_Hurdle_Coverage","Linear_Hurdle_Correlation","Linear_Hurdle_CI_Length","Linear_Est_Hurdle_ATE","Smear_Hurdle_RMSE","Smear_Hurdle_Abs_Bias","Smear_Hurdle_Coverage","Smear_Hurdle_Correlation","Smear_Hurdle_CI_Length","Smear_Est_Hurdle_ATE"
"DGP B (nonlinear): Gamma Hurdle",1,1.5631995572254,0.00765781315830373,1.83759354495331,0.208001099164199,0.908,0.14627344458561,3.32521662150022,1.7712006563896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",2,1.49625981358657,0.00828875682465887,6.12231281151115,0.363908537572131,0.936,0.209286438517381,7.52311766808906,1.8601683511587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",3,1.32061679211761,0.00486672973615716,4.86644209702609,0.914246873054334,0.922,0.487910914016646,7.51482039890394,2.23486366517194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",4,1.45326655681925,0.00468567932057774,1.58016088661321,0.0160502439624254,0.97,0.116471250236615,5.44693807837661,1.43721631285682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",5,1.47953410487127,0.00639938610533491,17.0913292334093,0.691720916784604,0.922,0.607595914677578,8.17103282441112,2.17125502165588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",6,1.49351670454521,0.00698022650508871,2.01853162928156,1.15976665023853,0.764,-0.0919124729210741,3.05922370730763,0.333750054306674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",7,1.51189367521917,0.00788644110928347,20.2083946717771,0.180142277435725,0.946,0.484667209223273,10.4066651445887,1.6920359526549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",8,1.42746710042905,0.00536434334703231,1.68342863220737,0.132566854490636,0.962,0.187292883837763,4.33363520592271,1.29490024593842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",9,1.40650530162536,0.00499394075729454,14.3571693363374,0.770719461037387,0.85,0.644412391510505,7.60594872063248,0.635785840587977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",10,1.43788949290927,0.00645367759761391,14.6677869471766,0.643642414479808,0.848,0.227226801481116,11.1578300272299,0.794247078429459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",11,1.44199019223789,0.00694837456799941,1.78054738557994,1.02833078683244,0.858,-0.236531073040483,3.6316603892729,0.41365940540545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",12,1.52357541077325,0.00869530548490994,3.34748156363117,1.02344565519072,0.87,0.0348058302248612,3.17478094333574,0.500129755582532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",13,1.45840650159053,0.00756449675451689,17.9619996133613,1.6711391907639,0.916,0.54018504131992,7.6165176885288,3.12954569235444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",14,1.38180773518704,0.00552994715235261,1.29672512009273,0.0260308731291801,0.922,0.147402805177135,3.37490940063614,1.40783860831622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",15,1.36037352357941,0.00690603449241699,1.38383491911853,0.40468565467714,0.95,-0.131681249405189,4.0823119615857,0.955687868902271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",16,1.44759754895628,0.00640606989242478,6.60584231887948,0.0200382216620695,0.91,0.409659074450149,7.26875304652017,1.46763577061835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",17,1.57648857756525,0.00658502143334172,2.62090416647528,1.00032696467425,0.826,-0.104379137409645,3.47170248262436,0.576161612890993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",18,1.41971702064517,0.00599027219528743,1.73937129921688,0.538385202635749,0.932,-0.288321906073674,3.87893185782516,0.881331818009422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",19,1.5640254071992,0.00684783898125283,6.64344345762963,0.986545229084353,0.95,0.566391046968592,8.38181803329651,2.55057063628355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",20,1.35693092565706,0.00286968679710646,1.41917610597734,0.294314732919729,0.936,0.239356882170115,3.90204721847528,1.06261619273733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",21,1.30359695577447,0.00661743138732713,1.17957253000051,0.555830337353492,0.916,-0.0385738295049292,3.37373878617621,1.85942729312797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",22,1.40345498161424,0.00458768368980663,8.37630372592894,0.197912216331733,0.948,0.276479078068396,10.4833372624844,1.60136719794597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",23,1.58924509855573,0.00821820258420193,2.65737764651041,1.58843090756023,0.808,-0.200549191125703,5.40713954467611,0.000814190995500095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",24,1.45211350660545,0.00466185852001399,1.9691977613417,0.239801888803186,0.914,0.183006413287764,3.03449676291387,1.21231161780227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",25,1.47770631335649,0.00490280353834206,3.88684007340206,1.20131441755262,0.96,-0.225981716235405,10.501492815516,0.276391895803868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",26,1.4436265349988,0.00576214607261965,1.47073965566416,0.344200915075401,0.912,-0.185208547049327,3.3495778760344,1.09942561992339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",27,1.52116689593086,0.00487472142986635,2.46069311926558,0.439180508719792,0.942,0.054854774445582,4.54892473922884,1.08198638721107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",28,1.41510301203339,0.00310384880807799,1.29893808335299,0.133132578736041,0.922,0.158074296114711,3.03155374181375,1.28197043329735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",29,1.41489204090228,0.00653067921667782,2.54577429639098,1.93762357399889,0.308,-0.280370390254532,2.9228030148934,-0.522731533096605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",30,1.41981725817787,0.0075304583318996,10.6239467483974,1.45398221438704,0.902,0.422601365324524,8.63868624727264,2.87379947256491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
