"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","DPglm_CATE_RMSE","DPglm_CATE_Abs_Bias","DPglm_CATE_Coverage","DPglm_CATE_Correlation","DPglm_CATE_CI_Length","DPglm_Est_ATE","DPglm_Hurdle_RMSE","DPglm_Hurdle_Abs_Bias","DPglm_Hurdle_Coverage","DPglm_Hurdle_Correlation","DPglm_Hurdle_CI_Length","DPglm_Est_Hurdle_ATE"
"DGP C: Tweedie Semicontinuous",1,"OK",2.70001496934885,0.0212458164602577,4.27399232025596,0.656396945011519,0.998,0.644602116804223,49.6064703221655,2.04361802433733,0.136239430933928,0.0918381835397423,0.87,0.179908466227144,1.18655,0.113084
"DGP C: Tweedie Semicontinuous",2,"OK",2.55317675197361,0.021305719934207,3.84578552838739,0.540169594749481,1,0.587514950024472,48.0659678676494,3.09334634672309,0.0869242688962515,0.064030280065793,0.968,0.109339303138744,1.61855,0.085336
"DGP C: Tweedie Semicontinuous",3,"OK",2.73018673183198,0.0209051289857752,5.28625897272743,0.534837458474993,1,-0.567221971579794,51.8368250267249,2.19534927335699,0.0431232653318126,0.0214908710142248,0.89,-0.125333263788459,1.59845,0.042396
"DGP C: Tweedie Semicontinuous",4,"OK",2.5817345812308,0.0211293249316936,3.20987083805689,0.13619404035367,1,0.651680539293135,50.263343362083,2.71792862158447,0.0214203451806861,0.0129693249316936,0.908,0.0301970709101188,1.7505,0.00816
"DGP C: Tweedie Semicontinuous",5,"OK",2.76067895691057,0.0211869762912533,6.5443729709126,1.0279849038594,1,-0.594928758684583,54.4156776935577,1.73269405305118,0.0480740921900403,0.0241310237087467,0.82,0.182257997539314,1.4363,0.045318
"DGP C: Tweedie Semicontinuous",6,"OK",2.31780948834592,0.0210303316287965,3.68590180845885,1.20930501648282,0.998,0.525488509422186,47.3221591112619,1.10850447186311,0.0323594039034263,0.0111696683712035,0.836,0.0264788677137778,1.50845,0.0322
"DGP C: Tweedie Semicontinuous",7,"OK",2.44430281866847,0.0226334155846351,3.28185514288408,0.662496050085412,0.996,0.638290233221176,47.6664300367105,1.78180676858306,0.0291682187002448,0.0134025844153649,0.936,0.290305352257755,1.76655,0.036036
"DGP C: Tweedie Semicontinuous",8,"OK",2.45747559382589,0.0218233227907417,2.71794611148677,0.248571628857147,0.998,0.65456551018647,49.6732890775452,2.20890396496874,0.0619260598862569,0.0417726772092583,0.938,0.103488289558444,1.6544,0.063596
"DGP C: Tweedie Semicontinuous",9,"OK",2.50993222327545,0.0209743183776661,3.57531260300194,0.530158815334137,1,0.660359002657007,47.7323845376243,1.97977340794131,0.0350949138498062,0.00453168162233393,0.61,-0.164337081102751,1.11235,0.025506
"DGP C: Tweedie Semicontinuous",10,"OK",2.6874220838882,0.0212399421254203,3.631551373963,0.640357448743974,1,0.753769377963146,52.1739945681452,2.04706463514422,0.0253933434677406,0.00681405787457975,0.91,0.0623780601606703,1.7025,0.028054
"DGP C: Tweedie Semicontinuous",11,"OK",2.47212250389112,0.0211682577368032,3.57256169632784,0.80317077000067,1,0.278634004919452,50.4269949987513,1.66895173389045,0.042790510724658,0.0265922577368032,0.894,-0.102517952277578,1.74855,-0.005424
"DGP C: Tweedie Semicontinuous",12,"OK",2.55624454686294,0.0219880228436877,4.32048457466895,0.179934464264663,1,0.327006612789464,49.1754396096268,2.37631008259827,0.0396184375921291,0.0142679771563123,0.724,0.0684441457833157,1.3444,0.036256
"DGP C: Tweedie Semicontinuous",13,"OK",2.83850347267252,0.0215654960896155,3.35241331372,0.309160314057298,1,0.826647142485309,49.466988763118,2.52934315861522,0.0557660038306859,0.0369625039103845,0.934,0.0606611486099341,1.70035,0.058528
"DGP C: Tweedie Semicontinuous",14,"OK",2.72687359840198,0.0211954763584143,4.23126930900312,0.992482951259657,0.996,0.51090088996544,49.2958768990846,1.73439064714233,0.0261220887223028,0.00706052364158571,0.87,0.0211539042466441,1.59655,0.028256
"DGP C: Tweedie Semicontinuous",15,"OK",3.12737605198206,0.0212380468583362,7.28229768541203,0.797532693365895,0.998,0.651623392967376,51.2269599621512,2.32984335861617,0.0289132125120848,0.00736995314166379,0.842,-0.0239934903578899,1.5625,0.028608
"DGP C: Tweedie Semicontinuous",16,"OK",2.50774252321123,0.0218843124620476,2.61771481832814,0.176277421382498,1,0.776376487890645,52.2793424092694,2.68401994459373,0.0390322759679858,0.0120976875379523,0.99,-0.252104052677865,1.8264,0.033982
"DGP C: Tweedie Semicontinuous",17,"OK",2.76995137187635,0.0209620528757101,3.75226573821105,0.912198775382599,1,0.597151961656082,52.8057188996973,1.85775259649376,0.0520756635397948,0.0305679471242899,0.84,0.228647465859086,1.39645,0.05153
"DGP C: Tweedie Semicontinuous",18,"OK",2.34160563007785,0.0224780214198431,3.31794123660075,0.208178909249561,0.996,0.624003617433118,49.9073411293311,2.54978453932741,0.034029379915252,0.0168759785801569,0.962,0.128280448734937,1.85825,0.039354
"DGP C: Tweedie Semicontinuous",19,"OK",2.82679069769257,0.021063268896739,6.1714590957949,0.614401235597308,1,0.760417946712173,49.8170007660281,2.21238946209526,0.0202518366533364,0.00420326889673902,0.798,0.108866024760644,1.49245,0.01686
"DGP C: Tweedie Semicontinuous",20,"OK",2.85371210496269,0.0210696903273572,12.7975032191565,1.7191213340038,1,-0.596340044360831,55.229786120439,1.13459077095889,0.0237066740462122,0.00446769032735716,0.752,0.031558713871681,1.4225,0.016602
"DGP C: Tweedie Semicontinuous",21,"OK",2.66947008650531,0.0213207913209393,3.22271160589282,0.236095915341309,1,0.608210953440542,52.5833544811542,2.433374171164,0.0212583275264751,0.0129987913209393,0.816,0.0193938746978122,1.55875,0.008322
"DGP C: Tweedie Semicontinuous",22,"OK",2.41261666160578,0.0217199072733339,4.1353792194784,0.921408796416723,1,-0.330345931893665,51.5611250840148,1.49120786518906,0.0446849670548279,0.0402539072733339,0.818,-0.0165181699258071,1.7144,-0.018534
