"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaP01_CATE_RMSE","GammaP01_CATE_Abs_Bias","GammaP01_CATE_Coverage","GammaP01_CATE_Correlation","GammaP01_CATE_CI_Length","GammaP01_Est_ATE","GammaP01_Hurdle_RMSE","GammaP01_Hurdle_Abs_Bias","GammaP01_Hurdle_Coverage","GammaP01_Hurdle_Correlation","GammaP01_Hurdle_CI_Length","GammaP01_Est_Hurdle_ATE"
"DGP C (nonlinear): Tweedie Semicontinuous",1,"OK",0.174938375886975,0.0521978364245934,0.678774558274759,0.310137113311434,1,0.00931672573139337,3.39343517884275,0.485075489198409,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",2,"OK",0.167571036971385,0.0503257092105777,0.711332262980856,0.262735428636866,0.91,0.166104215523761,2.75101196557696,-0.0951643916654813,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",3,"OK",0.178346371722813,0.0518899521125538,2.26005304684982,1.03419372273474,0.66,-0.0116836568368005,4.39924065157796,-0.855847351011924,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",4,"OK",0.172108295235235,0.0511973928805942,1.99149306918264,0.114667605081254,0.85,0.169393505653424,3.13142096869965,0.0574406901539817,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",5,"OK",0.145329356118106,0.0507246658576096,11313622.9083929,1600204.63680581,0,0.1337807130858,4169806.57807845,-1600204.49147645,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",6,"OK",0.229915256931409,0.0506912656852047,1.23334174534798,0.0836281944214406,0.95,0.691544793570045,5.60043699333508,0.146287062509968,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",7,"OK",0.157605674854273,0.0534816710102183,194541460358.557,23729232223.0539,0,0.300525950267709,53107027042.8949,23729232223.2115,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",8,"OK",0.153419501241951,0.0486986847273698,1.63892828344217,0.434391846260264,0.82,0.0476202275693785,4.10263340003574,-0.280972345018313,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",9,"OK",0.172870324474864,0.050240723290954,2.24998751056586,0.180626427569126,0.77,0.002906711295994,5.63230763371598,-0.00775610309426145,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",10,"OK",0.186020846802491,0.0551152162905868,0.682047109337139,0.249517414958693,0.93,0.163106103854469,3.33419255403545,0.435538261761184,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",11,"OK",0.149529707885629,0.0513472146357512,1.02970082700175,0.0390698538564067,0.77,0.204413287643709,2.45276352866085,0.188599561742035,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",12,"OK",0.149556102730692,0.0528958058679267,0.97072470153301,0.237056286291744,0.85,-0.0463285249614895,2.38919384007525,-0.0875001835610517,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",13,"OK",0.176917091644418,0.0490961581525462,1.34153569081152,0.598087904630599,0.78,-0.00947526632173067,3.88832131406892,0.775004996275017,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",14,"OK",0.160320751056902,0.0519404456378095,2.0638201341601,0.705332878634326,0.91,0.0231658618761164,4.19548640215049,-0.545012127577424,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",15,"OK",0.187574143481039,0.0547140917104273,1.2801589601335,0.327792691204208,0.91,0.0531991733627393,3.53967231012693,-0.140218547723168,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",16,"OK",0.178712256373444,0.0500824245922422,2.40365938208523,0.572331478816532,0.99,0.0291988100844375,6.19445613447879,-0.393619222443088,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",17,"OK",0.194066286633432,0.0500672053921301,0.583644563180101,0.0843427199960996,1,-0.0336395871938851,3.32592762963186,0.109723566637333,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",18,"OK",0.168210777129722,0.0503706515153633,0.803411544583525,0.0561603546839674,0.85,-0.129402718857434,2.34498634417155,0.112050422445755,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",19,"OK",0.169243894518001,0.0502324721007781,0.340189297542488,0.0451605737988724,0.99,0.0265072206356241,1.77006247251109,0.124083320719129,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",20,"OK",0.159857534597337,0.052618539854326,0.439131424013912,0.103882313991272,1,-0.221070377394136,2.53000919070772,0.263739848588609,NA,NA,NA,NA,NA,NA
