"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaP01_CATE_RMSE","GammaP01_CATE_Abs_Bias","GammaP01_CATE_Coverage","GammaP01_CATE_Correlation","GammaP01_CATE_CI_Length","GammaP01_Est_ATE","GammaP01_Hurdle_RMSE","GammaP01_Hurdle_Abs_Bias","GammaP01_Hurdle_Coverage","GammaP01_Hurdle_Correlation","GammaP01_Hurdle_CI_Length","GammaP01_Est_Hurdle_ATE"
"DGP C (nonlinear): Tweedie Semicontinuous",1,"OK",0.0481842887666347,0.0428981678443606,0.245343617041504,0.0844433524456259,0.796,-0.0913219869576345,0.394900597338956,0.132627641212261,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",2,"OK",0.0549842681522592,0.0449814628489678,0.120162904212871,0.0459075043471643,0.98,-0.0873886942190442,0.416917501213179,0.100891772499424,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",3,"OK",0.0490660306220646,0.0434187396534896,0.179789695210819,0.0730232085021755,0.938,0.0413624382581047,0.43755309512385,-0.0239571778801109,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",4,"OK",0.0517095204405211,0.043862930688397,0.204775660952442,0.0626454784437652,0.726,0.135303558889225,0.433702530626796,-0.0109359580032441,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",5,"OK",0.0507317943837301,0.0439041294840926,0.141442378929412,0.0481885998732898,0.836,-0.213536466354326,0.404932537241727,0.00254319451044032,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",6,"OK",0.0517674718806535,0.0448108074086488,0.127023719298743,0.0135060862659707,0.94,-0.456349027358087,0.342851602605105,0.0382613856146829,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",7,"OK",0.0523418841594303,0.0441983766844883,3712364690.17445,3606028032.95411,0,0.189159639283599,3929251896.43355,3606028033.00645,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",8,"OK",0.0503807346553612,0.0438507135551147,0.153680936805534,0.0666789320722024,0.848,0.0335467011093404,0.376146593045598,-0.0162981974168411,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",9,"OK",0.0496736219559114,0.0430417604168823,0.105558524168555,0.0429207452996261,0.954,-0.037192366894754,0.31405580878718,0.00675287665628534,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",10,"OK",0.0511588449837527,0.0446888909350974,0.137867971657067,0.0195062574526509,0.84,-0.00323242952489559,0.394543924412245,0.0316525875311018,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",11,"OK",0.0488092344138732,0.0426819819602134,0.0740038471993139,0.00341407856013391,0.972,0.0447455939085615,0.353887706736287,0.0453951558537393,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",12,"OK",0.0511725263616274,0.0448557653359478,0.0923655217072504,0.0533440302375128,0.976,0.0346005567363102,0.35145077438616,-0.0021715038758854,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",13,"OK",0.0524820311956816,0.0436462484576845,0.137555270401889,0.0760531208704209,0.654,0.0807787530649045,0.400033401772549,0.128535152066103,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",14,"OK",0.051170310148358,0.0437604346358781,0.0913338373847503,0.00511916648298744,0.976,-0.0346770226494275,0.374060113382398,0.0460511436653705,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",15,"OK",0.0503769844296909,0.0444873330966627,0.181363207390656,0.0489760824380383,0.942,0.0340485228365038,0.468572232137144,0.00140090199165265,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",16,"OK",0.0490102072453844,0.0433398544191386,0.149382201284878,0.0136566991853713,0.824,-0.0496511177635268,0.378060911417058,0.0353535080600131,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",17,"OK",0.0508225086340099,0.0427120120697043,0.116340351437767,0.0470738065562035,0.934,-0.21722030970171,0.367149668971595,0.00374870207780644,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",18,"OK",0.0474845279111959,0.0435307829169899,0.166675477306311,0.065355206563442,0.852,0.0121001451817384,0.481805164832055,-0.017870678652246,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",19,"OK",0.0480049822973723,0.0419784246202757,0.0731279790416139,0.0228877867688161,0.942,-0.171531319059082,0.350944916920131,0.0251171955285561,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",20,"OK",0.0505931956933027,0.0444810161098861,0.158305608160935,0.0313686173019343,0.914,0.0073906801701039,0.393018868393344,0.081961812995237,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",21,"OK",0.052605306174254,0.0434241935421952,0.160269263946106,0.0693020456114278,0.742,-0.181878722662628,0.395228138879573,-0.0166967394371738,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",22,"OK",0.0514266915724282,0.0442276283712379,0.179995875135428,0.0229194284986182,0.842,-0.215640464956011,0.471608166635089,0.02850726307381,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",23,"OK",0.0518299131402014,0.0444658866295731,0.118407234088671,0.0357577615845587,0.928,0.228991974910338,0.396804370769773,0.0160721515556427,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",24,"OK",0.0496569621099762,0.0432323773562114,0.126141292736899,0.0845491461693546,0.966,0.103531387726336,0.396766091378903,-0.0348921840593784,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",25,"OK",0.0546770795839751,0.0442962876851013,0.241313666426585,0.00507894870865752,0.568,0.0655927159642988,0.446893684648469,0.0495981308753176,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",26,"OK",0.0506099343185953,0.0442720666782009,0.164630521529933,0.0173460337191959,0.684,0.0491516540388442,0.358307415884726,0.0332639005993995,NA,NA,NA,NA,NA,NA
