"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP C (nonlinear): Tweedie Semicontinuous",1,"OK",0.00467408306989485,0.0195150930905089,0.0656305193138216,0.00931226979947019,0.988,-0.061361165921017,0.109059978684911,0.013986352869365,0.0372934137686747,0.0258817896144324,1,-0.0748880929406538,0.324633120986767,0.0453968827049414
"DGP C (nonlinear): Tweedie Semicontinuous",2,"OK",0.00533371029145488,0.0208818291898502,0.0185552633513897,0.0134345542805231,0.95,-0.296339606563525,0.0851620989350161,0.018768264571978,0.0973335671947979,0.0488294675091362,0.87,-0.474944873818054,0.323941695075543,0.0697112966989864
"DGP C (nonlinear): Tweedie Semicontinuous",3,"OK",0.00475961581892935,0.0198231979523438,0.0152685141159562,0.00453845206631913,0.94,0.266488862261763,0.0595271570822618,0.00929806788524849,0.0758012064165356,0.0115685058772821,0.998,0.293103874878891,0.326887020903048,0.0313917038296259
"DGP C (nonlinear): Tweedie Semicontinuous",4,"OK",0.00501604569103412,0.0202182707941816,0.0536867991886272,0.0106820104319975,0.942,0.15063847899338,0.101401731179477,-0.00566596474096338,0.111261226350979,0.000637444635100628,0.868,0.499082221725724,0.336202976148627,0.019580826159081
"DGP C (nonlinear): Tweedie Semicontinuous",5,"OK",0.00492120206200028,0.0201296210323276,0.0142360213234272,0.000652334096967191,0.984,-0.178158632565771,0.0623216485230939,0.00426886796503309,0.0705335716230315,0.0259247619773285,0.996,-0.251633060954537,0.30014775138616,0.0460543830096561
"DGP C (nonlinear): Tweedie Semicontinuous",6,"OK",0.00502166722975829,0.0205082461890081,0.0212844616975562,0.0028760763775759,0.836,-0.276629787018393,0.0724056017044753,0.00214559085218239,0.0572978766891449,0.00867325702450647,1,-0.251967379205572,0.336459385000641,0.0118349891645016
"DGP C (nonlinear): Tweedie Semicontinuous",7,"OK",0.00507738768918799,0.0203047786299309,0.0269703177460376,0.0190174127415582,0.818,-0.160733695999991,0.108436606294575,0.0240948004307462,0.0982338562705048,0.0194494121838026,0.92,-0.0327299937137253,0.316875099037799,0.0397541908137334
"DGP C (nonlinear): Tweedie Semicontinuous",8,"OK",0.00488714775976002,0.0200776700555447,0.0183537940688929,0.00475084612539951,0.94,0.0723886150519208,0.0799073001518956,0.000136301634360507,0.101999929593873,0.0113569630433232,0.888,-0.0916088188515513,0.303586069833941,0.00872070701222143
"DGP C (nonlinear): Tweedie Semicontinuous",9,"OK",0.00481855478927927,0.0197118008245733,0.0273445302675543,0.000521037304915196,0.934,-0.188402285097455,0.0730288615939475,0.00429751748436407,0.0936814174675361,0.00326786880835621,0.962,0.0777011585292395,0.353765523151217,0.0229796696329296
"DGP C (nonlinear): Tweedie Semicontinuous",10,"OK",0.00496262780534208,0.0204526501042761,0.0375571430266931,0.00112846834368171,0.95,0.0675961456342998,0.0943789126214162,0.0060910961490238,0.0631976989237893,0.0321810115128507,1,-0.316546674632883,0.313764347250466,0.0526336616171268
