"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP B (nonlinear): Gamma Hurdle",1,"OK",0.769013821741187,0.0528517767121514,1.97123029645595,0.261887104324297,0.934,0.330599150515052,3.8409535164718,1.03090092606548,0.148585601594856,0.0205172598108078,0.73,0.182433153219775,0.307224328538234,0.0733690365229592
"DGP B (nonlinear): Gamma Hurdle",2,"OK",0.725525530786932,0.0538805804560669,2.61598885297487,0.859346763932056,0.844,0.117268695283767,5.56847508452497,1.58487229471899,0.104540073638777,0.0648126314924341,0.94,0.164181196043005,0.33609868867031,0.118693211948501
"DGP B (nonlinear): Gamma Hurdle",3,"OK",0.633745788987463,0.0543082919267149,2.30201609135184,0.511232112478782,0.656,-0.0215994047895453,4.33986675361985,1.14497790146624,0.123036533766622,0.0302615566670403,0.834,0.127928703893091,0.339484910162393,0.0845698485937552
"DGP B (nonlinear): Gamma Hurdle",4,"OK",0.725978940189794,0.0546880759705666,2.45257356587255,0.260844243535269,0.948,-0.289029738569984,9.89068571485485,0.465134696654525,0.120056735039843,0.0109355722927252,0.804,0.245892880964429,0.336314463830505,0.0656236482632917
"DGP B (nonlinear): Gamma Hurdle",5,"OK",0.681499518966481,0.051647405014109,3.52058170556012,0.931599349469332,0.9,-0.133745891878416,11.0245735272453,1.61309886843581,0.0793226542105894,0.0184257748448434,0.934,-0.0892065569094858,0.304871908210845,0.0700731798589524
"DGP B (nonlinear): Gamma Hurdle",6,"OK",0.628924982968935,0.050579185260116,1.87090025433288,0.417122292520064,0.888,0.233608859211916,6.72946480600176,1.046047275489,0.0912345287058305,0.0166079120286984,0.97,0.0376202669453852,0.3389985510896,0.0339712732314175
"DGP B (nonlinear): Gamma Hurdle",7,"OK",0.698530192214403,0.0455932871122374,4.10718557134405,1.65482772205655,0.634,0.754652496569746,6.55000424199938,2.35335791427095,0.127096542208106,0.0408603591356785,0.762,0.363987883100284,0.318497118798447,0.0864536462479159
"DGP B (nonlinear): Gamma Hurdle",8,"OK",0.69593933964001,0.0496715965967399,2.38515894087437,0.59045700449514,0.81,0.510156451345013,5.30492076189894,1.28639634413515,0.0922585220992459,0.0060794450964527,0.896,0.310634906330361,0.298341744831109,0.0557510416931926
"DGP B (nonlinear): Gamma Hurdle",9,"OK",0.648951753996774,0.0479539992429396,3.2283036040253,1.16613770754553,0.852,0.288076933344817,8.44907704551208,1.8150894615423,0.0849589767969253,0.023168158317236,0.934,0.288010505264059,0.310106301988284,0.0247858409257036
"DGP B (nonlinear): Gamma Hurdle",10,"OK",0.689151907155665,0.0504557237136059,2.14291558045963,0.661959685049316,0.93,0.27530441137922,4.89812381791357,1.35111159220498,0.0864291364691386,0.0488154418423221,0.974,0.332358872963405,0.313217049685401,0.0992711655559279
"DGP B (nonlinear): Gamma Hurdle",11,"OK",0.729562794149019,0.055338977462651,1.34370172387461,0.211281801697798,0.97,0.48282355123712,3.67653819097246,0.940844595846817,0.0874816245641206,0.0450182768958049,0.844,0.140522618964167,0.343107104616568,0.100357254358456
"DGP B (nonlinear): Gamma Hurdle",12,"OK",0.642501894024201,0.0461514756632834,1.96414763311904,0.74690862660053,0.848,0.658910336024588,5.11298100960775,1.38941052062473,0.1067485472803,0.025221710108691,0.842,0.0384017371352289,0.306113955838343,0.0713731857719744
"DGP B (nonlinear): Gamma Hurdle",13,"OK",0.662501355696077,0.0496051157074074,6.43809561807708,2.02473072835643,0.626,0.325042179682121,6.54739080600789,2.68723208405251,0.151307375473353,0.0899681448153759,0.662,0.20125318376131,0.331973264222168,0.139573260522783
"DGP B (nonlinear): Gamma Hurdle",14,"OK",0.651959473665821,0.0498484669096141,2.84400721251915,0.0164800411709522,0.916,0.120139054876315,5.93523986439684,0.668439514836774,0.0934238439800459,0.0305998793362068,0.94,0.410244441397212,0.314995166496125,0.0804483462458209
"DGP B (nonlinear): Gamma Hurdle",15,"OK",0.642640180594348,0.0491723791123262,1.77886717536097,0.592420881344402,0.886,0.42447163580625,5.47063009205609,1.23506106193875,0.105775011213973,0.0770623081148833,0.79,0.203033139002024,0.340888219118237,0.12623468722721
"DGP B (nonlinear): Gamma Hurdle",16,"OK",0.716980463003956,0.0482728520074161,4.60795912924822,1.8920896259634,0.942,0.531185025225206,12.5924002359933,2.60907008896736,0.0745494314924066,0.00481252800774114,0.974,0.219270481029143,0.315682320467325,0.0530853800151573
"DGP B (nonlinear): Gamma Hurdle",17,"OK",0.774779111406518,0.0533662474709165,4.62324441827516,0.00247458683830012,0.562,-0.645300034719844,4.71713169887161,0.777253698244818,0.157458367583064,0.0669751354355474,0.736,0.0854773173168214,0.344081399989947,0.120341382906464
