"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP A (nonlinear): Log-Normal Hurdle",1,"OK",1.80877392082264,0.0336040676586361,6.75673202117233,1.90613889736592,0.494,-0.0540873879483916,9.95901518401515,3.71491281818856,0.0903706944281166,0.0250118891213061,0.972,-0.259841701280398,0.332775857745652,0.00859217853732999
"DGP A (nonlinear): Log-Normal Hurdle",2,"OK",1.72202704530989,0.0328049119968169,4.64552643746959,0.860101662627937,0.688,-0.356614062524363,6.59284609496411,0.861925382681957,0.110799162028309,0.0448837285096256,0.89,0.0798825746726667,0.3299777376637,-0.0120788165128087
"DGP A (nonlinear): Log-Normal Hurdle",3,"OK",1.51842857933478,0.0295313385608095,3.84894975583262,0.0330855404789325,0.698,-0.278623873623766,5.58784296461592,1.55151411981371,0.149439792377038,0.00693488278464512,0.724,0.0711578187473504,0.325859682759944,0.0364662213454547
"DGP A (nonlinear): Log-Normal Hurdle",4,"OK",1.6885511649119,0.0286350571110545,4.26601727304822,0.185800481704584,0.74,-0.340079069437811,7.78109664229744,1.87435164661648,0.103584821581087,0.048907731698201,0.92,0.223942102367927,0.323104631080483,0.0775427888092554
"DGP A (nonlinear): Log-Normal Hurdle",5,"OK",1.71311388873676,0.0314219575162607,6.71675415141914,1.92678898226602,0.534,0.0312177170263914,8.62039416221368,3.63990287100278,0.0943174114458263,0.0123756887327482,0.962,-0.11393206786807,0.299828044781664,0.0437976462490088
"DGP A (nonlinear): Log-Normal Hurdle",6,"OK",1.71624985488182,0.032533185328594,5.75583497132269,2.33173703762619,0.62,0.0339504210221762,8.40554910146516,4.04798689250801,0.110917148845467,0.0157355065524998,0.912,0.0769208911483292,0.334422775015716,0.0167976787760942
"DGP A (nonlinear): Log-Normal Hurdle",7,"OK",1.7265387342564,0.0326261564761375,3.00895656544595,0.548422563623417,0.896,0.164895693459823,6.24566011190833,2.27496129787982,0.135653107685974,0.0396058875775895,0.696,-0.228932723731647,0.314571528418233,-0.006979731101452
"DGP A (nonlinear): Log-Normal Hurdle",8,"OK",1.63720420417601,0.0297963144251623,5.35447002873916,1.18472583117189,0.51,-0.169381394365021,6.92728921629965,2.8219300353479,0.121209981925454,0.0146979654589757,0.816,-0.212713953179354,0.313233072953496,0.0150983489661865
"DGP A (nonlinear): Log-Normal Hurdle",9,"OK",1.59369619159857,0.0278555475776083,3.68950395783061,0.562055642964526,0.792,-0.0190806108177885,6.46262915994585,2.1557518345631,0.140695550974222,0.0290764417723862,0.79,-0.279301172641277,0.334423579020004,-0.00122089419477795
"DGP A (nonlinear): Log-Normal Hurdle",10,"OK",1.65586211332689,0.0329115238121043,2.73142250950744,0.288227123865441,0.866,0.0225623755076305,6.53899833563698,1.36763498946145,0.0920089301546223,0.0310186025650369,0.802,0.252414285050654,0.319365919067531,0.00189292124706738
"DGP A (nonlinear): Log-Normal Hurdle",11,"OK",1.66632309774318,0.0328001079300792,2.80223693188825,0.982847331619338,0.916,-0.395949509335584,5.66282203933099,0.683475766123843,0.089193712906428,0.0428271097958083,0.958,-0.0629985972674319,0.329369270637814,-0.0100270018657292
"DGP A (nonlinear): Log-Normal Hurdle",12,"OK",1.76805296776584,0.0349388868025488,6.63393568350677,2.23604145370189,0.618,0.0476064267967841,8.05394820277129,4.00409442146774,0.142700310003198,0.0240414100644194,0.694,-0.0145869030285488,0.303272644850024,0.0108974767381294
"DGP A (nonlinear): Log-Normal Hurdle",13,"OK",1.68818196774004,0.0329744640478939,525282930925.717,95510279483.5178,1,-0.358594821368098,18928564798834.5,-95510279481.8296,0.108799485023634,0.0507328121187987,0.754,0.108494529199478,0.323042471606975,-0.0177583480709048
"DGP A (nonlinear): Log-Normal Hurdle",14,"OK",1.56545153349283,0.0297233598223353,5.28868036762274,0.858754334029784,0.588,-0.361152376399077,7.26858574730332,2.42420586752262,0.0762424738401603,0.0258727737548673,0.98,0.251650863513823,0.320081920783309,0.0555961335772026
"DGP A (nonlinear): Log-Normal Hurdle",15,"OK",1.56528029526336,0.0304379106949437,3.56779704037974,0.16837434360847,0.76,-0.202605900422938,5.84247813363184,1.73365463887183,0.143786978991916,0.0333827169354266,0.682,0.315435451574555,0.330734732524729,-0.00294480624048293
"DGP A (nonlinear): Log-Normal Hurdle",16,"OK",1.65383302926224,0.0310746732852082,4.63965961528902,1.27844838864587,0.67,-0.0279698266822884,7.47437178852785,2.93228141790811,0.101397734336243,0.0313466182682235,0.958,-0.188286292117741,0.355381112886725,0.0624212915534317
"DGP A (nonlinear): Log-Normal Hurdle",17,"OK",1.82654050793356,0.0306279007761021,401718734008.79,321922526665.427,1,-0.232218297504429,18864385400388.3,321922526667.254,0.0564058384171163,0.0354465294490397,0.996,0.148573441390334,0.327062517450678,0.0660744302251418
"DGP A (nonlinear): Log-Normal Hurdle",18,"OK",1.63959610833767,0.0320792688566239,3.15780681950578,0.0213791455169032,0.768,0.0594133887025944,6.26123198131289,1.66097525385458,0.0847302995074887,0.0117635805263678,0.982,-0.393372083719473,0.329947566573947,0.0203156883302561
"DGP A (nonlinear): Log-Normal Hurdle",19,"OK",1.81100212801912,0.0309592713013849,4.80117205717842,0.0258955900325193,0.818,-0.0951929843014682,7.7200793302865,1.7851065379866,0.13748723421795,0.0682182424032082,0.666,0.0179155090850752,0.307109024476025,-0.0372589711018234
