"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP A (nonlinear): Log-Normal Hurdle",1,"OK",0.860725443309755,0.0523380867109889,5.56174200771097,1.76017576457417,0.792,0.143487919610994,8.84250903608325,2.62090120788393,0.152655623392794,0.0330810088873537,0.722,0.188833694616733,0.30957621398464,0.0854190955983426
"DGP A (nonlinear): Log-Normal Hurdle",2,"OK",0.811826171289445,0.0533436456268901,2.38947421570432,0.963498241823557,0.744,0.32301720411839,4.68737255698345,1.775324413113,0.110411192211381,0.0693494498520593,0.892,0.159022611305822,0.333597816931298,0.122693095478949
"DGP A (nonlinear): Log-Normal Hurdle",3,"OK",0.709414466852055,0.0537987106627132,1.96598000318436,0.0328269833262572,0.928,-0.407288896226076,4.27507221079192,0.742241450178312,0.120692392775213,0.0226662864535769,0.848,0.133577683199345,0.337044295020754,0.07646499711629
"DGP A (nonlinear): Log-Normal Hurdle",4,"OK",0.813203783950308,0.05422187970449,1.98296751242167,0.227764754476288,0.962,0.145159964058921,9.894260716386,0.58543902947402,0.115513228623663,0.0154128098233066,0.818,0.283652353567655,0.34018298814411,0.0696346895277967
"DGP A (nonlinear): Log-Normal Hurdle",5,"OK",0.761813482096405,0.0511078574866084,1.98937549098178,0.00420900601515664,0.896,-0.0709462138649519,5.02638707975674,0.766022488111561,0.0760312351427995,0.0230465536955711,0.954,-0.0469630306784489,0.305513027583602,0.0741544111821796
"DGP A (nonlinear): Log-Normal Hurdle",6,"OK",0.70286204764838,0.0500497317225582,2.90167076373427,1.39965853000951,0.632,-0.00257416751672853,6.09124468403748,2.10252057765789,0.0856360180178044,0.00227669221133595,0.97,0.113040804756147,0.33480281721611,0.0477730395112223
"DGP A (nonlinear): Log-Normal Hurdle",7,"OK",0.782667092315124,0.0450927822051097,70174847021.6793,21382691173.5148,1,0.19836533946817,657746009556.997,-21382691172.7321,0.130166522802027,0.0479521398107922,0.72,0.361137930763138,0.317352204480518,0.0930449220159019
"DGP A (nonlinear): Log-Normal Hurdle",8,"OK",0.778684420195761,0.0491529292557199,3.54422148659583,0.875076241015967,0.614,-0.0443854157384744,6.75842323950199,1.65376066121173,0.0918926964522275,0.0103045680324414,0.89,0.338016727512649,0.301063833971692,0.0594574972881613
"DGP A (nonlinear): Log-Normal Hurdle",9,"OK",0.72602041134221,0.0474751929256493,2.72890137834905,0.900858431442845,0.76,0.179905135422932,5.87079027944469,1.62687884278506,0.0835009046880212,0.0225001105477192,0.93,0.290808666563691,0.308360313488216,0.02497508237793
"DGP A (nonlinear): Log-Normal Hurdle",10,"OK",0.771679176868858,0.0499363409760237,2.74782373454148,1.27630967646064,0.732,0.427166991057687,5.02645671216834,2.0479888533295,0.0880636530854564,0.048370448969034,0.964,0.341810658088799,0.315144048012936,0.0983067899450578
