"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP B (nonlinear): Gamma Hurdle",1,"OK",1.31425869722037,0.0718249053094481,3.54356578771931,1.36692704909772,0.746,0.316358278893742,7.55644056627009,2.68118574631809,0.115354034437081,0.0331342836934367,0.922,0.0221197460989904,0.401742844646097,0.104959189002885
"DGP B (nonlinear): Gamma Hurdle",2,"OK",1.24928256800244,0.073057276340949,3.40286136203303,0.191055953271138,0.76,-0.312392322864229,6.55032619435955,1.44033852127358,0.131576089318661,0.0248546062663521,0.868,0.0458539848889597,0.413565955846099,0.0979118826073011
"DGP B (nonlinear): Gamma Hurdle",3,"OK",1.08672465620507,0.0718448293975101,1.90193819800648,0.329027022692879,0.936,0.290085968645475,5.24153818017657,1.41575167889795,0.14207704062255,0.0508469402718787,0.836,-0.00338305432409895,0.390784674307953,0.0209978891256314
"DGP B (nonlinear): Gamma Hurdle",4,"OK",1.2184435337695,0.0697435707642148,4.86309647618155,0.953751470098691,0.61,-0.165813585463441,7.019561778515,2.17219500386819,0.181979496062284,0.0765850965026936,0.76,0.132499666644185,0.402420202663573,0.146328667266908
"DGP B (nonlinear): Gamma Hurdle",5,"OK",1.23067364672599,0.0715551632018136,3.091860457245,0.197473105569514,0.952,0.183549760302998,7.98449118424198,1.4281467522955,0.128022215294395,0.0519897335885009,0.86,-0.104262898559163,0.394586249876268,0.0195654296133127
"DGP B (nonlinear): Gamma Hurdle",6,"OK",1.17191445326351,0.0710648494699032,2.68567348082522,0.832677271996601,0.638,0.2247331747722,4.85121495616734,2.00459172526011,0.0926131809002087,0.0544286295823698,0.966,0.0486220802710806,0.39671589825281,0.125493479052273
"DGP B (nonlinear): Gamma Hurdle",7,"OK",1.18415459913956,0.0661409370524688,3.47652850841166,1.15316183891578,0.696,0.70171557352911,5.65394978426187,2.33731643805534,0.150167292877117,0.0247007431028916,0.826,0.0157834861311302,0.385627885764808,0.0414401939495773
"DGP B (nonlinear): Gamma Hurdle",8,"OK",1.20329125006557,0.068922963649783,2.63709844275253,0.251965394265397,0.942,-0.104115398191714,6.35174584411366,0.951325855800175,0.0809480968179215,0.0382084386673067,0.956,0.0739991969889558,0.383485445738682,0.0307145249824763
"DGP B (nonlinear): Gamma Hurdle",9,"OK",1.13459725539491,0.0654603968839991,3.66268060459556,1.0822835334906,0.796,-0.0579332930722474,7.79562133964177,2.21688078888551,0.130477730222342,0.0283134955398947,0.914,-0.0525260951876271,0.397915687198794,0.0937738924238938
"DGP B (nonlinear): Gamma Hurdle",10,"OK",1.17649413280721,0.0705089386418431,3.55986086337232,0.394223857806928,0.788,-0.072784479612045,7.39602102847854,1.57071799061414,0.11973286021838,0.00621839865612095,0.95,0.0333209005785788,0.397989702557276,0.076727337297964
