"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP C (nonlinear): Tweedie Semicontinuous",1,"OK",0.0481842887666347,0.0428981678443606,0.208144882951114,0.0732683407247332,0.808,-0.103181630305289,0.371180598065843,0.121452629491368,0.0868474123051722,0.0116166351401941,0.998,-0.189628621035212,0.394563421224805,0.0312815327041665
"DGP C (nonlinear): Tweedie Semicontinuous",2,"OK",0.0549842681522592,0.0449814628489678,0.113061995743877,0.0487358752561819,0.962,-0.1506932650807,0.403103465218026,0.103720143408441,0.124537747120924,0.0188995392225427,0.944,-0.458769501192429,0.412136137906328,0.0260819236264251
"DGP C (nonlinear): Tweedie Semicontinuous",3,"OK",0.0490660306220646,0.0434187396534896,0.142404613399755,0.0608489141842648,0.94,0.0361039014263708,0.393918947456666,-0.0117828835622002,0.0948683861829495,0.013838508517265,0.988,0.0042341987001209,0.39488417953064,0.0572572481707546
"DGP C (nonlinear): Tweedie Semicontinuous",4,"OK",0.0517095204405211,0.043862930688397,0.174138625843365,0.0511729966145106,0.79,0.121490458609776,0.418987916010544,0.000536523826010532,0.13247170716675,0.0677067011754652,0.846,0.291281151667121,0.399610142113992,0.111569631863862
"DGP C (nonlinear): Tweedie Semicontinuous",5,"OK",0.0507317943837301,0.0439041294840926,0.117628588057359,0.054095619938953,0.914,-0.243768798503423,0.393894366516626,-0.00336382555522286,0.125855357609859,0.0632250424395993,0.88,-0.416520503414762,0.396006563304713,-0.0193209129555067
"DGP C (nonlinear): Tweedie Semicontinuous",6,"OK",0.0517674718806535,0.0448108074086488,0.115889996024042,0.0142793857228195,0.956,-0.457043998479133,0.319062313659889,0.037488086157834,0.149439097142306,0.0831596943831951,0.786,-0.499170101638513,0.404411299256538,0.127970501791844
"DGP C (nonlinear): Tweedie Semicontinuous",7,"OK",0.0523418841594303,0.0441983766844883,0.18193962281714,0.0701311417285766,0.67,0.00740646879314624,0.488205607379947,0.122473025888007,0.138507645386615,0.0120967766963459,0.85,-0.000200932340719076,0.388879723947037,0.0562951533808342
"DGP C (nonlinear): Tweedie Semicontinuous",8,"OK",0.0503807346553612,0.0438507135551147,0.13838721972886,0.0604536250989709,0.836,0.00234418238395785,0.349768343754901,-0.0100728904436097,0.1096075100237,0.00825054981397421,0.962,0.0219471966277033,0.397468499114677,0.0521012633690889
"DGP C (nonlinear): Tweedie Semicontinuous",9,"OK",0.0496736219559114,0.0430417604168823,0.128433660562066,0.0354730581325744,0.846,-0.0469747284680588,0.329364423974805,0.014200563823337,0.128633832620104,0.0174862284156573,0.9,-0.266543530444436,0.401864681501697,0.0605279888325396
"DGP C (nonlinear): Tweedie Semicontinuous",10,"OK",0.0511588449837527,0.0446888909350974,0.116763151131382,0.00193708206470621,0.836,-0.122213920370309,0.361092985037436,0.0492217629190465,0.12934895632751,0.00256587424943761,0.902,0.0274631243348505,0.402730036241302,0.047254765184535
