"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP B (nonlinear): Gamma Hurdle",1,"OK",1.59603648457209,0.0329479757699442,3.63741231624091,0.410562329475978,0.816,-0.0397747943125704,7.74538523707665,2.00659881404807,0.0946728213985008,0.0230386728110133,0.964,-0.279825139753257,0.325843879350363,0.00990930295893086
"DGP B (nonlinear): Gamma Hurdle",2,"OK",1.51963286726657,0.0321607180856195,3.81551399358452,0.186787271224392,0.726,-0.33282645105012,6.41360010938303,1.33284559604218,0.0973330626963809,0.0374783498193397,0.956,0.10176523754393,0.332969593995674,-0.00531763173372017
"DGP B (nonlinear): Gamma Hurdle",3,"OK",1.34001490351222,0.0288687258027891,3.02763675734059,0.924764943409483,0.82,0.0927005822980298,5.55905300232845,2.2647798469217,0.151360519468421,0.00518781771978166,0.708,0.0642961314776545,0.323418315893006,0.0340565435225708
"DGP B (nonlinear): Gamma Hurdle",4,"OK",1.48990863160567,0.0279982103707325,3.95948141794279,1.11050494314323,0.804,-0.223137821127896,8.97125488771493,2.6004135747489,0.106894298243839,0.0412033478130453,0.918,0.227024163911252,0.313869952974182,0.0692015581837778
"DGP B (nonlinear): Gamma Hurdle",5,"OK",1.51152887882419,0.0307617566940785,7.5727874842471,2.8692503001904,0.536,0.031415297344512,9.74398125001891,4.38077917901458,0.0867851544908238,0.00487175194365081,0.96,-0.0890582122919349,0.296298574098275,0.0356335086377293
"DGP B (nonlinear): Gamma Hurdle",6,"OK",1.51484056842239,0.0318730062144022,3.78556836498137,0.348667118539115,0.764,0.11167511170671,7.55069923609695,1.8635076869615,0.109127385317412,0.00901988910954179,0.918,-0.00280975847794449,0.323738153566163,0.0228531171048604
"DGP B (nonlinear): Gamma Hurdle",7,"OK",1.52416572960618,0.0320040934409262,3.2551673941608,0.312110400876363,0.876,0.0802644679942186,6.38929010006632,1.21205532872982,0.122866553621871,0.0448915258546232,0.754,-0.142475933714607,0.317101043356618,-0.0128874324136971
"DGP B (nonlinear): Gamma Hurdle",8,"OK",1.44453172929624,0.0291468659986657,4.57511127532766,1.30604669604822,0.724,-0.0974497830486851,7.78752654571735,2.75057842534446,0.129592355450777,0.0179941921289084,0.756,-0.182660345578343,0.313527755861127,0.0111526738697573
"DGP B (nonlinear): Gamma Hurdle",9,"OK",1.40665250514598,0.0272413670561292,3.55062646864108,0.982896399634492,0.862,0.223682405406397,7.64755262059531,2.38954890478047,0.129308268587099,0.0304823425243909,0.846,-0.276229216503378,0.333261112854609,-0.0032409754682617
"DGP B (nonlinear): Gamma Hurdle",10,"OK",1.46131768077834,0.0322460466138831,3.65222933501875,0.98377399346068,0.792,0.00361491063966649,7.23431662137465,2.44509167423902,0.0923336227588632,0.0335093142633616,0.776,0.333653811305332,0.316096920175788,-0.00126326764947845
"DGP B (nonlinear): Gamma Hurdle",11,"OK",1.4703280150288,0.0321274542298326,4.56374655682314,1.33146287735117,0.818,-0.632770927366236,6.17489399510509,0.138865137677634,0.0895936656774207,0.0462763324935603,0.968,-0.0316737364344824,0.331946203575891,-0.0141488782637276
"DGP B (nonlinear): Gamma Hurdle",12,"OK",1.56022788016808,0.0342870599306884,11.163420965243,4.32411940440283,0.68,-0.365745922860374,24.0228581795186,5.88434728457091,0.144129512185008,0.0321735505450992,0.676,-0.031879074861779,0.301473558763031,0.00211350938558919
"DGP B (nonlinear): Gamma Hurdle",13,"OK",1.48962262427129,0.0323357899330454,123975.432271299,122342.800593488,0,0.00378968181666996,89467.6243765065,122344.290216112,0.108371834792499,0.0524034534329586,0.746,0.0930690586319803,0.319970067189219,-0.0200676634999132
"DGP B (nonlinear): Gamma Hurdle",14,"OK",1.38178415172397,0.029103306944675,3.45739055334987,0.102891929738266,0.798,-0.195853265588849,6.6231856180916,1.48467608146224,0.0816618985310818,0.014431978678927,0.976,0.231197940172795,0.315344025343256,0.043535285623602
"DGP B (nonlinear): Gamma Hurdle",15,"OK",1.38145557910481,0.0298153808115122,5.13300481319104,0.770041217593295,0.662,-0.299009251599494,7.19810452677211,0.611414361511513,0.149268024091012,0.0250610241259683,0.662,0.33013654654517,0.327270373027297,0.00475435668554398
