"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP B (nonlinear): Gamma Hurdle",1,"OK",1.38449800188022,0.0557688496158751,2.65014800578468,0.868281601403477,0.992,-0.465804337540741,7.3636383682157,0.516216400476748,0.122393577921942,0.0431643054765525,0.992,0.146157900086507,0.545823526501551,0.0989331550924276
"DGP B (nonlinear): Gamma Hurdle",2,"OK",1.42363317531311,0.0594952776958274,4.95764083319809,2.05298186491668,0.776,0.344189877096517,9.95780833163034,3.47661504022979,0.216986203351978,0.00489689012541696,0.804,-0.132948178993246,0.541140921717103,0.0545983875704104
"DGP B (nonlinear): Gamma Hurdle",3,"OK",1.45116075881054,0.055576647502657,4.92749144126727,1.92523791298026,0.876,-0.59384500407407,10.5749365182035,-0.474077154169725,0.171750166334009,0.0448243907835384,0.932,-0.0564251093031845,0.547940989757428,0.0107522567191187
"DGP B (nonlinear): Gamma Hurdle",4,"OK",1.5778501443891,0.0553308037706293,7.58355334870917,2.43731253731398,0.832,0.172889308317803,12.8689814301351,4.01516268170308,0.0993667630057964,0.0614898823028469,1,0.0551021764842307,0.554672519617408,0.116820686073476
"DGP B (nonlinear): Gamma Hurdle",5,"OK",1.4021254694997,0.0586305682257537,2.83205568666199,0.225885130880432,0.968,0.0971959107788254,8.82231233162083,1.17624033861927,0.133785878906042,0.000861100166553289,0.992,0.0628525196983271,0.531444071790705,0.059491668392307
"DGP B (nonlinear): Gamma Hurdle",6,"OK",1.30067265365545,0.0595189892959818,3.9493610667346,1.84249508505308,0.796,0.00662642590609441,11.9344904569444,3.14316773870852,0.13867986106688,0.0334034230303165,0.972,-0.105205141433222,0.553356667611752,0.0929224123262983
"DGP B (nonlinear): Gamma Hurdle",7,"OK",1.34694600085868,0.0596459665419701,5.11568701861565,1.123966185491,0.812,0.0815425214908026,11.499312972578,2.47091218634968,0.13253144926552,0.0482516871729896,0.988,-0.162110060731974,0.555816259923783,0.10789765371496
"DGP B (nonlinear): Gamma Hurdle",8,"OK",1.28832998608305,0.0527499656573137,3.92683934846465,0.84263538972062,0.908,-0.107415496808457,9.06212886406064,2.13096537580367,0.185432652720063,0.0927038825449524,0.88,0.0854971126902033,0.544178785777944,0.145453848202266
"DGP B (nonlinear): Gamma Hurdle",9,"OK",1.16027439253467,0.0583393678523996,2.57934586366196,0.113810856903171,0.868,-0.284371302648057,6.38307388922251,1.27408524943784,0.239460232782632,0.00063260740214704,0.78,-0.0101849777731501,0.538141997783089,0.0577067604502525
"DGP B (nonlinear): Gamma Hurdle",10,"OK",1.5067067076284,0.0659329802627683,16470.5713201691,7996.83763307782,0.256,0.136793051292837,26935.3597114058,7998.34433978545,0.186078587918642,0.0269960157581861,0.808,0.137415657061398,0.535387312354765,0.0929289960209543
