"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaP01_CATE_RMSE","GammaP01_CATE_Abs_Bias","GammaP01_CATE_Coverage","GammaP01_CATE_Correlation","GammaP01_CATE_CI_Length","GammaP01_Est_ATE","GammaP01_Hurdle_RMSE","GammaP01_Hurdle_Abs_Bias","GammaP01_Hurdle_Coverage","GammaP01_Hurdle_Correlation","GammaP01_Hurdle_CI_Length","GammaP01_Est_Hurdle_ATE"
"DGP A (nonlinear): Log-Normal Hurdle",1,"OK",1.80877392082264,0.0336040676586361,6.90118136897657,1.12927625004657,0.496,-0.162909169772843,9.11319520343207,2.93805017086921,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",2,"OK",1.72202704530989,0.0328049119968169,4.80844420636354,0.965464902446374,0.65,-0.273895696315364,6.700187298109,0.75656214286352,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",3,"OK",1.51842857933478,0.0295313385608095,4.44831720333179,0.16685296217433,0.63,-0.283180286559607,5.84103307905093,1.35157561716045,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",4,"OK",1.6885511649119,0.0286350571110545,4.28678631873983,0.321887248886436,0.778,-0.332246858235688,8.14096997803033,2.01043841379833,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",5,"OK",1.71311388873676,0.0314219575162607,7.08607319793582,2.06406940114914,0.508,0.0134048957278781,8.56864122241167,3.7771832898859,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",6,"OK",1.71624985488182,0.032533185328594,6.03435649874073,2.15951739699096,0.556,0.0296621852683181,8.29645882933572,3.87576725187278,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",7,"OK",1.7265387342564,0.0326261564761375,3.1248140135208,0.389286896422729,0.906,0.0221830011855048,6.54919106464955,2.11582563067913,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",8,"OK",1.63720420417601,0.0297963144251623,5.47118861276739,1.03145404422185,0.482,-0.215550545398152,7.01190136151058,2.66865824839786,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",9,"OK",1.59369619159857,0.0278555475776083,3.72170728132757,0.197222558915386,0.802,-0.0963859650280165,6.7255651864401,1.79091875051396,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",10,"OK",1.65586211332689,0.0329115238121043,3.25174359100517,0.410670273355957,0.874,-0.203448463806122,6.62628499543085,1.24519183997093,NA,NA,NA,NA,NA,NA
