"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP A (nonlinear): Log-Normal Hurdle",1,"OK",1.46798684685201,0.0717687960179394,7.19316306881787,2.84011167059387,0.562,0.0509572575341422,11.5344960310944,4.30809851744588,0.145844867355391,0.0136172472798856,0.838,-0.005063009421967,0.402588814481661,0.085386043297825
"DGP A (nonlinear): Log-Normal Hurdle",2,"OK",1.3953554626142,0.0730564793162102,2.9817019794352,0.46432419748971,0.764,-0.0540626665487198,5.96919892453828,1.85967966010391,0.149361749054781,0.031081965767599,0.826,0.0544149705512488,0.403907965467895,0.104138445083809
"DGP A (nonlinear): Log-Normal Hurdle",3,"OK",1.21332229627424,0.0719070138943265,1.92255279329981,0.244239536205,0.964,-0.0291232989561906,5.22352110311601,0.969082760069236,0.149860148995307,0.040305179395641,0.828,0.004242622733478,0.391115244903881,0.0316018344986854
"DGP A (nonlinear): Log-Normal Hurdle",4,"OK",1.36086139459503,0.0698640280873067,4.55480369948858,1.21113884404413,0.59,0.0690767127413237,6.28746394628396,2.57200023863916,0.213376788824999,0.0921256118705874,0.684,0.123414897401717,0.410726325791825,0.161989639957894
"DGP A (nonlinear): Log-Normal Hurdle",5,"OK",1.37274337222837,0.0715123069258409,3.47556046655132,0.8785507630798,0.912,0.053320416222679,6.68676299524284,0.49419260914857,0.11720041513553,0.0482698159002428,0.89,-0.0625170624350451,0.393010690501481,0.0232424910255981
"DGP A (nonlinear): Log-Normal Hurdle",6,"OK",1.30505577790732,0.0709609555801723,2.80866474490011,1.06873792499874,0.628,-0.0133599554937872,5.64576787983926,2.37379370290606,0.109022318457638,0.0849363301934524,0.912,0.112794252100836,0.397690917109966,0.155897285773625
"DGP A (nonlinear): Log-Normal Hurdle",7,"OK",1.32092658636603,0.0659446758790443,2.60238689104149,1.06007763727993,0.87,0.647214711629283,5.96058958327482,2.38100422364597,0.110192220091339,0.000713012565843706,0.952,0.0303108066886274,0.384589658643938,0.0652316633132006
"DGP A (nonlinear): Log-Normal Hurdle",8,"OK",1.34393361783001,0.0688754158550571,2.81776447272864,0.214002153115069,0.84,-0.103346538241487,4.93806071844203,1.12993146471495,0.0733335229027035,0.0235031752099498,0.97,0.105080959172686,0.382929534599856,0.0453722406451073
"DGP A (nonlinear): Log-Normal Hurdle",9,"OK",1.26636266625191,0.0654421606019721,4.04300050888404,1.3328176248997,0.598,-0.159683797762393,7.1104420929059,2.5991802911516,0.125184516455765,0.0389061958438336,0.896,-0.0300724298712124,0.392920956339361,0.104348356445806
"DGP A (nonlinear): Log-Normal Hurdle",10,"OK",1.31328074704068,0.0703955425118843,3.30865436064758,0.426473045287359,0.678,-0.0360351734719934,5.28959765881356,1.73975379232804,0.119052952163714,0.0231300362000225,0.95,0.0309641939479178,0.397441568170159,0.0935255787119067
"DGP A (nonlinear): Log-Normal Hurdle",11,"OK",1.36408447916929,0.0736926621004474,2.95284437290162,0.90665662642731,0.732,0.52095168820008,5.5608072432335,2.2707411055966,0.121828436195431,0.0224799984152118,0.924,0.0716790848606246,0.395193869187117,0.0961726605156592
"DGP A (nonlinear): Log-Normal Hurdle",12,"OK",1.35400071019165,0.0682207067062277,254.84950585282,49.9553776799865,0.704,0.853424651817136,242.057721017716,51.3093783901781,0.121081963428694,0.0557894529252165,0.886,-0.113134272142095,0.399370429329237,0.124010159631444
"DGP A (nonlinear): Log-Normal Hurdle",13,"OK",1.33564316452925,0.0687254135376311,2.36060945697437,0.663095554602448,0.832,0.141175593584629,6.45924544023429,1.9987387191317,0.148360912589735,0.0334781127179339,0.798,0.0205374318873832,0.397317021060243,0.102203526255565
"DGP A (nonlinear): Log-Normal Hurdle",14,"OK",1.24083667206753,0.0661238880880955,4.79789486668532,0.92371071231505,0.754,-0.0428929856020098,6.70350614379168,2.16454738438258,0.126859609007781,0.000604458425192309,0.92,0.0312933133787274,0.398064158429424,0.0655194296629032
"DGP A (nonlinear): Log-Normal Hurdle",15,"OK",1.22968184392953,0.0673833970292529,3.28605003579658,1.85642536364057,0.736,0.535531660552444,5.68493409091047,3.0861072075701,0.139823452983158,0.0469372740045391,0.832,0.123106434301261,0.39778483132418,0.114320671033792
"DGP A (nonlinear): Log-Normal Hurdle",16,"OK",1.32566175967493,0.0662527235054611,43.7519668857026,6.09672145356784,0.992,-0.62457399430232,65.8724112816833,-4.77105969389291,0.159627783053209,0.0637840593853498,0.796,-0.0821884409648343,0.409852819323582,0.130036782890811
"DGP A (nonlinear): Log-Normal Hurdle",17,"OK",1.45803096286631,0.069984110892028,4.7421387526104,1.23781751674636,0.768,0.384184494578119,10.8926740285567,2.69584847961267,0.114524249017925,0.0440547122783613,0.952,0.0471350492621295,0.403017006061211,0.0259293986136667
"DGP A (nonlinear): Log-Normal Hurdle",18,"OK",1.26375680103644,0.0709193864121582,2.62902019027793,0.401158391919386,0.846,0.210600731939732,5.72831998569516,1.66491519295583,0.0970741126784829,0.0414485647284566,0.994,-0.0769914009389813,0.399273796938793,0.0294708216837016
"DGP A (nonlinear): Log-Normal Hurdle",19,"OK",1.4593513252578,0.0679934677804337,3.84034785406292,1.72766056581423,0.684,0.518939606701705,6.74074380546966,3.18701189107203,0.104122970128436,0.0407683493578012,0.928,0.113050080637885,0.401565447838548,0.108761817138235
