"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaP01_CATE_RMSE","GammaP01_CATE_Abs_Bias","GammaP01_CATE_Coverage","GammaP01_CATE_Correlation","GammaP01_CATE_CI_Length","GammaP01_Est_ATE","GammaP01_Hurdle_RMSE","GammaP01_Hurdle_Abs_Bias","GammaP01_Hurdle_Coverage","GammaP01_Hurdle_Correlation","GammaP01_Hurdle_CI_Length","GammaP01_Est_Hurdle_ATE"
"DGP A (nonlinear): Log-Normal Hurdle",1,"OK",1.46798684685201,0.0717687960179394,18.291087489635,9.98966921567658,0.302,0.111784996907653,21.520635307795,11.4576560625286,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",2,"OK",1.3953554626142,0.0730564793162102,3.38475424392627,0.591296269513206,0.768,0.0340830235627504,7.33007077789977,1.9866517321274,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",3,"OK",1.21332229627424,0.0719070138943265,2.89374416335763,0.800949764895029,0.9,-0.291038544110163,6.55652743949225,0.412372531379207,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",4,"OK",1.36086139459503,0.0698640280873067,6.22826775074351,1.56889994820452,0.548,-0.00625740205072683,9.22574060589268,2.92976134279955,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",5,"OK",1.37274337222837,0.0715123069258409,5.57311376433601,1.83479770088689,0.876,-0.0779347756179599,7.52225257058691,-0.462054328658521,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",6,"OK",1.30505577790732,0.0709609555801723,2.85685398382376,1.13618138282206,0.684,0.132062184717559,6.64923314381083,2.44123716072938,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",7,"OK",1.32092658636603,0.0659446758790443,2.25766993048455,0.317021630362364,0.95,0.60812593167855,6.86290251481189,1.6379482167284,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",8,"OK",1.34393361783001,0.0688754158550571,3.03774306352533,0.604617424917772,0.858,-0.22415813574182,5.6435083384761,0.739316192912243,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",9,"OK",1.26636266625191,0.0654421606019721,4.6177717448314,0.561356387619104,0.646,-0.453774667541329,7.84914354403503,1.82771905387101,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",10,"OK",1.31328074704068,0.0703955425118843,4.30681943671612,0.000496366274723666,0.614,-0.137199737144867,6.25362622268583,1.31278438076595,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",11,"OK",1.36408447916929,0.0736926621004474,3.4298923231206,0.938928259152257,0.708,0.570877159269985,6.90887457850007,2.30301273832154,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",12,"OK",1.35400071019165,0.0682207067062277,301766061142.787,41591759069.9392,1,0.10627992537081,21372949163048.9,41591759071.2932,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",13,"OK",1.33564316452925,0.0687254135376311,2.91501957407041,0.520236416936424,0.73,0.0935464183231446,7.05986727386967,1.85587958146568,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",14,"OK",1.24083667206753,0.0661238880880955,3.69789833333281,0.17928683783311,0.826,-0.253883869842403,7.03972039214907,1.42012350990064,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",15,"OK",1.22968184392953,0.0673833970292529,3.42812707741289,1.43582706796666,0.708,0.550549353476856,7.40464309531417,2.6655089118962,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",16,"OK",1.32566175967493,0.0662527235054611,6.19928910441929,3.14048386212906,0.836,0.549128218987915,18.5035328314832,4.46614562180399,NA,NA,NA,NA,NA,NA
