"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaP01_CATE_RMSE","GammaP01_CATE_Abs_Bias","GammaP01_CATE_Coverage","GammaP01_CATE_Correlation","GammaP01_CATE_CI_Length","GammaP01_Est_ATE","GammaP01_Hurdle_RMSE","GammaP01_Hurdle_Abs_Bias","GammaP01_Hurdle_Coverage","GammaP01_Hurdle_Correlation","GammaP01_Hurdle_CI_Length","GammaP01_Est_Hurdle_ATE"
"DGP B (nonlinear): Gamma Hurdle",1,"OK",0.769013821741187,0.0528517767121514,9.34721458551463,2.17434793495732,0.79,0.0743427048228206,23.7991181493245,2.94336175669851,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",2,"OK",0.725525530786932,0.0538805804560669,3.84992114892778,1.35104356970925,0.788,0.0510592940662415,8.21514113348749,2.07656910049618,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",3,"OK",0.633745788987463,0.0543082919267149,4.44634937640641,0.802895647895606,0.684,-0.00147275128082649,7.49557732487677,1.43664143688307,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",4,"OK",0.725978940189794,0.0546880759705666,3552817906.43383,3548802072.1952,0.002,-0.21344037735234,2277341474.11363,3548802072.92118,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",5,"OK",0.681499518966481,0.051647405014109,9969.69011780347,2487.95300990801,0.15,-0.251392430805491,2296.92269992149,-2487.27151038904,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",6,"OK",0.628924982968935,0.050579185260116,3527020147038.24,2505626685154.87,0,0.126760593698221,2412219698082.85,-2505626685154.24,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",7,"OK",0.698530192214403,0.0455932871122374,256578226658.094,142792673359.028,1,-0.017295230909053,21372949163048.9,-142792673358.33,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",8,"OK",0.69593933964001,0.0496715965967399,501158279128.459,95846789320.9359,0.124,0.0051466752905148,69634774195.2433,-95846789320.24,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",9,"OK",0.648951753996774,0.0479539992429396,4.79937057521198,0.915599245374114,0.874,0.193152425969771,10.2476094799613,1.56455099937089,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",10,"OK",0.689151907155665,0.0504557237136059,1.84916474636981,0.19790964358309,0.88,0.425739599709008,6.29259396255801,0.887061550738754,NA,NA,NA,NA,NA,NA
