"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP C (nonlinear): Tweedie Semicontinuous",1,"OK",0.179774340934483,0.0517373543818313,0.246261821017233,0.00806356537422068,0.992,-0.138807912360633,1.36708107049194,0.171710775560262,0.122972515427284,0.0579387317930672,0.98,0.499578244052786,0.524770021395892,-0.00620137741123588
"DGP C (nonlinear): Tweedie Semicontinuous",2,"OK",0.190058327717779,0.053554214632161,0.62726823773278,0.247444264814773,0.768,-0.320919528631855,1.13570637798583,-0.0573859370969946,0.15235886725351,0.0778919275405557,0.952,-0.414031720454098,0.558809483359034,-0.0243377129083947
"DGP C (nonlinear): Tweedie Semicontinuous",3,"OK",0.19386277034822,0.0506217469413154,1.03072004683914,0.627118999549069,0.7,-0.115929403333906,2.10981046397847,-0.433256229200849,0.158032355442459,0.0619410356900203,0.94,0.132824207211918,0.548049090642604,0.112562782631336
"DGP C (nonlinear): Tweedie Semicontinuous",4,"OK",0.167214574419584,0.0504742685817854,8328629.71941332,4280364.21181113,0,-0.0219985363452623,6042577.89806404,-4280364.04459656,0.125503958529735,0.00218595658547395,1,0.0572051715524037,0.545553045015371,0.0482883119963114
"DGP C (nonlinear): Tweedie Semicontinuous",5,"OK",0.168107596135877,0.0509384806424474,0.321444528332479,0.210957075061936,0.908,-0.254744199134301,1.1373246668489,-0.0428494789260593,0.213735945943662,0.110714444685358,0.796,-0.356670016505254,0.553625414847995,-0.0597759640429111
"DGP C (nonlinear): Tweedie Semicontinuous",6,"OK",0.171634674237786,0.052212650702827,0.329972736173702,0.191361059499731,0.968,-0.410878472981418,1.32480174349047,-0.0197263852619457,0.123576998067641,0.0269956732310911,1,-0.289260214343961,0.57241046920745,0.0252169774717359
"DGP C (nonlinear): Tweedie Semicontinuous",7,"OK",0.18636811387013,0.0532693465161535,0.352326621374584,0.0169448784571525,0.96,0.266028349300455,1.5648692018144,0.169423235412978,0.167299152983901,0.071785196077812,0.924,0.0248000107553073,0.541142049572004,-0.0185158495616585
"DGP C (nonlinear): Tweedie Semicontinuous",8,"OK",0.171663677339342,0.0487506793299295,0.609598655790239,0.160574271801749,0.908,-0.187649956595997,1.72119907869294,0.0110894055375938,0.184895507331214,0.132367470656769,0.816,-0.260181383069299,0.537742694118253,-0.0836167913268393
"DGP C (nonlinear): Tweedie Semicontinuous",9,"OK",0.176790865604907,0.0504091881365901,0.370103870348257,0.0282051877194819,0.98,0.106057569104889,1.38150740666873,0.148585677885425,0.16035140859835,0.0988236292210933,0.86,0.207364644601929,0.541752993648298,0.149232817357683
"DGP C (nonlinear): Tweedie Semicontinuous",10,"OK",0.178516758379617,0.054809738031281,0.574435396618996,0.102726536105254,0.652,-0.0374459152834337,1.11673929713245,0.281243294484871,0.208011203989447,0.01949771114274,0.824,-0.275954873983937,0.551488572715639,0.074307449174021
"DGP C (nonlinear): Tweedie Semicontinuous",11,"OK",0.186653834903343,0.0513707092691459,0.238300227602925,0.145421886188586,0.964,0.0590206782490655,1.2308582052735,0.041231948714757,0.115676759758369,0.0587663219989605,0.996,0.214107144376311,0.54776168031994,-0.0073956127298146
