"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP B (nonlinear): Gamma Hurdle",1,"OK",1.32068980625029,0.0587625169975603,3.03124466862288,0.0628271464748602,0.665,0.213329875977946,4.33180015829514,1.38351695272515,0.113434017809828,0.0433098307859962,0.816,-0.20729462339656,0.278385845610638,0.0154526862115641
"DGP B (nonlinear): Gamma Hurdle",2,"OK",1.35611582704947,0.0610520065084555,3.5619968303811,0.960613799764486,0.668,0.138212775189244,4.73434443183741,2.31672962681396,0.0915509492037634,0.0192354845446294,0.917,0.145910520964257,0.283930487081963,0.0802874910530849
"DGP B (nonlinear): Gamma Hurdle",3,"OK",1.26357303851236,0.0590965599524502,5.42141924615846,1.7351388265644,0.498,-0.127878413847293,6.22959908908743,2.99871186507676,0.0875785089118685,0.00556982031809591,0.929,-0.043668663165688,0.287582571831486,0.0535267396343543
"DGP B (nonlinear): Gamma Hurdle",4,"OK",1.33088919772982,0.0605077594224344,4.4571088126155,0.532349414520055,0.902,0.384081332274384,14.4345167677859,1.86323861224988,0.0916071578928084,0.0230505801590694,0.922,-0.12784751579167,0.287610519781024,0.0835583395815038
"DGP B (nonlinear): Gamma Hurdle",5,"OK",1.43332602686414,0.0583541145427272,3.48334880469696,0.455055825926127,0.707,-0.0479525799763675,4.79003019260059,1.88838185279027,0.104024475986443,0.0329933304437371,0.822,-0.13796731302501,0.279147394442599,0.0913474449864643
"DGP B (nonlinear): Gamma Hurdle",6,"OK",1.36760288256194,0.0616226001234908,3.72409907165026,0.267180027574657,0.582,-0.0868746735607214,5.0089664453421,1.6347829101366,0.104942717191628,0.0423999337855187,0.829,-0.218090953262369,0.280078593450515,0.019222666337972
"DGP B (nonlinear): Gamma Hurdle",7,"OK",1.43020001537259,0.0614730536667273,3.57664286501694,0.362739768237702,0.659,0.0381553913226569,4.94421459232044,1.79293978361029,0.127486599625759,0.0285189193490776,0.759,-0.133574166013586,0.284778614843594,0.0329541343176497
"DGP B (nonlinear): Gamma Hurdle",8,"OK",1.37022467475421,0.0597239384862113,3.04672345876743,0.456396314437921,0.601,0.172361574034723,4.49789424890965,1.82662098919213,0.135775974511958,0.0345477599742099,0.658,-0.0868080839412543,0.280867684076702,0.0251761785120014
"DGP B (nonlinear): Gamma Hurdle",9,"OK",1.37450822336125,0.0587225640735067,3.50357158982748,0.455304187894153,0.609,-0.152354430991439,4.84342840896508,1.82981241125541,0.0733265642980116,0.0465216619900833,0.974,-0.045760483224926,0.28147313441235,0.10524422606359
"DGP B (nonlinear): Gamma Hurdle",10,"OK",1.36941266639923,0.0603379527723118,2.58748644796111,0.0197478070041626,0.779,-0.0392296230548098,4.59611973630773,1.38916047340339,0.121009808280098,0.0696057610290037,0.787,-0.281495010171792,0.290346873910901,-0.00926780825669191
