"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP C (nonlinear): Tweedie Semicontinuous",1,"OK",0.174938375886975,0.0521978364245934,0.622538267827807,0.320760989640888,0.99,0.029043749752165,3.45408489072137,0.495699365527863,0.2481240432966,0.018110397468697,0.97,-0.381615895470845,0.868496329675032,0.0340874389558964
"DGP C (nonlinear): Tweedie Semicontinuous",2,"OK",0.167571036971385,0.0503257092105777,0.53719967212561,0.269068283843199,0.9,0.145509132230985,2.26923697139126,-0.101497246871814,0.182023394186343,0.0330225879560643,1,0.226327736861983,0.807757354737977,0.083348297166642
"DGP C (nonlinear): Tweedie Semicontinuous",3,"OK",0.178346371722813,0.0518899521125538,1.65825648838351,0.789367216067489,0.74,-0.0569876829414519,3.20061147512279,-0.611020844344676,0.208036113477496,0.12902882499147,1,-0.424971602653552,0.837691854320296,-0.077138872878916
"DGP C (nonlinear): Tweedie Semicontinuous",4,"OK",0.172108295235235,0.0511973928805942,1.34086094935818,0.0441924570961169,0.92,0.207381345944176,2.97452630628791,0.216300752331352,0.205463389506516,0.0329611545565753,1,-0.12889414828474,0.837103038177556,0.0841585474371695
"DGP C (nonlinear): Tweedie Semicontinuous",5,"OK",0.145329356118106,0.0507246658576096,0.712211749966306,0.375094441698196,0.76,-0.0721001460340985,2.12954520441803,-0.22976508558009,0.295321637877249,0.105662250767759,0.84,-0.212468995671733,0.80588503240741,-0.0549375849101499
"DGP C (nonlinear): Tweedie Semicontinuous",6,"OK",0.229915256931409,0.0506912656852047,0.840104833756899,0.324117826196839,0.99,0.40075085876192,4.13972543863052,-0.0942025692654304,0.176620414502263,0.0327572624168267,1,0.523436534633712,0.840239739191518,0.0834485281020313
"DGP C (nonlinear): Tweedie Semicontinuous",7,"OK",0.157605674854273,0.0534816710102183,0.648595859783346,0.181811293724735,1,0.0422950273550015,2.95582480307221,0.339416968579007,0.203353324364755,0.0956994860796301,0.99,0.113694666472255,0.849615389722792,-0.0422178150694118
"DGP C (nonlinear): Tweedie Semicontinuous",8,"OK",0.153419501241951,0.0486986847273698,0.462010415345123,0.199627743816815,0.95,-0.111565541773185,2.74612754458191,-0.0462082425748634,0.412257687746919,0.255781804134462,0.62,-0.445137224974639,0.778486192913707,-0.207083119407092
"DGP C (nonlinear): Tweedie Semicontinuous",9,"OK",0.172870324474864,0.050240723290954,3.11923036763409,0.0898638820164044,0.92,0.101624231383857,6.71729402242217,0.262734206491269,0.189212555552063,0.10340093774528,1,-0.0462737558076455,0.834645509383097,-0.0531602144543256
"DGP C (nonlinear): Tweedie Semicontinuous",10,"OK",0.186020846802491,0.0551152162905868,0.708511166473753,0.0480953453526663,0.95,0.120641237697769,2.58519978717696,0.234116192155158,0.207666365985534,0.160131244830498,1,0.20809608888078,0.854068068614162,0.215246461121084
"DGP C (nonlinear): Tweedie Semicontinuous",11,"OK",0.149529707885629,0.0513472146357512,0.634673449512303,0.0528628977512056,0.83,0.193308579915476,2.1540101455199,0.0966668101344229,0.167664445021095,0.011283924092622,1,-0.174087925166455,0.83790545888955,0.0400632905431292
"DGP C (nonlinear): Tweedie Semicontinuous",12,"OK",0.149556102730692,0.0528958058679267,0.538077082215363,0.118344695981665,0.95,-0.142214697375933,1.78754137449944,0.0312114067490263,0.240323905346932,0.00434861731063191,0.95,-0.00518362634108923,0.813452605103988,0.0485471885572948
"DGP C (nonlinear): Tweedie Semicontinuous",13,"OK",0.176917091644418,0.0490961581525462,1.15285289455299,0.577743418755343,0.72,-0.000312581815942105,3.19077592246273,0.754660510399762,0.177206652437502,0.0213426566811014,1,0.205542751580099,0.846381949228981,0.0277535014714447
"DGP C (nonlinear): Tweedie Semicontinuous",14,"OK",0.160320751056902,0.0519404456378095,0.901937640391583,0.241208651702376,0.97,-0.0557163481240106,2.57572831013229,-0.0808879006454738,0.180676378491077,0.0536630433980103,0.99,0.0738164858630159,0.776001553758088,0.10560348903582
"DGP C (nonlinear): Tweedie Semicontinuous",15,"OK",0.187574143481039,0.0547140917104273,1.0203482184786,0.285845565498566,0.89,-0.0253077758703457,2.38641150713825,-0.0982714220175262,0.288746394771513,0.104207261099868,0.87,-0.1278859148477,0.812915522785736,-0.0494931693894409
"DGP C (nonlinear): Tweedie Semicontinuous",16,"OK",0.178712256373444,0.0500824245922422,0.628235895472871,0.0549420068014694,0.98,-0.10241229613114,2.80099893887117,0.123770249571975,0.234031238761724,0.0656596855663245,0.96,0.0877835883392718,0.83194923388684,-0.0155772609740823
"DGP C (nonlinear): Tweedie Semicontinuous",17,"OK",0.194066286633432,0.0500672053921301,0.500951262673288,0.047654388815598,0.98,-0.23688531770388,2.35043241719978,0.146411897817834,0.098620503429643,0.00370890456786193,1,0.344251660582603,0.826987148455028,0.0463583008242681
"DGP C (nonlinear): Tweedie Semicontinuous",18,"OK",0.168210777129722,0.0503706515153633,0.43497950864731,0.0274426302487616,1,-0.224662419733485,2.73681529342544,0.195653407378484,0.25919491637691,0.170121186904128,0.93,-0.206658925762536,0.829673602915487,-0.119750535388765
"DGP C (nonlinear): Tweedie Semicontinuous",19,"OK",0.169243894518001,0.0502324721007781,0.440763162771444,0.166717327338027,0.98,-0.0450251544469423,1.74975192961648,0.00252656717997422,0.128698352759462,0.044309744065556,1,-0.389435036755634,0.869670419486605,0.0945422161663341
"DGP C (nonlinear): Tweedie Semicontinuous",20,"OK",0.159857534597337,0.052618539854326,0.51987745976504,0.0807471021369319,0.99,-0.125910208306213,2.40357858365501,0.240604636734269,0.149425400864929,0.0755495636708052,1,0.279096637270324,0.854920305674736,0.128168103525131
"DGP C (nonlinear): Tweedie Semicontinuous",21,"OK",0.179020078158704,0.0517883587647815,0.662313060871554,0.178795554680688,0.73,0.211159544499461,1.70684882045527,0.000224523478015725,0.255720748843118,0.138595113931251,0.93,-0.300188814829873,0.847932735466763,-0.0868067551664697
"DGP C (nonlinear): Tweedie Semicontinuous",22,"OK",0.206152034030962,0.0509948858947001,0.635839661710685,0.142546663340071,0.98,-0.229843378498716,2.95678068763595,0.063605370690891,0.137404421062573,0.0776820085072576,1,0.346945936973837,0.827333961793648,0.128676894401958
"DGP C (nonlinear): Tweedie Semicontinuous",23,"OK",0.174882090120797,0.0518418856648652,1.058260001521,0.174142673615898,0.74,-0.117620964544005,2.85343473969767,0.000739416504899038,0.256498248885928,0.0725756429569162,0.95,-0.262564263218847,0.83786218559993,-0.020733757292051
"DGP C (nonlinear): Tweedie Semicontinuous",24,"OK",0.169429073923885,0.0514418583584733,0.553662889162677,0.0484627615890172,0.96,0.0265981799510228,2.49806708568855,0.217891835512902,0.278622205507775,0.0380129529318692,0.9,0.470140731896032,0.81998932879469,0.0134289054266041
"DGP C (nonlinear): Tweedie Semicontinuous",25,"OK",0.202999015310406,0.0508332559594345,5.13032575020592,0.522973876961396,0.66,0.103264939059253,6.02173792776116,-0.31997486165099,0.156588265755475,0.064034939931486,1,0.19351018681257,0.844133280715757,-0.0132016839720515
"DGP C (nonlinear): Tweedie Semicontinuous",26,"OK",0.171561148412896,0.0520758707458394,0.596489960291191,0.31992132391995,1,0.105706344110726,2.94610125391052,0.491482472332847,0.135697093939747,0.0827720636544285,1,0.277866743075498,0.829482738553613,0.134847934400268
"DGP C (nonlinear): Tweedie Semicontinuous",27,"OK",0.186802487505364,0.0513322931638979,0.475895177108549,0.00623194181545451,1,-0.250782521285112,2.21305991983984,0.193034429320818,0.208753927110393,0.0658648013128803,0.93,-0.240856879206597,0.833780013070683,0.117197094476778
"DGP C (nonlinear): Tweedie Semicontinuous",28,"OK",0.175795450902873,0.0505523459571502,1.01828509242106,0.125433545951104,0.85,0.116439496530139,3.1386506750616,0.0503619049517687,0.314294889827686,0.166837226924144,0.82,-0.522743393877272,0.826017124099815,-0.116284880966994
"DGP C (nonlinear): Tweedie Semicontinuous",29,"OK",0.170677362067372,0.0546012509784111,0.51247432093036,0.0759797752443056,0.85,-0.21586290344495,1.73626350925696,0.0946975868230662,0.165546138358118,0.033335041756182,1,-0.473533118698686,0.857997120335734,0.0879362927345931
"DGP C (nonlinear): Tweedie Semicontinuous",30,"OK",0.184934558200846,0.0542004201444266,0.343061664747695,0.191111855716739,0.98,0.601253662788562,2.61981182944195,0.376046413917586,0.151407809355252,0.018683294417622,1,0.413553917259575,0.852690395294238,0.0355171257268046
"DGP C (nonlinear): Tweedie Semicontinuous",31,"OK",0.170215141118747,0.0498445421107785,0.308798968889498,0.000707216522109759,0.95,0.633472680367428,1.44811357843229,0.169507924596637,0.190258256689266,0.00629642943884314,0.99,0.310051435484331,0.800719436675283,0.0561409715496216
"DGP C (nonlinear): Tweedie Semicontinuous",32,"OK",0.171323511202939,0.051645420795463,0.709117866198553,0.158625063625459,0.89,-0.014689755412095,2.56198670699651,0.0126984475774801,0.174411328418129,0.0545835445400607,1,-0.37574757277995,0.826778322229225,0.106228965335524
"DGP C (nonlinear): Tweedie Semicontinuous",33,"OK",0.1937353680351,0.0531848838280157,0.491722210456467,0.240377144797516,1,0.228088158888485,2.18220417449676,0.434112512832616,0.236733000657378,0.0640768972208959,0.9,0.545498228665758,0.805105005531566,0.117261781048912
"DGP C (nonlinear): Tweedie Semicontinuous",34,"OK",0.177642364341579,0.0527073580450175,0.597216796788304,0.236788961803759,0.92,-0.0549759357646207,2.10400112476055,0.414431326145338,0.205377954683641,0.019328048057562,0.99,-0.417685925011884,0.836721048651482,0.0333793099874555
"DGP C (nonlinear): Tweedie Semicontinuous",35,"OK",0.218875601725221,0.0549797410752475,2.49944785871706,0.236578837194951,1,-0.0408061742797509,8.39309663968976,-0.0177032354697302,0.147333372113752,0.120925008339762,1,-0.282848921288749,0.849838199925204,-0.0659452672645144
"DGP C (nonlinear): Tweedie Semicontinuous",36,"OK",0.181979316076256,0.0508861265319338,1.8612030381507,0.342618597983674,1,0.131975785409177,3.09254810304638,-0.160639281907418,0.160692830597467,0.0637390814517088,1,0.036032405025235,0.795423149369938,0.114625207983643
"DGP C (nonlinear): Tweedie Semicontinuous",37,"OK",0.218585830879725,0.050438577344689,1.05337865412315,0.289185786340266,0.9,0.394211652876679,3.95426950803745,-0.0705999554605411,0.207456423222833,0.00646785944057653,0.98,0.525881895937338,0.872464126187106,0.0439707179041125
"DGP C (nonlinear): Tweedie Semicontinuous",38,"OK",0.195842354340294,0.0521111594192294,0.517592378501959,0.232003360530901,0.98,0.0240808300384019,2.87047614629824,-0.0361610061906073,0.189991773448068,0.0378844745109556,1,-0.316524223556172,0.798810727869993,0.0142266849082738
"DGP C (nonlinear): Tweedie Semicontinuous",39,"OK",0.165457478307872,0.0494040585538495,0.802354411523926,0.0425134087074999,0.94,0.0577178983905357,2.41909343744133,0.122944069600372,0.153797917092196,0.120101133131681,1,0.283674774857875,0.804204893199817,-0.070697074577831
"DGP C (nonlinear): Tweedie Semicontinuous",40,"OK",0.149542596902826,0.0513498941328805,0.70606464364454,0.571931242209738,0.72,0.281462534644491,2.0320173709561,0.721473839112563,0.31096105036752,0.113104753320165,0.81,-0.00503347247045836,0.827614545160535,0.164454647453046
"DGP C (nonlinear): Tweedie Semicontinuous",41,"OK",0.148408074009255,0.0495421186632898,1.23549151003392,0.30087213706385,0.85,-0.0482194144195879,3.44183952109158,-0.152464063054594,0.362272734094449,0.139569678432272,0.63,0.100908000630159,0.794045379192697,-0.0900275597689824
"DGP C (nonlinear): Tweedie Semicontinuous",42,"OK",0.179254506409785,0.0518202559976442,0.678251384808331,0.156269925929048,0.82,0.00887466259399327,2.07481328878204,0.0229845804807375,0.144506242520832,0.0654413103447347,1,-0.489904512040349,0.861188050481337,-0.0136210543470905
"DGP C (nonlinear): Tweedie Semicontinuous",43,"OK",0.17651341393476,0.0497336682415952,3.45717037904688,0.593963466977978,0.77,-0.625731656923647,6.25036956281292,-0.417450053043219,0.295006447556877,0.164886830448147,0.86,-0.015683814315441,0.799210390750678,0.214620498689742
"DGP C (nonlinear): Tweedie Semicontinuous",44,"OK",0.170590626052231,0.0483787019289682,0.905652665210397,0.125264257458556,0.69,0.117819177847549,2.46818875947796,0.295854883510787,0.113711597710232,0.00741651970907609,1,0.0465654020999205,0.855614354519159,0.0409621822198921
"DGP C (nonlinear): Tweedie Semicontinuous",45,"OK",0.177861416285509,0.0516532605981586,0.837169779919676,0.207141953273752,0.86,-0.0336546016157868,3.50522520166172,-0.0292805369882428,0.167954912348768,0.00452546074772854,1,-0.214519175501921,0.84562882818241,0.0471277998504301
