"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaP01_CATE_RMSE","GammaP01_CATE_Abs_Bias","GammaP01_CATE_Coverage","GammaP01_CATE_Correlation","GammaP01_CATE_CI_Length","GammaP01_Est_ATE","GammaP01_Hurdle_RMSE","GammaP01_Hurdle_Abs_Bias","GammaP01_Hurdle_Coverage","GammaP01_Hurdle_Correlation","GammaP01_Hurdle_CI_Length","GammaP01_Est_Hurdle_ATE"
"DGP A (nonlinear): Log-Normal Hurdle",1,"OK",1.77879619827561,0.0110916317871946,7.20087071295554,1.28333190813034,0.472,-0.250487798111541,8.67440789564387,3.06212810640594,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",2,"OK",1.70117270918671,0.0114233493779223,4.84919633607486,0.161544447577495,0.568,-0.0263796145092507,6.51661379906001,1.86271715676421,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",3,"OK",1.50082176354147,0.00788199031923513,4.02109221928679,0.171064906664324,0.624,-0.306425221059048,5.26295554571705,1.32975685687715,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",4,"OK",1.65517084657915,0.00764632427028824,5.10478411234932,0.518789616282365,0.722,-0.526070614500214,7.69765699124879,1.13638123029679,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",5,"OK",1.68303833400879,0.00953527958929935,7.74011560081356,1.61429204210255,0.442,0.0188618498061498,8.39491113780051,3.29733037611134,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",6,"OK",1.69905195585648,0.0102771252163715,5.48600336385582,1.89154987976957,0.6,-0.0684413838253194,8.11329772070968,3.59060183562606,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",7,"OK",1.71830679000571,0.0111531675511075,3.12687259495665,0.544029917592442,0.798,0.102203418102879,6.00620613747853,2.26233670759815,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",8,"OK",1.61821317185072,0.00835365689759604,5.55554861132268,0.220795842278828,0.53,-0.351125763297122,6.62300501163972,1.83900901412955,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",9,"OK",1.59257984701277,0.00775491581875694,5.04303491709878,0.939033514445722,0.606,-0.144756780403288,6.76587851179077,2.53161336145849,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",10,"OK",1.63487285889802,0.00996041030507254,3.21091388145025,0.483749465079171,0.744,0.0849388888705508,6.08128695518404,1.15112339381885,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",11,"OK",1.64011152416079,0.0102377728127234,2.84555334794161,0.954185903109997,0.864,-0.339384478111419,5.20659721257241,0.685925621050798,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",12,"OK",1.73551261561094,0.0122002576167792,6.88006546611735,1.98536691643258,0.542,-0.0446989255084,7.82761897538164,3.72087953204352,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",13,"OK",1.65942638634522,0.0109536054736015,3.39899316440205,0.78742420481307,0.768,-0.246694915200185,8.05345468952721,2.44685059115829,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",14,"OK",1.56498916566386,0.00865361567488014,4.89094955980856,0.24596054677807,0.584,-0.299518995875474,6.56192347132071,1.81094971244193,NA,NA,NA,NA,NA,NA
"DGP A (nonlinear): Log-Normal Hurdle",15,"OK",1.54721675878056,0.00983061699459156,3.89326390413937,0.0904953353629539,0.658,-0.318672695589262,5.39115742683909,1.45672142341761,NA,NA,NA,NA,NA,NA
