"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP B (nonlinear): Gamma Hurdle",1,"OK",1.34809510700821,0.060213512155364,17.5628682706517,4.86379887893205,0.96,-0.0595015573293264,38.1297723506447,6.21189398594026,0.227531374010165,0.106931657776078,0.94,-0.0939021025244403,0.829977342053867,-0.0467181456207141
"DGP B (nonlinear): Gamma Hurdle",2,"OK",1.2051258665722,0.0630936642298321,2.43081527099662,0.980053598430969,0.98,0.149157532611377,12.9048866246577,0.225072268141235,0.131296478154502,0.0979898860345076,1,-0.0364331280091601,0.829738066610407,0.16108355026434
"DGP B (nonlinear): Gamma Hurdle",3,"OK",1.47625509777467,0.0534536054988935,39.6828250750223,12.1859258391005,0.61,0.0599179893576946,33.2486924007438,13.6621809368752,0.27111391835969,0.148697240591223,0.86,0.000975611408084114,0.824757971905406,0.202150846090116
"DGP B (nonlinear): Gamma Hurdle",4,"OK",1.34698658855003,0.0628991170373967,4.91160830482841,0.543962344771453,1,-0.62635186972037,16.9238850088746,0.803024243778573,0.185150226237834,0.0529651985017586,0.99,0.122028468815607,0.820214713709686,0.115864315539155
"DGP B (nonlinear): Gamma Hurdle",5,"OK",1.19583920160386,0.051076327268538,9.3852438453161,0.519310469821459,0.83,0.158688979285785,22.5088303226345,1.71514967142531,0.229668784776655,0.0340051364585657,0.97,-0.304259090392812,0.826187602085759,0.0850814637271037
"DGP B (nonlinear): Gamma Hurdle",6,"OK",1.1521440941157,0.0546029976150687,5.07607013865397,0.388172574655205,0.96,0.280496032595456,19.605163790679,1.5403166687709,0.195363146486655,0.000270979645357299,1,0.0581188727691603,0.850639073449414,0.0543320179697114
"DGP B (nonlinear): Gamma Hurdle",7,"OK",1.38558201599681,0.0574073317345905,14.219240229197,2.83837084196506,0.91,-0.898208014276965,17.08080204106,-1.45278882596825,0.273661178573405,0.156034600108164,0.86,-0.0457640729282104,0.805734556923389,-0.0986272683735738
"DGP B (nonlinear): Gamma Hurdle",8,"OK",1.4398320624721,0.0567590868357872,2.97743722747809,1.84510684208557,0.99,0.425175920285054,11.5098613445482,3.28493890455767,0.162433839820998,0.0843905886685684,0.99,0.157348209484049,0.801685216912348,0.141149675504356
"DGP B (nonlinear): Gamma Hurdle",9,"OK",1.28254792817198,0.0568396670913751,8.25085686738473,2.90411980913174,0.67,0.177527201872588,17.0619356751277,4.18666773730372,0.203478482338085,0.0249277821037751,0.99,0.114876996204266,0.826744972057065,0.0319118849876001
"DGP B (nonlinear): Gamma Hurdle",10,"OK",1.32569668153842,0.0645321062035445,7.6217267691029,2.04959509951104,0.65,0.555665887315642,11.9431657580407,3.37529178104946,0.339289648729426,0.0279680298053237,0.77,-0.286522997657372,0.8436576489554,0.0925001360088682
"DGP B (nonlinear): Gamma Hurdle",11,"OK",1.5143578874827,0.0578483061580227,5.68412384011287,1.1737474431872,0.98,0.0827538612342668,18.9630695913128,0.340610444295494,0.247093625597604,0.129019883076098,0.9,-0.0197217851991856,0.814035390373233,-0.071171576918075
"DGP B (nonlinear): Gamma Hurdle",12,"OK",1.26122071736261,0.0633090291099638,2.22592140455564,0.460616773611833,1,-0.0437504107450345,9.22777456982282,0.800603943750777,0.0843468591194115,0.0277431075436507,1,0.1410671721863,0.800691501999396,0.0910521366536145
"DGP B (nonlinear): Gamma Hurdle",13,"OK",1.29796320604408,0.0628102187626655,3.85789758523044,1.43165834323688,0.84,0.0568801825589807,14.1138867312525,-0.133695137192802,0.336362181496339,0.118211664709699,0.71,0.12983968500919,0.799711648467241,-0.055401445947033
"DGP B (nonlinear): Gamma Hurdle",14,"OK",1.34959704439407,0.0561448149064783,3.70847423636616,0.025558765723427,0.99,0.372389452037069,16.623139214655,1.32403827867064,0.229725531472349,0.0379050886435772,0.93,0.193875208468454,0.808492915649455,0.0940499035500555
"DGP B (nonlinear): Gamma Hurdle",15,"OK",1.41240139484198,0.0613853132129508,9.16445840661967,1.51693919715552,0.93,-0.339859642849252,17.7800606852314,-0.104537802313543,0.187179548300041,0.00939616409686331,1,0.147249213706803,0.853704962162869,0.0519891491160875
"DGP B (nonlinear): Gamma Hurdle",16,"OK",1.33271883247162,0.057274187642785,5.24910511344649,0.601186409586577,0.99,-0.092319975230136,17.2581804054866,1.9339052420582,0.166718704476402,0.0401919541906382,1,0.117846795656834,0.833025376375134,0.0974661418334232
