"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP A (nonlinear): Log-Normal Hurdle",1,"OK",1.73338437832028,0.0624191325525533,6.81114590811072,0.260159425600326,0.524,-0.517017388799921,7.80388672313212,1.47322495271995,0.0680250324186205,0.00924092652456752,1,0.281981935968845,0.40026629957425,0.0531782060279858
"DGP A (nonlinear): Log-Normal Hurdle",2,"OK",1.64723122181896,0.0623430499301357,3.8872576054947,0.482505601740766,0.77,-0.214103267350412,6.70731813688296,1.16472562007819,0.121580043629863,0.0490484352920611,0.886,0.144527817653685,0.390443412463811,0.0132946146380746
"DGP A (nonlinear): Log-Normal Hurdle",3,"OK",1.44405080599355,0.0601662307259155,4.11035563972808,0.222342801743306,0.676,-0.415238600423898,5.68849243992123,1.22170800425024,0.110629720288829,0.00326094105355304,0.952,0.0771400391405974,0.393856165375013,0.0634271717794685
"DGP A (nonlinear): Log-Normal Hurdle",4,"OK",1.61373734651575,0.0580166545707573,3.18747302530154,0.362764938831417,0.854,-0.061493575522215,6.7865819858038,1.97650228534717,0.134486104063359,0.00701524007471617,0.926,0.0262100231051743,0.40023747558169,0.0650318946454735
"DGP A (nonlinear): Log-Normal Hurdle",5,"OK",1.64278439106285,0.0613111005316233,4.66911158250111,1.42289224232892,0.584,-0.0328355533008349,7.81341570963139,3.06567663339177,0.163519607138624,0.0301628672464232,0.8,0.0205477209649689,0.380338322161826,0.0914739677780464
"DGP A (nonlinear): Log-Normal Hurdle",6,"OK",1.60566987379573,0.0618354267449801,4.53581500962554,1.23251132980567,0.688,0.128887558431527,7.86089244215558,2.8381812036014,0.140713660067561,0.0357148037933233,0.886,0.00247993817932935,0.396990723827119,0.0261206229516568
"DGP A (nonlinear): Log-Normal Hurdle",7,"OK",1.60545618708621,0.0591669038805663,3.26124228619342,0.423832762962623,0.9,-0.156779228777424,6.24284526164925,2.02928895004883,0.121435910740141,0.0134866235300729,0.938,-0.0248776602689954,0.392345769298615,0.0456802803504934
"DGP A (nonlinear): Log-Normal Hurdle",8,"OK",1.58171126859087,0.0590533839471208,3.38295645930208,0.302809704121682,0.826,-0.239620094033783,5.75681231969026,1.27890156446918,0.144684495712134,0.0727054143750438,0.828,-0.161950864882885,0.394589519266363,-0.0136520304279229
"DGP A (nonlinear): Log-Normal Hurdle",9,"OK",1.51117175435717,0.0557522297524369,3.49471111882983,0.729743633993725,0.796,-0.00689593239434587,6.34794880324227,2.24091538835089,0.089003848445837,0.0319610379575393,1,-0.0225038167388766,0.394814443563163,0.0237911917948976
"DGP A (nonlinear): Log-Normal Hurdle",10,"OK",1.56996380323537,0.0617781929444686,2.37411795670252,0.100655755648834,0.952,0.129536191271942,6.52175916358483,1.46930804758653,0.100853379687571,0.0405885122612921,0.988,-0.0113758800523564,0.387986811408659,0.0211896806831764
"DGP A (nonlinear): Log-Normal Hurdle",11,"OK",1.60073052938699,0.0630202518837032,3.00213478942865,0.726398580564186,0.87,-0.483759638544929,4.88218158710627,0.874331948822804,0.0934965776445192,0.0141624490850174,0.996,-0.0503635177997955,0.39667145885825,0.0488578027986857
"DGP A (nonlinear): Log-Normal Hurdle",12,"OK",1.66588737536494,0.0621864220973198,5.99281736200625,2.74049965564365,0.638,0.328995015903751,7.79322823216973,4.40638703100859,0.16455973597117,0.0538117527772633,0.784,-0.0602314670426434,0.399169333429184,0.115998174874583
"DGP A (nonlinear): Log-Normal Hurdle",13,"OK",1.60949225393512,0.060634872011263,3.05569403012891,0.85996721878545,0.814,0.26811677328126,6.9534619287466,2.46945947272057,0.102045818223774,0.0088897135429,0.984,0.113318827045132,0.404985818123079,0.051745158468363
"DGP A (nonlinear): Log-Normal Hurdle",14,"OK",1.4797839843005,0.0570086981567413,3.83098244864779,0.37544874626989,0.84,-0.274960647382962,7.33183152007902,1.85523273057039,0.0673433964887832,0.0251150873927404,1,-0.17807853997481,0.402854731276554,0.0821237855494817
"DGP A (nonlinear): Log-Normal Hurdle",15,"OK",1.4781857920633,0.0583448530577473,1.87907679248079,0.550544266207855,0.962,0.655329713502601,5.70342938901783,2.02873005827115,0.135858342273531,0.0108931332348632,0.888,-0.178572012850638,0.406089697473499,0.0692379862926105
"DGP A (nonlinear): Log-Normal Hurdle",16,"OK",1.56508237837658,0.0581820700710751,4.37129227346158,0.712675977616687,0.742,-0.115963624005169,7.2006960620195,2.27775835599327,0.0663755003012362,0.0144431334775947,1,-0.115187321153413,0.406924026316081,0.0726252035486698
"DGP A (nonlinear): Log-Normal Hurdle",17,"OK",1.73566949911733,0.0590700761727592,83.973664076257,77.811371064819,0.112,0.132144135751922,91.3074239928867,79.5470405639364,0.127356982720725,0.0382322102734284,0.918,-0.139812618987741,0.399201648195823,0.0208378658993308
"DGP A (nonlinear): Log-Normal Hurdle",18,"OK",1.54655712119703,0.0619893985923326,3.48794405603206,0.363008811160163,0.648,0.242068855751546,6.20986858266069,1.9095659323572,0.0906171363541654,0.00656991532171654,0.988,0.0668540935529061,0.394471407566309,0.0685593139140491
"DGP A (nonlinear): Log-Normal Hurdle",19,"OK",1.7388481485039,0.0584550748904229,4.25267435253106,0.338943656850852,0.828,0.0642235882504339,6.96149038696029,2.07779180535475,0.111165278813478,0.000800333154543494,0.946,0.0900697736522452,0.381445445033948,0.0592554080449664
"DGP A (nonlinear): Log-Normal Hurdle",20,"OK",1.4678843268052,0.0558626990211562,3.20218454149687,0.118411423480535,0.816,-0.310483617104727,5.38354060054879,1.58629575028574,0.23032169155828,0.0733562718383348,0.522,-0.05840358181055,0.382207374149698,-0.0174935728171786
"DGP A (nonlinear): Log-Normal Hurdle",21,"OK",1.39112346675446,0.0586199000193407,2.83832192956635,0.410559023327262,0.89,-0.581098813890776,5.92748248029058,0.980564443427199,0.120150672263235,0.0410080736355166,0.872,0.102937224178425,0.383287710247237,0.0176118263838241
"DGP A (nonlinear): Log-Normal Hurdle",22,"OK",1.55547410397392,0.0589764503556176,3.26683919329234,0.272131704419211,0.828,0.158905046098696,6.3545009034147,1.82760580839313,0.0791727043533911,0.0236732737108694,1,-0.0496798576393828,0.408028829979316,0.082649724066487
"DGP A (nonlinear): Log-Normal Hurdle",23,"OK",1.75246735464664,0.0609171799559662,5.74057103070415,1.3433251520545,0.576,0.117820760732161,7.72986916045155,3.09579250670114,0.128248730349176,0.0239658132090637,0.894,-0.0127095247030238,0.385762574806868,0.0848829931650299
"DGP A (nonlinear): Log-Normal Hurdle",24,"OK",1.57606889930166,0.0586416828640676,4.05551949740409,0.519498270670472,0.93,-0.466127247344885,5.72073308164722,1.05657062863119,0.098638998688152,0.00338308421683438,0.976,-0.181143464158493,0.393063786394949,0.0620247670809019
"DGP A (nonlinear): Log-Normal Hurdle",25,"OK",1.62731053535554,0.058687614773429,3.87713156974175,0.128143120800374,0.828,0.168679949336937,7.26315050303558,1.75545365615592,0.189875990364077,0.0766978504522872,0.654,0.197606112182042,0.391923967403809,-0.0180102356788582
"DGP A (nonlinear): Log-Normal Hurdle",26,"OK",1.53288962630927,0.0587531589054973,3.61724188042025,0.557107563538535,0.718,-0.175366395757493,5.78964617707416,0.975782062770738,0.17747354057946,0.0318620073195236,0.684,-0.114622759405796,0.381214532639767,0.0268911515859737
"DGP A (nonlinear): Log-Normal Hurdle",27,"OK",1.66869779665513,0.0589063191463842,5.96271530898133,0.637174698475562,0.628,-0.550688070249923,6.49919943806436,1.03152309817957,0.0865526823435334,0.0031487658986951,0.994,0.0808278883479523,0.400767566323082,0.0620550850450793
"DGP A (nonlinear): Log-Normal Hurdle",28,"OK",1.54071517441388,0.0589865434288106,3.14912163565998,0.747765511594564,0.718,0.0543769730069546,6.46091933467873,2.28848068600845,0.092601966692388,0.0415710277029675,0.99,-0.0327809335163657,0.399645447144481,0.100557571131778
"DGP A (nonlinear): Log-Normal Hurdle",29,"OK",1.49152977040464,0.0567874132661609,2.86256018346793,0.895859422499257,0.672,0.278607755416512,5.70337613318717,0.595670347905384,0.110548330884619,0.034832978089966,0.918,0.0680037690393138,0.393072141388724,0.021954435176195
"DGP A (nonlinear): Log-Normal Hurdle",30,"OK",1.51177896845555,0.0611465531026013,2.69278728849067,1.08528515885879,0.876,0.128851121783352,5.77494829065617,2.59706412731434,0.111946665748748,0.051335922983122,0.962,-0.201616426722175,0.396247135498035,0.112482476085723
"DGP A (nonlinear): Log-Normal Hurdle",31,"OK",1.50760546963904,0.0586462178169341,2.07352146865199,0.280063908640469,0.902,0.351286080599686,5.46486092696693,1.22754156099857,0.107380201876725,0.0548211682157097,0.958,-0.134448253671914,0.401214473005482,0.00382504960122436
"DGP A (nonlinear): Log-Normal Hurdle",32,"OK",1.48795725710682,0.0571082034714929,7.28264873527226,0.897106213277658,0.432,-0.00347811275655194,6.60894443541913,2.38506347038448,0.192785137400093,0.0551477497161448,0.632,0.0406046534929653,0.387702563378538,0.00196045375534807
"DGP A (nonlinear): Log-Normal Hurdle",33,"OK",1.50938427052961,0.058547664109949,3.84678344447148,0.160086073214991,0.746,-0.427174970924206,6.64818160387058,1.34929819731462,0.127481825636586,0.0326090060337224,0.874,0.116160727390644,0.390704694678569,0.0259386580762266
"DGP A (nonlinear): Log-Normal Hurdle",34,"OK",1.46382947911684,0.0577046709075579,3.24347520890749,0.690464801948224,0.748,-0.0575758833610248,5.5672796094011,2.15429428106506,0.119214427284061,0.0507440129563666,0.93,-0.135735433890601,0.402575731986019,0.108448683863924
"DGP A (nonlinear): Log-Normal Hurdle",35,"OK",1.57747826737682,0.0561263422912202,3.26779541964433,1.27400264170224,0.86,0.35270195020896,6.58550855024441,2.85148090907907,0.0961640082184319,0.00245330697026267,0.978,-0.108775325806163,0.399697468842609,0.0536730353209575
"DGP A (nonlinear): Log-Normal Hurdle",36,"OK",1.49895449405624,0.0561198658545776,3.74888615507144,0.22414520197089,0.792,-0.32341250839449,6.73357639957291,1.27480929208535,0.159810636757173,0.0133564085267395,0.804,-0.196618722277332,0.380319904737671,0.0694762743813171
"DGP A (nonlinear): Log-Normal Hurdle",37,"OK",1.71215069916337,0.0643557188230157,4.46590611231321,1.10695094022126,0.622,-0.0277944180915725,7.67005638449117,2.81910163938463,0.167486925396304,0.0245620502704572,0.774,0.0763256833352867,0.381563056960354,0.088917769093473
"DGP A (nonlinear): Log-Normal Hurdle",38,"OK",1.45815358321862,0.05947512259511,4.04325968856786,0.768816330340609,0.756,-0.196533310577213,7.45606876556896,2.22696991355923,0.16610266767611,0.0538017109820383,0.808,-0.268535345950233,0.390861185481199,0.00567341161307173
"DGP A (nonlinear): Log-Normal Hurdle",39,"OK",1.57087903595693,0.0593154922011158,6.04805307002567,0.536282134936261,0.662,-0.304829407794667,7.29346579090095,2.10716117089319,0.1302829023316,0.00463581687202024,0.882,0.000320451534831322,0.388195191340353,0.0546796753290955
"DGP A (nonlinear): Log-Normal Hurdle",40,"OK",1.49537590073182,0.0587913414753622,5.33507240042543,1.07451028716764,0.57,-0.393346426845194,6.91088629841412,2.56988618789947,0.124739512126234,0.00352098910353774,0.928,0.0569782048555287,0.393072693863739,0.0623123305788999
"DGP A (nonlinear): Log-Normal Hurdle",41,"OK",1.81478751913514,0.0583925271438882,4.67190451324303,0.0349503298613216,0.832,-0.157152802570437,7.77786326655468,1.84973784899646,0.169011328724911,0.0254765922642785,0.688,0.0934265759990664,0.388352268219326,0.0329159348796097
"DGP A (nonlinear): Log-Normal Hurdle",42,"OK",1.57276949925744,0.0581282976981367,4.76401171430533,1.41589718464416,0.64,-0.0652534034304556,6.76506686342353,2.9886666839016,0.183951085455663,0.0656445008955847,0.716,0.0130780974098586,0.390212135603164,0.123772798593721
