"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaP01_CATE_RMSE","GammaP01_CATE_Abs_Bias","GammaP01_CATE_Coverage","GammaP01_CATE_Correlation","GammaP01_CATE_CI_Length","GammaP01_Est_ATE","GammaP01_Hurdle_RMSE","GammaP01_Hurdle_Abs_Bias","GammaP01_Hurdle_Coverage","GammaP01_Hurdle_Correlation","GammaP01_Hurdle_CI_Length","GammaP01_Est_Hurdle_ATE"
"DGP B (nonlinear): Gamma Hurdle",1,"OK",1.5631995572254,0.00765781315830373,4.80424716716549,0.116250805971032,0.714,-0.319622023118349,7.15727209517688,1.44694875125437,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",2,"OK",1.49625981358657,0.00828875682465887,4.56736519688863,0.242859153884639,0.59,-0.210570704281612,6.524811201597,1.73911896747121,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",3,"OK",1.32061679211761,0.00486672973615716,2.19602178865768,0.652368335111445,0.886,0.107041630760507,5.15337190847021,1.97298512722905,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",4,"OK",1.45326655681925,0.00468567932057774,4.61680989910728,0.996543647808385,0.726,-0.293458240841777,9.03392103671093,2.44981020462763,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",5,"OK",1.47953410487127,0.00639938610533491,9.00636135781051,2.98965599787338,0.456,0.0486462076148122,9.9099952965437,4.46919010274465,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",6,"OK",1.49351670454521,0.00698022650508871,4.12604912569639,0.113470307058293,0.744,0.0983839265390896,8.13812311076124,1.6069870116035,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",7,"OK",1.51189367521917,0.00788644110928347,3.16429528726142,0.133718587259519,0.866,0.147698070590338,6.35940303018916,1.64561226247869,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",8,"OK",1.42746710042905,0.00536434334703231,3.91861804621883,0.564006238659481,0.692,-0.111693759220559,6.95357300272733,1.99147333908853,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",9,"OK",1.40650530162536,0.00499394075729454,3.42737230363121,0.771081869089355,0.832,0.10090061057213,7.55665467971031,2.17758717071472,NA,NA,NA,NA,NA,NA
"DGP B (nonlinear): Gamma Hurdle",10,"OK",1.43788949290927,0.00645367759761391,4.17032423671383,1.15973779764942,0.708,0.00937227584645691,6.9549053645623,2.59762729055869,NA,NA,NA,NA,NA,NA
