"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaP01_CATE_RMSE","GammaP01_CATE_Abs_Bias","GammaP01_CATE_Coverage","GammaP01_CATE_Correlation","GammaP01_CATE_CI_Length","GammaP01_Est_ATE","GammaP01_Hurdle_RMSE","GammaP01_Hurdle_Abs_Bias","GammaP01_Hurdle_Coverage","GammaP01_Hurdle_Correlation","GammaP01_Hurdle_CI_Length","GammaP01_Est_Hurdle_ATE"
"DGP C (nonlinear): Tweedie Semicontinuous",1,"OK",1.12668278815721,0.0331449351506992,2.20830672857853,0.922367501691418,0.774,0.0104786836107527,4.24570608963794,0.204315286465793,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",2,"OK",1.28568523334661,0.0310126800397457,1.95060053821706,0.221345360489962,0.762,-0.158276976310877,5.13561006194872,1.50703059383657,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",3,"OK",1.14730036698923,0.0317774129213744,1.22648241717577,0.568359114102083,0.934,0.0539140273468405,4.74033079401772,0.578941252887143,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",4,"OK",1.20911251686963,0.0310381688107188,1.91083953948008,1.05237614900048,0.83,0.106958502262425,5.12343920294996,0.156736367869153,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",5,"OK",1.18625056024608,0.0317726521259216,2.11598090751506,0.775498714897731,0.758,-0.165986343668837,4.07846712443852,0.41075184534835,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",6,"OK",1.21046758284274,0.0335757771260119,2.14701111178435,0.483764547648574,0.796,-0.135856390384793,4.22084021757109,0.726703035194162,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",7,"OK",1.22389894074735,0.0325285315811925,4.82215161560853,4.52464307121478,0.138,-0.244199052202324,6.64358564127655,-3.30074413046743,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",8,"OK",1.17804180665248,0.032283792941639,1.85303834005323,1.10418096247876,0.728,0.0207718018771897,4.22922097656969,0.0738608441737191,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",9,"OK",1.1615075435524,0.0321026848276149,1.97947920251346,0.213521607767281,0.806,-0.224168984098784,4.0122388955275,0.947985935785123,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",10,"OK",1.19623619193296,0.0328393190249056,2.13702577153656,0.850604719291594,0.836,0.0510765717863838,4.27824097318829,0.345631472641363,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",11,"OK",1.14129575687171,0.0319110433208811,1.54990911629819,0.385876933660399,0.818,0.0324319494610344,3.89438327718786,0.755418823211313,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",12,"OK",1.1965561006286,0.0335822547753205,3.2962896854772,1.7575613039281,0.724,-0.00471921048915613,4.84499587667635,-0.561005203299499,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",13,"OK",1.22717596854204,0.0322444645901366,1.99408670332005,0.335723233372337,0.724,0.00692295894838976,4.81221299907542,1.56289920191438,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",14,"OK",1.19650427939372,0.0335622762504779,2.37544970214371,0.550753849064462,0.808,-0.211751011777903,4.23625069736604,0.645750430329258,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",15,"OK",1.17795411593788,0.0327626296836063,2.29244409900346,0.371174971915451,0.798,0.0360285622856867,4.64914091188366,0.806779144022426,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",16,"OK",1.14599506106291,0.0332332822257997,1.56230690951744,0.0117259361843713,0.914,-0.012890677307442,3.88745875451611,1.15772099724728,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",17,"OK",1.18837171191288,0.0313136245798337,2.61377592151311,1.27150790886454,0.756,-0.15352341520728,4.17130213826346,-0.0831361969516604,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",18,"OK",1.11032043163334,0.0339678754244831,3.20709463832647,0.967569487273636,0.554,-0.0106776070309794,4.13483550664899,0.1427509443597,NA,NA,NA,NA,NA,NA
"DGP C (nonlinear): Tweedie Semicontinuous",19,"OK",1.12249010382183,0.0316132354772179,2.08522777939819,1.01798093220749,0.71,-0.104646291397913,3.76715168031642,0.104509171614343,NA,NA,NA,NA,NA,NA
