"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP A (nonlinear): Log-Normal Hurdle",1,"OK",1.49653761093364,0.0587625169975603,3.33417449546848,0.577448922238518,0.577,0.290581914758433,4.03875265923504,2.07398653317216,0.115904184581362,0.0457580975070695,0.799,-0.207752609849673,0.273320922238838,0.0130044194904907
"DGP A (nonlinear): Log-Normal Hurdle",2,"OK",1.53668055160055,0.0610520065084555,4.91070120428562,2.19894244880046,0.646,0.15324530390566,5.70060693857052,3.73562300040101,0.0904971977498007,0.0177026710729532,0.914,0.147347202010344,0.283870550029168,0.0787546775814087
"DGP A (nonlinear): Log-Normal Hurdle",3,"OK",1.43181583392723,0.0590965599524502,4.23181636006757,1.118950881828,0.547,0.090696063058956,4.81519161812007,2.55076671575524,0.0875777704539132,0.00392682923488155,0.909,-0.0544968952103296,0.283154114962306,0.0551697307175687
"DGP A (nonlinear): Log-Normal Hurdle",4,"OK",1.5080950356109,0.0605077594224344,3.67838651762533,0.569578338761273,0.638,-0.0518262175067862,4.89919693346459,2.07767337437217,0.0913889339616247,0.0244568641768917,0.929,-0.12271043734636,0.288170832670451,0.0849646235993261
"DGP A (nonlinear): Log-Normal Hurdle",5,"OK",1.62417117008152,0.0583541145427272,4.45250034467875,1.48467393755644,0.434,0.0239219774855998,5.23467498969122,3.10884510763796,0.104853529318309,0.031185587782854,0.816,-0.140274299326333,0.278797132545693,0.0895397023255812
"DGP A (nonlinear): Log-Normal Hurdle",6,"OK",1.5496970907848,0.0616226001234908,3.15617436754651,0.468035964946623,0.722,-0.281970570465028,4.16343405939417,1.08166112583817,0.108079910408986,0.0448493934873069,0.821,-0.212841430642252,0.279250989065954,0.0167732066361839
"DGP A (nonlinear): Log-Normal Hurdle",7,"OK",1.6206289349956,0.0614730536667273,4.12015516700061,0.799250931921196,0.559,0.15306120270085,4.85631423046992,2.41987986691679,0.128025531546243,0.0282526029564997,0.755,-0.130950916596386,0.284864420993375,0.0332204507102276
"DGP A (nonlinear): Log-Normal Hurdle",8,"OK",1.55266797055173,0.0597239384862113,2.67309377292629,0.402441490047246,0.704,0.214690837480445,4.23375733697366,1.95510946059897,0.135962508563326,0.0347584754987329,0.676,-0.0867576667852202,0.280279681754782,0.0249654629874783
"DGP A (nonlinear): Log-Normal Hurdle",9,"OK",1.55752186702944,0.0587225640735067,3.90899703518668,0.474050454747314,0.486,-0.352386072576003,4.25265929828448,2.03157232177675,0.0743169087564277,0.0474570535632325,0.976,-0.0660796478445076,0.280581643049938,0.106179617636739
"DGP A (nonlinear): Log-Normal Hurdle",10,"OK",1.5517478445404,0.0603379527723118,3.26818339140808,0.355417660301368,0.68,-0.0793751786300258,4.868623727502,1.90716550484177,0.121847109432324,0.0693336833592185,0.776,-0.283634503708155,0.286157840822347,-0.00899573058690668
