"dgp","rmse_yhat","bias_yhat","ate_mean","ate_q025","ate_q975","true_ate","elapsed_sec"
"linear_zi",1.63483732502054,-0.121037466682609,1.3139558573866,0.92615576911801,1.67331534309454,1.54641971256943,40.1476726531982
"linear_extreme_zi",2.75545233614067,-0.0170336582512169,0.484593552068067,0.193476324682369,0.740710947424196,1.21906892712842,38.1404390335083
"nonlinear_zi",1.13402486879459,0.0151041745374194,1.02967028339695,0.595277514534215,1.45046919061336,1.26818564217927,42.4622116088867
"nonlinear_extreme_zi",0.758366188039884,0.11276714268475,1.29108962680308,0.903093980279368,1.71957625269246,1.10625018952481,39.0732500553131
