DGP,Seed,True_ATE,True_Hurdle_ATE,Linear_CATE_RMSE,Linear_CATE_Abs_Bias,Linear_CATE_Coverage,Linear_CATE_Correlation,Linear_CATE_CI_Length,Linear_Est_ATE,Smear_CATE_RMSE,Smear_CATE_Abs_Bias,Smear_CATE_Coverage,Smear_CATE_Correlation,Smear_CATE_CI_Length,Smear_Est_ATE,Linear_Hurdle_RMSE,Linear_Hurdle_Abs_Bias,Linear_Hurdle_Coverage,Linear_Hurdle_Correlation,Linear_Hurdle_CI_Length,Linear_Est_Hurdle_ATE,Smear_Hurdle_RMSE,Smear_Hurdle_Abs_Bias,Smear_Hurdle_Coverage,Smear_Hurdle_Correlation,Smear_Hurdle_CI_Length,Smear_Est_Hurdle_ATE
DGP B: Gamma Hurdle,1,1.00040882513034,0.0614567004604292,8.59867496747868,0.950553792871727,0.855,-0.335575555905386,5.41992267336309,1.95096261800207,1.64713465804819,0.197937448835477,0.971,0.02464715397055,3.5043718697406,1.19834627396582,NA,NA,NA,NA,NA,NA,0.0396370080129014,0.012750457247816,1,0.303923968954521,0.296700345157474,0.0742071577082452
DGP B: Gamma Hurdle,2,1.05042945624279,0.0633362563340666,4.0564603559608,0.985595306102317,0.837,0.112376772172814,6.42071260002095,2.0360247623451,1.66948944762724,0.982406030081072,0.968,0.570578628716228,3.69391191439779,2.03283548632386,NA,NA,NA,NA,NA,NA,0.0352711639094526,0.0159921559454747,0.999,-0.0497373958155134,0.21534325267093,0.0793284122795412
DGP B: Gamma Hurdle,3,1.03432374789037,0.0612173262296859,0.868148490271175,0.573301066195598,0.751,0.245141436985243,1.82778534376585,0.461022681694777,0.708879185498254,0.00571282800493026,0.948,0.598795478859653,2.63915952787734,1.0400365758953,NA,NA,NA,NA,NA,NA,0.0553390292090476,0.0485546589713207,1,0.492429685666872,0.24092313824757,0.109771985201007
DGP B: Gamma Hurdle,4,1.04929407221181,0.0622989220253295,0.700254191134571,0.0258478939029902,0.94,0.236744331342312,2.2118936377241,1.02344617830882,1.02706770816242,0.101057938686912,0.926,0.474302914328866,2.82704789316256,1.15035201089872,NA,NA,NA,NA,NA,NA,0.0255283922645177,0.00125519165785163,1,0.294081586101276,0.182650525745415,0.0635541136831811
DGP B: Gamma Hurdle,5,1.02717331797174,0.061301634659011,4.25814301674943,0.20059964707586,0.887,-0.0219715055284753,5.92549956577283,0.82657367089588,1.17587889640049,0.100155452805488,0.937,0.154179976308287,3.07454537619022,1.12732877077723,NA,NA,NA,NA,NA,NA,0.0571130820698176,0.0348382953601344,0.984,-0.113823738465857,0.27437118829763,0.0961399300191454
DGP B: Gamma Hurdle,6,1.03958141569625,0.0609359749226901,0.683286765309147,0.16205101782828,0.926,0.209500577928626,2.45245604640261,0.877530397867974,0.941805459652674,0.091688733483525,0.957,0.410139383469408,2.99193707243948,0.947892682212729,NA,NA,NA,NA,NA,NA,0.031950771020427,0.0229593264813522,1,0.546269793955574,0.217385886282086,0.0379766484413379
DGP B: Gamma Hurdle,7,1.07900760544891,0.0631129316851842,4.34971317855951,0.366032580250246,0.941,0.202064343698731,7.03985284742658,1.44504018569916,0.993638756315421,0.20217312888394,0.977,0.425700078674888,2.87932597792298,1.28118073433285,NA,NA,NA,NA,NA,NA,0.0271944386581585,0.0034132711594638,1,0.0199572598411106,0.182278745724564,0.0596996605257204
DGP B: Gamma Hurdle,8,1.06898339601962,0.0624204089489714,3.20632767040922,0.556484584137402,0.92,0.235528520536799,6.97196967602741,1.62546798015702,1.26488009465446,0.584646104429434,0.983,0.52263177672984,3.44127837428254,1.65362950044905,NA,NA,NA,NA,NA,NA,0.0224779379770051,0.0109054296817525,1,0.675097686026494,0.202108766717009,0.0733258386307239
DGP B: Gamma Hurdle,9,1.01839658484719,0.0614879138001816,0.884687505054995,0.478436838677733,0.986,0.594342426726892,4.29675548776,1.49683342352493,1.5848289654965,0.473201815482793,0.973,0.283948648154954,3.27042642605504,1.49159840032999,NA,NA,NA,NA,NA,NA,0.0205754786493148,0.0157895205775137,1,0.873685276319751,0.245453277868924,0.0772774343776953
DGP B: Gamma Hurdle,10,1.03578066746984,0.0616496440515706,3.83474831662352,0.791981056089601,0.938,0.0914990903281223,5.90334487974819,1.82776172355944,2.06506435294687,1.22071403511171,0.864,0.463663995274365,3.87357732494763,2.25649470258155,NA,NA,NA,NA,NA,NA,0.0396005933438426,0.0201826300106142,0.996,-0.253302809474372,0.230959086861191,0.0818322740621848
DGP B: Gamma Hurdle,11,1.0604309773695,0.0620993353981448,5.27174713985113,0.460782469121545,0.939,0.216469955802314,6.11435490907438,1.52121344649104,1.1707470010077,0.332030457046741,0.981,0.512513600758312,3.0743576617004,1.39246143441624,NA,NA,NA,NA,NA,NA,0.0397522612849741,0.0251814169775815,0.998,0.270120885632076,0.202838685619058,0.0872807523757263
DGP B: Gamma Hurdle,12,1.04138404261161,0.062176307588183,0.917879584377171,0.460824872439026,0.906,0.142880001308512,2.6623442639434,0.580559170172585,1.17932209249299,0.186668498525457,0.987,0.328076113943252,3.34402201464775,1.22805254113707,NA,NA,NA,NA,NA,NA,0.0333088609060928,0.0216861586549407,1,0.512813472185149,0.267661852617911,0.0404901489332423
DGP B: Gamma Hurdle,13,1.07594226966654,0.0620650299384153,1.0369149790355,0.774887019203946,0.622,-0.172106574780018,1.67706412540081,0.301055250462591,1.225294913131,0.377172909942328,0.98,0.312334280609375,3.27282205734579,1.45311517960886,NA,NA,NA,NA,NA,NA,0.0282496732673623,0.00689110656495194,0.998,0.147446310949844,0.166645950425524,0.0551739233734634
DGP B: Gamma Hurdle,14,1.05899784521093,0.0611413902384271,0.619170558040907,0.145089908298452,0.992,0.464622597600438,3.65519996223545,1.20408775350938,1.38357769045779,0.677113437399702,0.985,0.58193237636593,4.21928615026276,1.73611128261063,NA,NA,NA,NA,NA,NA,0.0358340108118851,0.013091582040747,1,0.206366277270998,0.230017158837899,0.0742329722791741
DGP B: Gamma Hurdle,15,1.0230226448135,0.0615839784657813,0.830138650908964,0.0403898504028695,0.947,0.292225934084297,2.18368173556359,1.06341249521637,1.53337504639141,0.383239816604427,0.981,0.156025530573542,3.09518544260663,1.40626246141792,NA,NA,NA,NA,NA,NA,0.0282892950291211,0.0174859787038221,1,0.522689379974578,0.234993777887053,0.0440979997619591
DGP B: Gamma Hurdle,16,1.02662103607375,0.0608020964600703,0.773201946630787,0.335724886410457,0.975,0.597246294678423,2.4391574834954,1.3623459224842,1.43940237259925,0.572083121987875,0.957,0.331910407792168,3.03756957720935,1.59870415806162,NA,NA,NA,NA,NA,NA,0.0168644718582057,0.00218605805987742,1,0.779242205825168,0.226752445335724,0.0629881545199477
DGP B: Gamma Hurdle,17,1.05725928325131,0.062990107376977,0.658461362537031,0.0416169672653687,0.952,0.593345273510529,2.47007167023275,1.01564231598595,1.69527424782683,0.624260368401344,0.974,0.276280718224154,3.23875870438445,1.68151965165266,NA,NA,NA,NA,NA,NA,0.0350812141173301,0.0203815985020376,1,0.217347557475485,0.197682912459006,0.0833717058790146
DGP B: Gamma Hurdle,18,1.03527498814747,0.0615085816386482,5.92356725031631,0.40084501542205,0.955,-0.408761027759574,5.19727670274262,1.43612000356952,1.5057414189637,0.180524218477673,0.969,0.0936279154452486,3.34700849219203,1.21579920662515,NA,NA,NA,NA,NA,NA,0.0281327670646146,0.0105567264650243,1,0.432810425370802,0.243949370248426,0.0509518551736239
DGP B: Gamma Hurdle,19,1.05978353038526,0.0623410385847346,1.60828006058683,1.13431292374254,0.769,-0.358135735686863,3.9144215230208,-0.0745293933572834,1.0371315134849,0.254200314502756,0.98,0.512560458769719,3.48307285229631,1.31398384488801,NA,NA,NA,NA,NA,NA,0.0261533582621316,0.00873699566156042,1,0.422853408772366,0.214128012261676,0.0536040429231742
DGP B: Gamma Hurdle,20,1.05631924991358,0.0606992052330726,6.08678215053007,0.779159960943162,0.925,0.0202878973163172,5.92570056265202,1.83547921085674,2.06837158904915,0.708376890990952,0.935,0.386605636059461,3.80792928808605,1.76469614090453,NA,NA,NA,NA,NA,NA,0.0393188422271588,0.00299592700831135,1,0.159124468220361,0.266032192128395,0.0577032782247612
