"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","DPglm_CATE_RMSE","DPglm_CATE_Abs_Bias","DPglm_CATE_Coverage","DPglm_CATE_Correlation","DPglm_CATE_CI_Length","DPglm_Est_ATE","DPglm_Hurdle_RMSE","DPglm_Hurdle_Abs_Bias","DPglm_Hurdle_Coverage","DPglm_Hurdle_Correlation","DPglm_Hurdle_CI_Length","DPglm_Est_Hurdle_ATE"
"DGP A: Log-Normal Hurdle",1,"OK",1.21391641442031,0.0617059643281585,1.81960390200723,0.952142745062941,1,0.0285132389377267,88.2604884774064,2.16605915948325,0.0933970422628653,0.0855559643281584,1,-0.106730336245304,2,-0.02385
"DGP A: Log-Normal Hurdle",2,"OK",1.13550537713239,0.0600397348895486,1.90423323005385,1.00753467747629,1,0.093968401480466,119.224893241606,2.14304005460868,0.102726111644439,0.0677502651104514,0.98,-0.123519390169189,1.8505,0.12779
"DGP A: Log-Normal Hurdle",3,"OK",1.17338909006909,0.0615025147570998,1.6585326043308,0.825468025289516,1,0.19541237437903,98.8574015755834,1.9988571153586,0.0396797899575634,0.00831748524290019,1,0.0193704093229641,2,0.06982
"DGP A: Log-Normal Hurdle",4,"OK",1.22146374184348,0.0663750221421076,1.22290015152651,0.293777001810608,1,0.152661779522911,87.8423053016453,0.927686740032875,0.0983256045261803,0.0908950221421076,1,-0.192429993643545,2,-0.02452
"DGP A: Log-Normal Hurdle",5,"OK",1.13059382744881,0.0582584365966988,1.94199797700271,0.511425096490257,1,0.280534924345529,98.0754033791633,1.64201892393907,0.127195211054576,0.102491563403301,0.98,0.0631995942299748,1.89,0.16075
"DGP A: Log-Normal Hurdle",6,"OK",1.09500959833365,0.0570423361480862,1.13625467577649,0.675960120260609,1,0.245456934029417,81.99296676194,1.77096971859426,0.0430275710582705,0.00365233614808619,1,-0.293624625156639,2,0.05339
"DGP A: Log-Normal Hurdle",7,"OK",1.13733370054694,0.0610850425340274,1.66624378150425,0.984244275873436,1,0.22131610240163,103.800667064073,2.12157797642038,0.0558944848162926,0.0207450425340274,0.97,-0.400821600234336,1.94,0.04034
"DGP A: Log-Normal Hurdle",8,"OK",1.21317565294777,0.0648604243290116,3.03305336405566,2.67283302525814,1,0.479741840471839,113.624100917541,3.88600867820591,0.0467286564371035,0.0201195756709884,1,0.201967281249145,1.99,0.08498
"DGP A: Log-Normal Hurdle",9,"OK",1.08544849404055,0.0579511906550296,1.7788886834958,1.40591305912781,1,0.478158344628776,91.1833543540518,2.49136155316836,0.0797070726578294,0.0494588093449704,0.99,-0.135882514751759,1.91,0.10741
"DGP A: Log-Normal Hurdle",10,"OK",1.14760858667156,0.0582501899313164,2.15946089928816,1.48021614019504,1,0.382018515316834,107.632438876024,2.6278247268666,0.08515007756263,0.0779201899313164,0.99,-0.0639761124867407,1.97,-0.01967
