"DGP","Seed","Status","True_ATE","True_Hurdle_ATE","GammaHurdle_CATE_RMSE","GammaHurdle_CATE_Abs_Bias","GammaHurdle_CATE_Coverage","GammaHurdle_CATE_Correlation","GammaHurdle_CATE_CI_Length","GammaHurdle_Est_ATE","GammaHurdle_Hurdle_RMSE","GammaHurdle_Hurdle_Abs_Bias","GammaHurdle_Hurdle_Coverage","GammaHurdle_Hurdle_Correlation","GammaHurdle_Hurdle_CI_Length","GammaHurdle_Est_Hurdle_ATE"
"DGP C: Tweedie Semicontinuous",1,"OK",2.37571357231139,0.0218201539500285,1.68089229576645,0.0327689644409191,1,0.934547304936887,6.30226146436324,2.40848253675231,0.0813103483398175,0.0240642724982189,1,0.140793849745287,0.419290985363349,-0.00224411854819043
"DGP C: Tweedie Semicontinuous",2,"OK",2.62870557736534,0.0213337935719748,2.57351137180696,0.337618903147821,0.884,0.891269598826206,6.83244208239493,2.29108667421752,0.121398331322159,0.0153821786964888,0.976,0.563265300849609,0.434716587345352,0.00595161487548602
"DGP C: Tweedie Semicontinuous",3,"OK",2.84585068544022,0.0207167250345648,2.30479412840856,0.63232234363867,0.956,0.892307132804811,7.43193869895699,2.21352834180155,0.178824927321319,0.0187241279564352,0.784,0.143828567160527,0.415191762878207,0.00199259707812966
"DGP C: Tweedie Semicontinuous",4,"OK",2.48464419261649,0.0224780800567295,1.58612031808409,0.337433097842406,0.972,0.947624608102183,6.7544334172555,2.14721109477408,0.183855259849909,0.0863833324300066,0.92,0.297799811775876,0.385122022189363,-0.0639052523732771
"DGP C: Tweedie Semicontinuous",5,"OK",2.71369592753468,0.0215322289638972,0.968867244723581,0.434989202220494,1,0.983080743095819,7.43768332447132,3.14868512975517,0.130887573116742,0.0591541573137097,0.912,0.350836914783656,0.441055035846953,-0.0376219283498126
"DGP C: Tweedie Semicontinuous",6,"OK",2.23247383325208,0.0210693498965256,3.44287323406108,1.218326087138,0.92,0.54354088192998,6.36017042572688,1.01414774611408,0.188399734282393,0.0116326319290153,0.772,0.653444731286465,0.457679998399605,0.0327019818255409
"DGP C: Tweedie Semicontinuous",7,"OK",2.46097788109682,0.0220996929827799,1.86286289945008,0.114606644052742,1,0.904702008940826,6.97973589661594,2.34637123704408,0.121245492802741,0.0196821889610214,1,0.43736873055604,0.44541015322607,0.0024175040217585
"DGP C: Tweedie Semicontinuous",8,"OK",2.75428068735422,0.0218953488351838,2.53021577311111,0.566782333266513,0.976,0.833402971329239,7.0615310616448,2.18749835408771,0.0768333248065902,0.00365068378352623,1,0.208661418302329,0.435926067101034,0.0182446650516576
"DGP C: Tweedie Semicontinuous",9,"OK",2.5528860139538,0.021167832917919,2.20406088295981,0.722815881679901,1,0.961202316715028,7.25256398294437,3.2757018956337,0.159338136924224,0.0687844531145325,0.952,0.299287319277204,0.469160771749494,-0.0476166201966135
"DGP C: Tweedie Semicontinuous",10,"OK",2.49296592303261,0.0217399046390286,4.43169221805925,0.252962585179533,0.812,0.472965596528945,6.85801822000382,2.24000333785308,0.0983233788163171,0.0156503393237095,0.996,0.206128547378139,0.460756614841262,0.0373902439627381
